,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
0,2022-08-05,Fri,Premier League,Matchweek 1,Away,W 2–0,Arsenal,Crystal Palace,Y,CB,90,0,0,0,0,0,0,0,0,67,1,1,2,0.0,0.0,0.0,0,0,52,58,89.7,1,48,1,0,https://fbref.com/en/matches/e62f6e78/Crystal-Palace-Arsenal-August-5-2022-Premier-League,1100,470,0.0,0,5,0,0,57,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,2,3,0,14,1,,0,,0,0,0,52,1,0,0,0,0,0,3,2,50.0
1,2022-08-13,Sat,Premier League,Matchweek 2,Home,W 4–2,Arsenal,Leicester City,Y,CB,90,0,0,0,0,1,0,0,0,67,3,0,1,0.0,0.0,0.0,1,0,49,55,89.1,5,36,0,0,https://fbref.com/en/matches/7483b97f/Arsenal-Leicester-City-August-13-2022-Premier-League,844,372,0.0,0,3,0,0,52,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,75.0,1,1,3,2,0,3,2,0.0,0,0.0,0,2,0,44,0,0,0,0,0,0,5,2,66.7
2,2022-08-20,Sat,Premier League,Matchweek 3,Away,W 3–0,Arsenal,Bournemouth,Y,CB,90,0,0,0,0,1,0,0,0,95,1,0,1,0.1,0.1,0.0,0,0,74,80,92.5,2,66,0,0,https://fbref.com/en/matches/7f11dd9e/Bournemouth-Arsenal-August-20-2022-Premier-League,1234,380,0.0,0,0,0,0,79,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,1,1,10,0,15,1,,0,,0,0,0,68,0,0,1,0,0,0,3,2,50.0
3,2022-08-27,Sat,Premier League,Matchweek 4,Home,W 2–1,Arsenal,Fulham,Y,CB,90,1,0,0,0,1,1,0,0,93,3,1,2,0.7,0.7,0.2,1,0,77,83,92.8,6,59,0,0,https://fbref.com/en/matches/8b69fd2d/Arsenal-Fulham-August-27-2022-Premier-League,1538,461,0.0,1,8,1,0,78,5,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,2,1,100.0,0,2,4,1,1,8,2,,0,,0,0,1,67,1,0,0,0,0,0,5,3,75.0
4,2022-08-31,Wed,Premier League,Matchweek 5,Home,W 2–1,Arsenal,Aston Villa,Y,CB,90,0,0,0,0,4,1,0,0,56,1,1,0,0.3,0.3,0.0,1,0,43,45,95.6,3,33,1,0,https://fbref.com/en/matches/cc235aad/Arsenal-Aston-Villa-August-31-2022-Premier-League,947,348,0.0,0,7,0,0,42,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,0,2,4,0,3,3,,0,,0,0,1,33,1,0,0,0,0,0,4,2,100.0
5,2022-09-04,Sun,Premier League,Matchweek 6,Away,L 1–3,Arsenal,Manchester Utd,Y,CB,90,0,0,0,0,1,0,0,0,51,1,0,2,0.0,0.0,0.0,2,0,40,47,85.1,4,36,1,0,https://fbref.com/en/matches/61ddafa5/Manchester-United-Arsenal-September-4-2022-Premier-League,917,359,0.0,0,4,1,0,47,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,,0,1,1,0,0,4,1,,0,,0,0,0,45,0,0,0,0,0,0,1,0,0.0
6,2022-09-08,Thu,Europa Lg,Group stage,Away,W 2–1,eng Arsenal,ch Zürich,Y,CB,90,0,0,0,0,0,0,0,0,98,0,2,0,0.0,0.0,0.0,0,0,76,88,86.4,6,72,3,0,https://fbref.com/en/matches/e77d99bf/Zurich-Arsenal-September-8-2022-Europa-League,1548,471,0.0,0,9,0,0,86,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,6,0,6,0,,0,,0,0,0,73,0,0,1,0,0,0,3,5,71.4
7,2022-09-18,Sun,Premier League,Matchweek 8,Away,W 3–0,Arsenal,Brentford,Y,CB,90,0,0,0,0,1,0,0,0,74,1,0,0,0.0,0.0,0.0,0,0,55,64,85.9,5,46,0,0,https://fbref.com/en/matches/fd5626e6/Brentford-Arsenal-September-18-2022-Premier-League,892,432,0.0,0,3,0,0,60,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,0,0,1,5,0,7,0,,0,,0,1,0,45,0,0,0,0,0,0,9,2,33.3
8,2022-10-01,Sat,Premier League,Matchweek 9,Home,W 3–1,Arsenal,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,71,1,1,1,0.0,0.0,0.0,0,0,56,61,91.8,5,49,1,0,https://fbref.com/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League,993,268,0.0,0,6,0,0,58,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,2,2,0,4,1,,0,,0,1,0,49,0,0,2,0,1,0,6,4,57.1
9,2022-10-06,Thu,Europa Lg,Group stage,Home,W 3–0,eng Arsenal,no Bodø/Glimt,Y,CB,90,0,0,0,0,0,0,0,0,71,2,0,1,0.0,0.0,0.0,1,0,58,65,89.2,2,51,0,0,https://fbref.com/en/matches/91a1d3df/Arsenal-BodoGlimt-October-6-2022-Europa-League,1154,249,0.0,0,3,0,0,62,3,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,1,100.0,0,0,2,1,0,7,0,,0,,0,0,0,58,0,0,1,0,0,0,3,1,50.0
