,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2022-08-07,Sun,Matchweek 3,Away,W 2–0,Brighton,West Ham,Y,"DM,LM",90,45,45,0,0,0,0,0,0,0,0,0,0,41,0,1,/en/matches/aa2a3517/West-Ham-United-Brighton-and-Hove-Albion-August-21-2022-Premier-League
1,2022-08-07,Sat,Matchweek 4,Home,W 1–0,Brighton,Leeds United,Y,"CM,LM",90,41,41,0,0,0,0,0,0,0,0,0,0,31,0,0,/en/matches/77c70160/Brighton-and-Hove-Albion-Leeds-United-August-27-2022-Premier-League
2,2022-08-07,Tue,Matchweek 5,Away,L 1–2,Brighton,Fulham,Y,"CM,DM",78,36,36,0,0,0,0,0,0,0,0,0,0,31,0,2,/en/matches/361f4461/Fulham-Brighton-and-Hove-Albion-August-30-2022-Premier-League
3,2022-08-07,Sun,Matchweek 6,Home,W 5–2,Brighton,Leicester City,Y,CM,89,41,41,0,0,1,0,0,0,0,0,0,0,36,0,2,/en/matches/42d5b3b1/Brighton-and-Hove-Albion-Leicester-City-September-4-2022-Premier-League
4,2022-08-07,Sat,Matchweek 9,Away,D 3–3,Brighton,Liverpool,Y,CM,90,60,60,0,0,0,0,1,0,0,0,0,0,53,0,2,/en/matches/aadd2e80/Liverpool-Brighton-and-Hove-Albion-October-1-2022-Premier-League
5,2022-08-07,Sat,Matchweek 10,Home,L 0–1,Brighton,Tottenham,Y,"CM,LM",88,86,85,1,1,0,0,0,0,0,0,0,0,79,0,0,/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League
6,2022-08-07,Fri,Matchweek 11,Away,L 0–2,Brighton,Brentford,Y,CM,90,93,93,0,0,2,1,2,0,0,0,0,0,84,0,0,/en/matches/69409682/Brentford-Brighton-and-Hove-Albion-October-14-2022-Premier-League
7,2022-08-07,Tue,Matchweek 12,Home,D 0–0,Brighton,Nott'ham Forest,Y,CM,90,71,71,0,0,2,2,0,0,0,0,0,0,62,0,1,/en/matches/4f876daa/Brighton-and-Hove-Albion-Nottingham-Forest-October-18-2022-Premier-League
8,2022-08-07,Sat,Matchweek 13,Away,L 1–3,Brighton,Manchester City,Y,"CM,DM",90,37,37,0,0,0,0,1,0,0,0,0,0,31,0,1,/en/matches/cd5cd3f0/Manchester-City-Brighton-and-Hove-Albion-October-22-2022-Premier-League
9,2022-08-07,Sat,Matchweek 14,Home,W 4–1,Brighton,Chelsea,Y,DM,90,35,35,0,0,1,0,1,0,0,0,0,0,29,0,0,/en/matches/ac6abad1/Brighton-and-Hove-Albion-Chelsea-October-29-2022-Premier-League
10,2022-08-07,Sat,Matchweek 15,Away,W 3–2,Brighton,Wolves,Y,"DM,LB",90,81,79,2,0,0,0,0,2,0,0,0,0,73,0,2,/en/matches/982d16a2/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-November-5-2022-Premier-League
11,2022-08-07,Sun,Matchweek 16,Home,L 1–2,Brighton,Aston Villa,Y,"DM,CM",90,63,62,1,1,0,0,3,0,0,0,0,0,53,0,0,/en/matches/a7031cbd/Brighton-and-Hove-Albion-Aston-Villa-November-13-2022-Premier-League
12,2022-08-07,Mon,Matchweek 17,Away,W 3–1,Brighton,Southampton,Y,DM,90,99,99,0,0,0,1,0,0,0,0,0,0,87,0,1,/en/matches/3527c390/Southampton-Brighton-and-Hove-Albion-December-26-2022-Premier-League
13,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,,
14,2022-08-07,Tue,Matchweek 19,Away,W 4–1,Brighton,Everton,Y,"DM,CM",90,76,76,0,0,1,1,0,0,0,0,0,0,70,0,3,/en/matches/c62d7632/Everton-Brighton-and-Hove-Albion-January-3-2023-Premier-League
15,2022-08-07,Sat,Matchweek 20,Home,W 3–0,Brighton,Liverpool,Y,DM,90,85,85,0,0,0,1,0,0,0,0,0,0,76,0,2,/en/matches/cfc2a193/Brighton-and-Hove-Albion-Liverpool-January-14-2023-Premier-League
16,2022-08-07,Sat,Matchweek 21,Away,D 2–2,Brighton,Leicester City,Y,DM,90,53,51,2,1,0,0,0,1,0,0,0,0,50,0,0,/en/matches/bcbbc55f/Leicester-City-Brighton-and-Hove-Albion-January-21-2023-Premier-League
17,2022-08-07,Sat,Matchweek 22,Home,W 1–0,Brighton,Bournemouth,N,DM,34,23,23,0,0,0,0,0,0,0,0,0,0,20,0,0,/en/matches/dccc53ae/Brighton-and-Hove-Albion-Bournemouth-February-4-2023-Premier-League
18,2022-08-07,Sat,Matchweek 23,Away,D 1–1,Brighton,Crystal Palace,Y,DM,90,76,76,0,0,0,0,0,0,0,0,0,0,71,0,1,/en/matches/5d5deba7/Crystal-Palace-Brighton-and-Hove-Albion-February-11-2023-Premier-League
19,2022-08-07,Sat,Matchweek 24,Home,L 0–1,Brighton,Fulham,Y,DM,90,56,56,0,0,0,0,0,0,0,0,0,0,51,0,1,/en/matches/67a7aee6/Brighton-and-Hove-Albion-Fulham-February-18-2023-Premier-League
20,2022-08-07,Sat,Matchweek 26,Home,W 4–0,Brighton,West Ham,Y,DM,90,109,108,1,1,0,0,0,0,0,0,0,0,100,0,1,/en/matches/bee059c4/Brighton-and-Hove-Albion-West-Ham-United-March-4-2023-Premier-League
21,2022-08-07,Sat,Matchweek 27,Away,D 2–2,Brighton,Leeds United,Y,DM,90,60,59,1,1,0,0,0,0,0,0,0,0,48,0,3,/en/matches/3f653d6f/Leeds-United-Brighton-and-Hove-Albion-March-11-2023-Premier-League
22,2022-08-07,Wed,Matchweek 8,Home,W 1–0,Brighton,Crystal Palace,Y,"DM,CM",90,66,66,0,0,0,0,0,0,0,0,0,0,60,0,1,/en/matches/d23a30cc/Brighton-and-Hove-Albion-Crystal-Palace-March-15-2023-Premier-League
23,2022-08-07,Sat,Matchweek 29,Home,D 3–3,Brighton,Brentford,Y,"DM,CM",90,65,64,1,1,1,1,1,0,0,0,0,0,60,0,1,/en/matches/ead2251e/Brighton-and-Hove-Albion-Brentford-April-1-2023-Premier-League
24,2022-08-07,Tue,Matchweek 7,Away,W 2–0,Brighton,Bournemouth,Y,DM,79,55,55,0,0,0,0,0,0,0,0,0,0,50,0,0,/en/matches/95a97dc6/Bournemouth-Brighton-and-Hove-Albion-April-4-2023-Premier-League
25,2022-08-07,Sat,Matchweek 30,Away,L 1–2,Brighton,Tottenham,Y,DM,90,60,60,0,0,2,0,0,0,0,0,0,0,53,0,1,/en/matches/b3ad7bd4/Tottenham-Hotspur-Brighton-and-Hove-Albion-April-8-2023-Premier-League
26,2022-08-07,Sat,Matchweek 31,Away,W 2–1,Brighton,Chelsea,Y,DM,90,65,64,1,1,0,0,0,0,0,0,0,0,60,0,1,/en/matches/18e7d354/Chelsea-Brighton-and-Hove-Albion-April-15-2023-Premier-League
27,2022-08-07,Wed,Matchweek 33,Away,L 1–3,Brighton,Nott'ham Forest,Y,DM,90,87,86,1,1,0,1,0,0,0,0,0,0,76,0,2,/en/matches/76db2de1/Nottingham-Forest-Brighton-and-Hove-Albion-April-26-2023-Premier-League
28,2022-08-07,Sat,Matchweek 34,Home,W 6–0,Brighton,Wolves,N,DM,26,25,25,0,0,0,0,0,0,0,0,0,0,22,0,1,/en/matches/21f920e0/Brighton-and-Hove-Albion-Wolverhampton-Wanderers-April-29-2023-Premier-League
29,2022-08-07,Thu,Matchweek 28,Home,W 1–0,Brighton,Manchester Utd,Y,"RB,CM",90,64,58,6,1,0,0,1,5,0,0,0,0,55,0,2,/en/matches/16209587/Brighton-and-Hove-Albion-Manchester-United-May-4-2023-Premier-League
30,2022-08-07,Mon,Matchweek 35,Home,L 1–5,Brighton,Everton,Y,DM,90,93,93,0,0,0,0,2,0,0,0,0,0,88,0,0,/en/matches/bf8d9047/Brighton-and-Hove-Albion-Everton-May-8-2023-Premier-League
31,2022-08-07,Sun,Matchweek 36,Away,W 3–0,Brighton,Arsenal,Y,RB,90,46,41,5,0,1,0,0,5,0,0,0,0,39,0,2,/en/matches/dc6fb985/Arsenal-Brighton-and-Hove-Albion-May-14-2023-Premier-League
32,2022-08-07,Thu,Matchweek 25,Away,L 1–4,Brighton,Newcastle Utd,Y,"RB,DM",90,69,57,12,2,0,1,1,10,0,0,0,0,56,0,1,/en/matches/e265430e/Newcastle-United-Brighton-and-Hove-Albion-May-18-2023-Premier-League
33,2022-08-07,Sun,Matchweek 37,Home,W 3–1,Brighton,Southampton,Y,"DM,RB",90,70,68,2,0,0,0,1,2,0,0,0,0,65,0,0,/en/matches/017addef/Brighton-and-Hove-Albion-Southampton-May-21-2023-Premier-League
34,2022-08-07,Wed,Matchweek 32,Home,D 1–1,Brighton,Manchester City,Y,"DM,CM",90,45,44,1,1,0,0,2,0,0,0,0,0,39,0,1,/en/matches/d4bee10d/Brighton-and-Hove-Albion-Manchester-City-May-24-2023-Premier-League
35,2022-08-07,Sun,Matchweek 38,Away,L 1–2,Brighton,Aston Villa,N,CM,45,38,38,0,0,0,0,0,0,0,0,0,0,32,0,1,/en/matches/ac0e65e2/Aston-Villa-Brighton-and-Hove-Albion-May-28-2023-Premier-League
