,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2022-09-15,Thu,Conf Lg,Group stage,Away,W 2–1,es Villarreal,il Be'er Sheva,N,FW,16,0,0,0,1,1,1,0,0,7.0,0.0,0,0.0,0.9,0.1,0.0,0.0,0.0,2.0,3.0,66.7,0.0,3.0,0.0,1.0,0.0,/en/matches/bcbe5b83/Hapoel-Beer-Sheva-Villarreal-September-15-2022-Europa-Conference-League,1.0,0.5,0.5
1,1,1,1,2022-09-18,Sun,La Liga,Matchweek 6,Home,D 1–1,Villarreal,Sevilla,N,FW,31,0,0,0,0,1,0,0,0,6.0,1.0,0,0.0,0.4,0.4,0.1,2.0,0.0,2.0,3.0,66.7,1.0,3.0,0.0,0.0,0.0,/en/matches/28815113/Villarreal-Sevilla-September-18-2022-La-Liga,0.5,0.5,0.5
2,2,2,2,2022-10-01,Sat,La Liga,Matchweek 7,Away,D 0–0,Villarreal,Cádiz,N,LM,24,0,0,0,0,0,0,0,0,10.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,66.7,0.0,7.0,0.0,2.0,1.0,/en/matches/c0d557e1/Cadiz-Villarreal-October-1-2022-La-Liga,0.5,0.5,0.5
3,3,3,3,2022-10-06,Thu,Conf Lg,Group stage,Home,W 5–0,es Villarreal,at Austria Wien,Y,FW,64,1,0,0,0,3,1,0,0,15.0,0.0,0,0.0,0.7,0.7,0.4,3.0,0.0,7.0,9.0,77.8,2.0,9.0,2.0,0.0,0.0,/en/matches/a0fb5fd2/Villarreal-Austria-Wien-October-6-2022-Europa-Conference-League,1.0,0.6666666666666666,0.5
4,4,4,4,2022-10-09,Sun,La Liga,Matchweek 8,Away,L 0–1,Villarreal,Real Sociedad,Y,FW,45,0,0,0,0,0,0,0,0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,100.0,0.0,8.0,1.0,0.0,0.0,/en/matches/058c86cf/Real-Sociedad-Villarreal-October-9-2022-La-Liga,0.0,0.6666666666666666,0.5
5,5,5,5,2022-10-13,Thu,Conf Lg,Group stage,Away,W 1–0,es Villarreal,at Austria Wien,Y,FW,55,0,0,0,0,3,0,0,0,15.0,0.0,0,1.0,0.2,0.2,0.0,1.0,0.0,6.0,8.0,75.0,1.0,8.0,1.0,1.0,1.0,/en/matches/eab4b0a6/Austria-Wien-Villarreal-October-13-2022-Europa-Conference-League,1.0,0.5,0.5
6,6,6,6,2022-10-17,Mon,La Liga,Matchweek 9,Home,W 2–0,Villarreal,Osasuna,Y,FW,70,2,0,1,1,2,2,0,0,17.0,0.0,0,0.0,1.2,0.4,0.0,1.0,0.0,8.0,10.0,80.0,0.0,11.0,1.0,1.0,0.0,/en/matches/4760076d/Villarreal-Osasuna-October-17-2022-La-Liga,1.0,0.6666666666666666,0.5
7,7,7,7,2022-10-20,Thu,La Liga,Matchweek 10,Away,L 0–3,Villarreal,Barcelona,Y,FW,45,0,0,0,0,1,0,0,0,12.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,4.0,7.0,57.1,0.0,5.0,2.0,0.0,0.0,/en/matches/1fc0e34e/Barcelona-Villarreal-October-20-2022-La-Liga,0.0,0.6666666666666666,0.5
8,8,8,8,2022-10-23,Sun,La Liga,Matchweek 11,Home,W 2–1,Villarreal,Almería,N,FW,5,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/fda8965c/Villarreal-Almeria-October-23-2022-La-Liga,1.0,0.6666666666666666,0.5
9,9,9,9,2022-10-27,Thu,Conf Lg,Group stage,Home,D 2–2,es Villarreal,il Be'er Sheva,Y,FW,77,1,0,0,0,3,2,0,0,17.0,1.0,0,0.0,0.5,0.5,0.2,3.0,0.0,8.0,9.0,88.9,1.0,10.0,2.0,3.0,1.0,/en/matches/14fb8217/Villarreal-Hapoel-Beer-Sheva-October-27-2022-Europa-Conference-League,0.5,0.6666666666666666,0.5
