,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-30,Wed,EFL Cup,Fourth round,Away,D 1 (5)–1 (4),Newcastle Utd,Newport County,N,,19,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/23c0879d/Newport-County-Newcastle-United-September-30-2020-EFL-Cup,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-10-03,Sat,Premier League,Matchweek 4,Home,W 3–1,Newcastle Utd,Burnley,Y,CB,54,0,0,0,0,0.0,0.0,0,0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,30.0,73.3,0.0,25.0,0.0,0.0,0.0,/en/matches/34ba607f/Newcastle-United-Burnley-October-3-2020-Premier-League,1.0,0.5,0.3076923076923077
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-10-07,Wed,Friendlies (M),Friendlies (M),Home,L 1–2,ch Switzerland,hr Croatia,Y,CB,75,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/81925b93/Switzerland-Croatia-October-7-2020-Friendlies-M,0.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-10-10,Sat,UEFA Nations League,League A,Away,L 0–1,ch Switzerland,es Spain,Y,CB,90,0,0,0,0,0.0,0.0,1,0,,,2.0,,,,,,,,,,,,,,,/en/matches/d8facb88/Spain-Switzerland-October-10-2020-UEFA-Nations-League,0.0,0.5,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-13,Tue,UEFA Nations League,League A,Away,D 3–3,ch Switzerland,de Germany,Y,CB,89,0,0,0,0,0.0,0.0,2,1,,,0.0,,,,,,,,,,,,,,,/en/matches/80e6512e/Germany-Switzerland-October-13-2020-UEFA-Nations-League,0.5,0.3333333333333333,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-17,Sat,Premier League,Matchweek 5,Home,L 1–4,Newcastle Utd,Manchester Utd,N,DM,42,0,0,0,0,1.0,0.0,0,0,32.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,25.0,88.0,3.0,15.0,0.0,0.0,0.0,/en/matches/0b8239de/Newcastle-United-Manchester-United-October-17-2020-Premier-League,0.0,0.1666666666666666,0.5238095238095237
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-10-25,Sun,Premier League,Matchweek 6,Away,D 1–1,Newcastle Utd,Wolves,Y,CB,90,0,0,0,0,0.0,0.0,0,0,64.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0,59.0,83.1,3.0,41.0,0.0,0.0,0.0,/en/matches/76661e3c/Wolverhampton-Wanderers-Newcastle-United-October-25-2020-Premier-League,0.5,0.1666666666666666,0.7619047619047619
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-11-01,Sun,Premier League,Matchweek 7,Home,W 2–1,Newcastle Utd,Everton,Y,CB,90,0,0,0,0,0.0,0.0,0,0,53.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,43.0,76.7,1.0,32.0,0.0,3.0,0.0,/en/matches/448a43ee/Newcastle-United-Everton-November-1-2020-Premier-League,1.0,0.3333333333333333,0.5238095238095238
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-11-06,Fri,Premier League,Matchweek 8,Away,L 0–2,Newcastle Utd,Southampton,Y,"CB,RB",90,0,0,0,0,0.0,0.0,0,0,66.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,44.0,53.0,83.0,4.0,41.0,0.0,1.0,1.0,/en/matches/4117b695/Southampton-Newcastle-United-November-6-2020-Premier-League,0.0,0.5,0.782051282051282
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-11-11,Wed,Friendlies (M),Friendlies (M),Away,L 1–2,ch Switzerland,be Belgium,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/67ac51e3/Belgium-Switzerland-November-11-2020-Friendlies-M,0.0,0.5,0.5
