,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-29,Sat,Community Shield,FA Community Shield,Neutral,D 1 (5)–1 (4),Arsenal,Liverpool,Y,CM,120,0,0,0,0,0.0,0.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/1f445267/Arsenal-Liverpool-August-29-2020-FA-Community-Shield,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-03,Thu,UEFA Nations League,League A,Away,L 1–2,ch Switzerland,ua Ukraine,Y*,CM,90,0,1,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/17199fe3/Ukraine-Switzerland-September-3-2020-UEFA-Nations-League,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-06,Sun,UEFA Nations League,League A,Home,D 1–1,ch Switzerland,de Germany,Y*,CM,90,0,0,0,0,5.0,3.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/3a0872a5/Switzerland-Germany-September-6-2020-UEFA-Nations-League,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-09-12,Sat,Premier League,Matchweek 1,Away,W 3–0,Arsenal,Fulham,Y,CM,78,0,0,0,0,4.0,0.0,0,0,68.0,2.0,1.0,1.0,0.2,0.2,0.1,3.0,0.0,55.0,60.0,91.7,6.0,38.0,1.0,0.0,0.0,/en/matches/bf52349b/Fulham-Arsenal-September-12-2020-Premier-League,1.0,0.3333333333333333,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-09-19,Sat,Premier League,Matchweek 2,Home,W 2–1,Arsenal,West Ham,Y,CM,90,0,0,0,0,0.0,0.0,0,0,127.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,106.0,119.0,89.1,19.0,85.0,0.0,1.0,0.0,/en/matches/f4835ec2/Arsenal-West-Ham-United-September-19-2020-Premier-League,1.0,0.5,0.4880952380952381
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-09-28,Mon,Premier League,Matchweek 3,Away,L 1–3,Arsenal,Liverpool,Y,CM,59,0,0,0,0,0.0,0.0,0,0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,34.0,67.6,1.0,8.0,0.0,0.0,0.0,/en/matches/ebe4e309/Liverpool-Arsenal-September-28-2020-Premier-League,0.0,0.8333333333333334,0.8571428571428573
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-10-01,Thu,EFL Cup,Fourth round,Away,D 0 (5)–0 (4),Arsenal,Liverpool,Y*,CM,90,0,0,0,0,0.0,0.0,1,0,,,1.0,,,,,,,,,,,,,,,/en/matches/4235190c/Liverpool-Arsenal-October-1-2020-EFL-Cup,0.5,0.6666666666666666,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-10-04,Sun,Premier League,Matchweek 4,Home,W 2–1,Arsenal,Sheffield Utd,N,CM,10,0,0,0,0,0.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,83.3,0.0,2.0,0.0,0.0,0.0,/en/matches/09725cb3/Arsenal-Sheffield-United-October-4-2020-Premier-League,1.0,0.5,0.1428571428571428
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-10-07,Wed,Friendlies (M),Friendlies (M),Home,L 1–2,ch Switzerland,hr Croatia,Y*,CM,45,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/81925b93/Switzerland-Croatia-October-7-2020-Friendlies-M,0.0,0.5,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-10-10,Sat,UEFA Nations League,League A,Away,L 0–1,ch Switzerland,es Spain,Y*,CM,90,0,0,0,0,0.0,0.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/d8facb88/Spain-Switzerland-October-10-2020-UEFA-Nations-League,0.0,0.5,0.5
