,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2020-09-12,Sat,Premier League,Matchweek 1,Home,W 1–0,Crystal Palace,Southampton,Y,LM,80,0,0,0,0,0,0,1,0,20,1,2,1,0.0,0.0,0.0,0,0,1,13,7.7,1,9,1,0,0,/en/matches/db261cb0/Crystal-Palace-Southampton-September-12-2020-Premier-League
1,2020-09-15,Tue,EFL Cup,Second round,Away,D 0 (10)–0 (11),Crystal Palace,Bournemouth,Y,FW,59,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/beb48367/Bournemouth-Crystal-Palace-September-15-2020-EFL-Cup
2,2020-09-19,Sat,Premier League,Matchweek 2,Away,W 3–1,Crystal Palace,Manchester Utd,Y,LM,74,0,1,0,0,2,0,0,0,32,0,2,1,0.1,0.1,0.3,4,1,9,19,47.4,3,16,3,6,5,/en/matches/97279323/Manchester-United-Crystal-Palace-September-19-2020-Premier-League
3,2020-10-18,Sun,Premier League,Matchweek 5,Home,D 1–1,Crystal Palace,Brighton,Y,LM,87,0,0,0,0,0,0,0,0,40,4,1,2,0.0,0.0,0.0,0,0,13,22,59.1,1,13,1,4,3,/en/matches/e96818bc/Crystal-Palace-Brighton-and-Hove-Albion-October-18-2020-Premier-League
4,2020-10-24,Sat,Premier League,Matchweek 6,Away,W 2–1,Crystal Palace,Fulham,Y,LM,75,0,0,0,0,1,1,0,0,27,1,1,0,0.1,0.1,0.1,2,0,14,17,82.4,0,12,0,1,1,/en/matches/8d896969/Fulham-Crystal-Palace-October-24-2020-Premier-League
5,2020-10-30,Fri,Premier League,Matchweek 7,Away,L 0–2,Crystal Palace,Wolves,Y,LM,64,0,0,0,0,1,0,0,0,48,1,0,2,0.0,0.0,0.0,0,0,33,42,78.6,2,33,5,2,2,/en/matches/e1741638/Wolverhampton-Wanderers-Crystal-Palace-October-30-2020-Premier-League
6,2020-11-07,Sat,Premier League,Matchweek 8,Home,W 4–1,Crystal Palace,Leeds United,N,RM,20,0,0,0,0,0,0,0,0,10,0,1,0,0.0,0.0,0.2,1,0,5,8,62.5,2,7,0,0,0,/en/matches/527aee54/Crystal-Palace-Leeds-United-November-7-2020-Premier-League
7,2020-11-17,Tue,Africa Cup of Nations qualification,Group stage,Away,L 0–1,gh Ghana,sd Sudan,Y,LW,66,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/beb1ff71/Sudan-Ghana-November-17-2020-Africa-Cup-of-Nations-qualification
8,2020-11-23,Mon,Premier League,Matchweek 9,Away,L 0–1,Crystal Palace,Burnley,N,CM,24,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,2,0,13,15,86.7,2,12,3,0,0,/en/matches/1dde1d03/Burnley-Crystal-Palace-November-23-2020-Premier-League
9,2020-11-27,Fri,Premier League,Matchweek 10,Home,L 0–2,Crystal Palace,Newcastle Utd,Y,"FW,CM",90,0,0,0,0,2,1,1,0,36,0,0,2,0.1,0.1,0.0,3,0,16,21,76.2,1,28,4,4,1,/en/matches/0d5962be/Crystal-Palace-Newcastle-United-November-27-2020-Premier-League
10,2020-12-06,Sun,Premier League,Matchweek 11,Away,W 5–1,Crystal Palace,West Brom,Y,RM,73,0,0,0,0,2,0,0,0,37,0,2,1,0.2,0.2,0.1,5,2,24,24,100.0,1,27,2,6,2,/en/matches/ac9d70e3/West-Bromwich-Albion-Crystal-Palace-December-6-2020-Premier-League
11,2020-12-13,Sun,Premier League,Matchweek 12,Home,D 1–1,Crystal Palace,Tottenham,Y,RM,90,1,0,0,0,3,2,0,0,33,2,2,1,1.0,1.0,0.1,3,0,13,20,65.0,1,17,2,3,2,/en/matches/9b0e267e/Crystal-Palace-Tottenham-Hotspur-December-13-2020-Premier-League
12,2020-12-16,Wed,Premier League,Matchweek 13,Away,D 1–1,Crystal Palace,West Ham,N,RM,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,/en/matches/98bf02e0/West-Ham-United-Crystal-Palace-December-16-2020-Premier-League
13,2020-12-19,Sat,Premier League,Matchweek 14,Home,L 0–7,Crystal Palace,Liverpool,Y,RM,90,0,0,0,0,1,1,0,0,34,1,1,1,0.1,0.1,0.1,1,0,12,19,63.2,4,24,1,11,6,/en/matches/d05715a8/Crystal-Palace-Liverpool-December-19-2020-Premier-League
14,2020-12-26,Sat,Premier League,Matchweek 15,Away,L 0–3,Crystal Palace,Aston Villa,Y,RM,81,0,0,0,0,0,0,0,0,45,3,0,2,0.0,0.0,0.0,0,0,21,28,75.0,6,30,2,7,1,/en/matches/537b6ef8/Aston-Villa-Crystal-Palace-December-26-2020-Premier-League
15,2020-12-28,Mon,Premier League,Matchweek 16,Home,D 1–1,Crystal Palace,Leicester City,Y,LM,83,0,0,0,0,0,0,0,0,35,1,1,2,0.0,0.0,0.2,2,0,13,22,59.1,3,18,1,2,1,/en/matches/77437741/Crystal-Palace-Leicester-City-December-28-2020-Premier-League
16,2021-01-02,Sat,Premier League,Matchweek 17,Home,W 2–0,Crystal Palace,Sheffield Utd,Y,LM,39,1,0,0,0,1,1,0,0,17,0,1,2,0.1,0.1,0.0,1,0,7,8,87.5,2,10,1,2,0,/en/matches/84a373f5/Crystal-Palace-Sheffield-United-January-2-2021-Premier-League
17,2021-03-03,Wed,Premier League,Matchweek 29,Home,D 0–0,Crystal Palace,Manchester Utd,N,LM,7,0,0,0,0,0,0,0,0,2,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,/en/matches/aecb46ac/Crystal-Palace-Manchester-United-March-3-2021-Premier-League
