,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-14,Sat,Premier League,Matchweek 1,Home,W 5–1,Manchester Utd,Leeds United,Y,LW,74,0,4,0,0,2.0,1.0,0,0,46.0,1.0,1.0,1.0,0.3,0.3,0.7,5.0,4.0,25.0,33.0,75.8,5.0,29.0,2.0,2.0,1.0,/en/matches/e62685d4/Manchester-United-Leeds-United-August-14-2021-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-22,Sun,Premier League,Matchweek 2,Away,D 1–1,Manchester Utd,Southampton,Y,"LW,DM",90,0,1,0,0,4.0,0.0,1,0,54.0,0.0,0.0,0.0,0.5,0.5,0.1,4.0,1.0,34.0,42.0,81.0,8.0,34.0,3.0,6.0,5.0,/en/matches/345b3989/Southampton-Manchester-United-August-22-2021-Premier-League,0.5,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-29,Sun,Premier League,Matchweek 3,Away,W 1–0,Manchester Utd,Wolves,Y,"DM,CM",90,0,0,0,0,1.0,1.0,1,0,90.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,66.0,80.0,82.5,9.0,54.0,2.0,0.0,0.0,/en/matches/871109e6/Wolverhampton-Wanderers-Manchester-United-August-29-2021-Premier-League,1.0,0.5,0.4166666666666666
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-01,Wed,WCQ,First round,Home,D 1–1,fr France,ba Bosnia & Herz'na,Y,CM,90,0,0,0,0,2.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/f017fdc5/France-Bosnia-and-Herzegovina-September-1-2021-WCQ----UEFA-M,0.5,0.8333333333333334,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-04,Sat,WCQ,First round,Away,D 1–1,fr France,ua Ukraine,Y,CM,90,0,0,0,0,4.0,2.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/3ecb55c6/Ukraine-France-September-4-2021-WCQ----UEFA-M,0.5,0.6666666666666666,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-07,Tue,WCQ,First round,Home,W 2–0,fr France,fi Finland,Y,DM,90,0,0,0,0,3.0,0.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/aadd70d9/France-Finland-September-7-2021-WCQ----UEFA-M,1.0,0.6666666666666666,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-11,Sat,Premier League,Matchweek 4,Home,W 4–1,Manchester Utd,Newcastle Utd,Y,DM,90,0,2,0,0,0.0,0.0,1,0,127.0,2.0,0.0,2.0,0.0,0.0,0.4,5.0,3.0,106.0,116.0,91.4,16.0,84.0,1.0,3.0,2.0,/en/matches/7794fd6c/Manchester-United-Newcastle-United-September-11-2021-Premier-League,1.0,0.6666666666666666,0.3809523809523809
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-09-14,Tue,Champions Lg,Group stage,Away,L 1–2,eng Manchester Utd,ch Young Boys,Y,"LM,LW",90,0,0,0,0,0.0,0.0,0,0,44.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,33.0,75.8,1.0,15.0,0.0,1.0,1.0,/en/matches/b3e0c6ca/Young-Boys-Manchester-United-September-14-2021-Champions-League,0.0,0.8333333333333334,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-09-19,Sun,Premier League,Matchweek 5,Away,W 2–1,Manchester Utd,West Ham,Y,LW,72,0,0,0,0,2.0,0.0,0,0,51.0,3.0,0.0,0.0,0.1,0.1,0.1,3.0,0.0,35.0,39.0,89.7,3.0,35.0,2.0,9.0,8.0,/en/matches/2daea068/West-Ham-United-Manchester-United-September-19-2021-Premier-League,1.0,0.6666666666666666,0.6785714285714285
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-09-25,Sat,Premier League,Matchweek 6,Home,L 0–1,Manchester Utd,Aston Villa,Y,"LW,DM",90,0,0,0,0,6.0,1.0,0,0,59.0,1.0,0.0,1.0,0.4,0.4,0.2,8.0,0.0,27.0,41.0,65.9,8.0,35.0,5.0,3.0,1.0,/en/matches/7c21232e/Manchester-United-Aston-Villa-September-25-2021-Premier-League,0.0,0.6666666666666666,0.6153846153846154
