,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2019-08-03,Sat,Championship,Matchweek 1,Home,L 1–2,Nott'ham Forest,West Brom,Y,LB,90,0,0,0,0,1,0,0,0,83.0,5.0,1,2.0,0.1,0.1,0.1,2.0,0.0,43.0,63.0,68.3,8.0,35.0,1.0,0.0,0.0,/en/matches/69de0483/Nottingham-Forest-West-Bromwich-Albion-August-3-2019-Championship,0.0,0.5
1,1,2019-08-10,Sat,Championship,Matchweek 2,Away,D 1–1,Nott'ham Forest,Leeds United,Y,LB,90,0,0,0,0,0,0,1,0,49.0,1.0,1,2.0,0.0,0.0,0.0,1.0,0.0,20.0,35.0,57.1,1.0,15.0,0.0,0.0,0.0,/en/matches/3459bd1c/Leeds-United-Nottingham-Forest-August-10-2019-Championship,0.5,0.5
2,2,2019-08-17,Sat,Championship,Matchweek 3,Home,W 3–0,Nott'ham Forest,Birmingham City,Y,LB,90,0,0,0,0,1,0,0,0,66.0,4.0,0,2.0,0.1,0.1,0.1,5.0,2.0,45.0,55.0,81.8,3.0,31.0,2.0,1.0,1.0,/en/matches/ce993030/Nottingham-Forest-Birmingham-City-August-17-2019-Championship,1.0,0.5
3,3,2019-08-21,Wed,Championship,Matchweek 4,Away,D 1–1,Nott'ham Forest,Charlton Ath,Y,LB,90,0,0,0,0,0,0,0,0,85.0,6.0,2,1.0,0.0,0.0,0.1,6.0,1.0,56.0,73.0,76.7,4.0,47.0,3.0,0.0,0.0,/en/matches/c89639b2/Charlton-Athletic-Nottingham-Forest-August-21-2019-Championship,0.5,0.5
4,4,2019-08-24,Sat,Championship,Matchweek 5,Away,W 2–1,Nott'ham Forest,Fulham,Y,LB,90,0,1,0,0,3,0,0,0,41.0,3.0,0,4.0,0.1,0.1,0.6,1.0,1.0,20.0,27.0,74.1,2.0,8.0,0.0,0.0,0.0,/en/matches/49bd16bc/Fulham-Nottingham-Forest-August-24-2019-Championship,1.0,0.6666666666666666
5,5,2019-08-31,Sat,Championship,Matchweek 6,Home,D 1–1,Nott'ham Forest,Preston,Y,LB,90,0,0,0,0,1,0,0,0,79.0,1.0,2,2.0,0.0,0.0,0.0,0.0,0.0,51.0,70.0,72.9,6.0,33.0,3.0,0.0,0.0,/en/matches/f6f9e63d/Nottingham-Forest-Preston-North-End-August-31-2019-Championship,0.5,0.8333333333333334
6,6,2019-09-24,Tue,EFL Cup,Third round,Away,L 0–5,Nott'ham Forest,Arsenal,Y*,LB,90,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/37d4aeed/Arsenal-Nottingham-Forest-September-24-2019-EFL-Cup,0.0,0.6666666666666666
7,7,2019-09-27,Fri,Championship,Matchweek 9,Away,W 3–2,Nott'ham Forest,Stoke City,Y,LB,90,0,0,0,0,0,0,0,0,57.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,33.0,47.0,70.2,4.0,22.0,0.0,0.0,0.0,/en/matches/694fa38e/Stoke-City-Nottingham-Forest-September-27-2019-Championship,1.0,0.5
8,8,2019-10-01,Tue,Championship,Matchweek 10,Away,D 1–1,Nott'ham Forest,Blackburn,Y,LB,90,0,0,0,0,0,0,0,0,64.0,4.0,0,2.0,0.0,0.0,0.0,1.0,1.0,39.0,52.0,75.0,5.0,26.0,1.0,0.0,0.0,/en/matches/ee79f1ec/Blackburn-Rovers-Nottingham-Forest-October-1-2019-Championship,0.5,0.5
9,9,2019-10-20,Sun,Championship,Matchweek 12,Away,L 0–1,Nott'ham Forest,Wigan Athletic,Y,LB,71,0,0,0,0,1,0,0,0,49.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,27.0,34.0,79.4,4.0,20.0,1.0,0.0,0.0,/en/matches/735f7aec/Wigan-Athletic-Nottingham-Forest-October-20-2019-Championship,0.0,0.5
