,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2023-09-18,Sat,Matchweek 7,Away,L 0–2,Burnley,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/a79ff136/Newcastle-United-Burnley-September-30-2023-Premier-League,,,,,,,,,,,,,,,,,
1,2023-09-18,Tue,Matchweek 2,Away,W 2–1,Burnley,Luton Town,N,"On matchday squad, but did not play",/en/matches/4f7b3f27/Luton-Town-Burnley-October-3-2023-Premier-League,,,,,,,,,,,,,,,,,
2,2023-09-18,Sat,Matchweek 8,Home,L 1–4,Burnley,Chelsea,Y,RW,60,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,,/en/matches/cfd83ca3/Burnley-Chelsea-October-7-2023-Premier-League
