,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2020-09-12,Sat,La Liga,Matchweek 1,Away,D 0–0,Celta Vigo,Eibar,Y,CM,90,0,0,0,0,0.0,0.0,1,0,44.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,31.0,71.0,2.0,15.0,1.0,3.0,3.0,/en/matches/056f7848/Eibar-Celta-Vigo-September-12-2020-La-Liga,0.5,0.5
1,1,2020-09-19,Sat,La Liga,Matchweek 2,Home,W 2–1,Celta Vigo,Valencia,N,"DM,CM",25,0,0,0,0,0.0,0.0,1,0,17.0,1.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,15.0,16.0,93.8,2.0,12.0,1.0,0.0,0.0,/en/matches/a63e9783/Celta-Vigo-Valencia-September-19-2020-La-Liga,1.0,0.5
2,2,2020-09-27,Sun,La Liga,Matchweek 3,Away,D 1–1,Celta Vigo,Valladolid,N,"DM,CM",11,0,0,0,0,0.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,3.0,0.0,0.0,0.0,/en/matches/45e6c785/Valladolid-Celta-Vigo-September-27-2020-La-Liga,0.5,0.5
3,3,2020-10-04,Sun,La Liga,Matchweek 5,Away,L 0–2,Celta Vigo,Osasuna,Y,"CM,DM",90,0,0,0,0,1.0,0.0,0,0,68.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,53.0,84.9,6.0,32.0,1.0,2.0,2.0,/en/matches/ed786021/Osasuna-Celta-Vigo-October-4-2020-La-Liga,0.0,0.6666666666666666
4,4,2020-10-07,Wed,Friendlies (M),Friendlies (M),Away,D 3–3,tr Türkiye,de Germany,Y,DM,62,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c693c08e/Germany-Turkiye-October-7-2020-Friendlies-M,0.5,0.5
5,5,2020-10-11,Sun,UEFA Nations League,League B,Away,D 1–1,tr Türkiye,ru Russia,N,,11,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/8fbbf3e8/Russia-Turkiye-October-11-2020-UEFA-Nations-League,0.5,0.3333333333333333
6,6,2020-10-14,Wed,UEFA Nations League,League B,Home,D 2–2,tr Türkiye,rs Serbia,Y,DM,90,0,0,0,0,1.0,0.0,1,0,,,4.0,,,,,,,,,,,,,,,/en/matches/ee8f6ff6/Turkiye-Serbia-October-14-2020-UEFA-Nations-League,0.5,0.3333333333333333
7,7,2020-11-11,Wed,Friendlies (M),Friendlies (M),Home,D 3–3,tr Türkiye,hr Croatia,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b63e435c/Turkiye-Croatia-November-11-2020-Friendlies-M,0.5,0.5
8,8,2020-11-15,Sun,UEFA Nations League,League B,Home,W 3–2,tr Türkiye,ru Russia,Y,DM,90,0,0,0,0,1.0,1.0,0,0,,,4.0,,,,,,,,,,,,,,,/en/matches/4de26b78/Turkiye-Russia-November-15-2020-UEFA-Nations-League,1.0,0.5
9,9,2020-11-21,Sat,La Liga,Matchweek 10,Away,L 2–4,Celta Vigo,Sevilla,N,CM,23,0,0,0,0,0.0,0.0,0,0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,2.0,4.0,0.0,0.0,0.0,/en/matches/4383501b/Sevilla-Celta-Vigo-November-21-2020-La-Liga,0.0,0.6666666666666666
10,10,2020-11-29,Sun,La Liga,Matchweek 11,Home,W 3–1,Celta Vigo,Granada,N,"DM,CM",16,0,0,0,0,0.0,0.0,1,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,100.0,0.0,6.0,0.0,1.0,0.0,/en/matches/80baa2ab/Celta-Vigo-Granada-November-29-2020-La-Liga,1.0,0.5
11,11,2020-12-14,Mon,La Liga,Matchweek 13,Home,W 4–0,Celta Vigo,Cádiz,N,CM,24,0,0,0,0,1.0,0.0,0,0,18.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,11.0,15.0,73.3,0.0,6.0,0.0,1.0,0.0,/en/matches/d1ed8d84/Celta-Vigo-Cadiz-December-14-2020-La-Liga,1.0,0.6666666666666666
12,12,2020-12-17,Thu,Copa del Rey,First round,Away,W 5–0,Celta Vigo,UD Llanera,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/8d3d7186/UD-Llanera-Celta-Vigo-December-17-2020-Copa-del-Rey,1.0,0.6666666666666666
13,13,2020-12-20,Sun,La Liga,Matchweek 14,Home,W 2–0,Celta Vigo,Alavés,N,CM,21,0,0,0,0,0.0,0.0,0,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,100.0,1.0,11.0,1.0,1.0,1.0,/en/matches/025d63df/Celta-Vigo-Alaves-December-20-2020-La-Liga,1.0,1.0
14,14,2020-12-23,Wed,La Liga,Matchweek 15,Away,D 1–1,Celta Vigo,Getafe,N,FW,9,0,0,0,0,0.0,0.0,0,0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,0.0,4.0,0.0,0.0,0.0,/en/matches/e3b2ae55/Getafe-Celta-Vigo-December-23-2020-La-Liga,0.5,1.0
15,15,2020-12-30,Wed,La Liga,Matchweek 16,Home,W 2–1,Celta Vigo,Huesca,N,CM,18,0,0,0,0,1.0,0.0,0,0,20.0,1.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,15.0,18.0,83.3,0.0,17.0,1.0,0.0,0.0,/en/matches/33dd6d9f/Celta-Vigo-Huesca-December-30-2020-La-Liga,1.0,0.8333333333333334
16,16,2021-01-05,Tue,Copa del Rey,Second round,Away,L 2–5,Celta Vigo,Ibiza,Y,CM,62,0,0,0,0,2.0,1.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/41a81a7c/Ibiza-Celta-Vigo-January-5-2021-Copa-del-Rey,0.0,0.8333333333333334
17,17,2021-01-08,Fri,La Liga,Matchweek 18,Home,L 0–4,Celta Vigo,Villarreal,Y,DM,90,0,0,0,0,0.0,0.0,0,0,87.0,5.0,5.0,3.0,0.0,0.0,0.1,1.0,0.0,71.0,75.0,94.7,0.0,64.0,1.0,0.0,0.0,/en/matches/5934210b/Celta-Vigo-Villarreal-January-8-2021-La-Liga,0.0,0.5
18,18,2021-01-24,Sun,La Liga,Matchweek 20,Home,D 1–1,Celta Vigo,Eibar,N,CM,45,0,0,0,0,0.0,0.0,1,0,37.0,1.0,0.0,2.0,0.0,0.0,0.1,2.0,0.0,25.0,32.0,78.1,1.0,20.0,1.0,1.0,1.0,/en/matches/95f9e23e/Celta-Vigo-Eibar-January-24-2021-La-Liga,0.5,0.3333333333333333
19,19,2021-02-07,Sun,Premier League,Matchweek 23,Away,L 0–2,West Brom,Tottenham,N,"CM,DM",13,0,0,0,0,1.0,0.0,0,0,11.0,3.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,6.0,8.0,75.0,0.0,5.0,0.0,0.0,0.0,/en/matches/4a652b81/Tottenham-Hotspur-West-Bromwich-Albion-February-7-2021-Premier-League,0.0,0.16666666666666666
20,20,2021-02-14,Sun,Premier League,Matchweek 24,Home,D 1–1,West Brom,Manchester Utd,Y,DM,66,0,0,0,0,0.0,0.0,0,0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,71.4,1.0,9.0,0.0,1.0,1.0,/en/matches/80124feb/West-Bromwich-Albion-Manchester-United-February-14-2021-Premier-League,0.5,0.16666666666666666
