,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2021-08-14,Sun,Matchweek 3,Away,L 0–1,Watford,Tottenham,N,"On matchday squad, but did not play",/en/matches/3cd9a733/Tottenham-Hotspur-Watford-August-29-2021-Premier-League,,,,,,,,,,,,,,,,
1,2021-08-14,Sat,Matchweek 4,Home,L 0–2,Watford,Wolves,Y,LB,90,57,37,19,6,1,1,3,13,0,0,0,0,41,1,1,/en/matches/09db0909/Watford-Wolverhampton-Wanderers-September-11-2021-Premier-League
2,2021-08-14,Sat,Matchweek 5,Away,W 3–1,Watford,Norwich City,Y,LB,90,57,39,18,0,2,0,0,18,0,0,0,0,44,0,1,/en/matches/835fa19c/Norwich-City-Watford-September-18-2021-Premier-League
3,2021-08-14,Sat,Matchweek 6,Home,D 1–1,Watford,Newcastle Utd,Y,LB,90,58,41,17,2,1,1,4,13,2,1,1,0,46,0,3,/en/matches/70fda3e9/Watford-Newcastle-United-September-25-2021-Premier-League
4,2021-08-14,Sat,Matchweek 7,Away,L 0–1,Watford,Leeds United,Y,LB,90,37,17,20,3,0,1,5,15,2,1,1,0,18,0,3,/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League
5,2021-08-14,Sat,Matchweek 8,Home,L 0–5,Watford,Liverpool,Y,"CB,LB",90,31,21,9,3,0,1,1,6,0,0,0,0,20,1,2,/en/matches/2ce6d340/Watford-Liverpool-October-16-2021-Premier-League
6,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,
7,2021-08-14,Sat,Matchweek 10,Home,L 0–1,Watford,Southampton,N,"On matchday squad, but did not play",/en/matches/e3521093/Watford-Southampton-October-30-2021-Premier-League,,,,,,,,,,,,,,,,
8,2021-08-14,Sun,Matchweek 11,Away,L 0–1,Watford,Arsenal,Y,"LB,WB",90,44,29,15,2,0,0,2,13,0,0,0,0,31,0,0,/en/matches/e0208fcf/Arsenal-Watford-November-7-2021-Premier-League
9,2021-08-14,Sat,Matchweek 12,Home,W 4–1,Watford,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/31a03035/Watford-Manchester-United-November-20-2021-Premier-League,,,,,,,,,,,,,,,,
10,2021-08-14,Sun,Matchweek 13,Away,L 2–4,Watford,Leicester City,N,"On matchday squad, but did not play",/en/matches/c2e426c8/Leicester-City-Watford-November-28-2021-Premier-League,,,,,,,,,,,,,,,,
11,2021-08-14,Wed,Matchweek 14,Home,L 1–2,Watford,Chelsea,N,LB,79,42,30,12,1,0,1,9,7,4,3,1,0,18,0,1,/en/matches/f475576b/Watford-Chelsea-December-1-2021-Premier-League
12,2021-08-14,Sat,Matchweek 15,Home,L 1–3,Watford,Manchester City,Y,LB,70,14,11,3,1,0,0,0,2,0,0,0,0,9,0,0,/en/matches/befb6648/Watford-Manchester-City-December-4-2021-Premier-League
13,2021-08-14,Fri,Matchweek 16,Away,L 1–2,Watford,Brentford,N,"On matchday squad, but did not play",/en/matches/49a36a4e/Brentford-Watford-December-10-2021-Premier-League,,,,,,,,,,,,,,,,
