,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-02,Fri,PL2 — Div. 2,Matchweek 4,Home,L 0–1,Crystal Palace,Aston Villa,Y,RB,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/00b80046/Crystal-Palace-U23-Aston-Villa-U23-October-2-2020-Premier-League-2----Division-2,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-10-24,Sat,Premier League,Matchweek 6,Away,W 2–1,Crystal Palace,Fulham,Y,RB,71,0,0,0,0,0.0,0.0,0,0,44.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,41.0,73.2,1.0,21.0,0.0,0.0,0.0,/en/matches/8d896969/Fulham-Crystal-Palace-October-24-2020-Premier-League,1.0,0.5,0.2976190476190475
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-10-30,Fri,Premier League,Matchweek 7,Away,L 0–2,Crystal Palace,Wolves,Y,RB,90,0,0,0,0,1.0,0.0,0,0,75.0,1.0,2.0,0.0,0.0,0.0,0.1,1.0,0.0,63.0,69.0,91.3,2.0,45.0,1.0,1.0,1.0,/en/matches/e1741638/Wolverhampton-Wanderers-Crystal-Palace-October-30-2020-Premier-League,0.0,0.5,0.642857142857143
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-11-07,Sat,Premier League,Matchweek 8,Home,W 4–1,Crystal Palace,Leeds United,Y,RB,90,0,0,0,0,0.0,0.0,0,0,51.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,17.0,33.0,51.5,2.0,22.0,2.0,0.0,0.0,/en/matches/527aee54/Crystal-Palace-Leeds-United-November-7-2020-Premier-League,1.0,0.3333333333333333,0.4230769230769231
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-11-23,Mon,Premier League,Matchweek 9,Away,L 0–1,Crystal Palace,Burnley,Y,RB,90,0,0,0,0,1.0,1.0,0,0,78.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,70.0,84.3,5.0,38.0,3.0,0.0,0.0,/en/matches/1dde1d03/Burnley-Crystal-Palace-November-23-2020-Premier-League,0.0,0.6666666666666666,0.2435897435897435
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-11-27,Fri,Premier League,Matchweek 10,Home,L 0–2,Crystal Palace,Newcastle Utd,Y,RB,90,0,0,0,0,0.0,0.0,0,0,53.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,47.0,72.3,2.0,32.0,0.0,0.0,0.0,/en/matches/0d5962be/Crystal-Palace-Newcastle-United-November-27-2020-Premier-League,0.0,0.3333333333333333,0.3461538461538461
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-12-06,Sun,Premier League,Matchweek 11,Away,W 5–1,Crystal Palace,West Brom,Y,RB,90,0,1,0,0,0.0,0.0,0,0,64.0,2.0,1.0,0.0,0.0,0.0,0.1,1.0,1.0,47.0,60.0,78.3,11.0,47.0,1.0,1.0,1.0,/en/matches/ac9d70e3/West-Bromwich-Albion-Crystal-Palace-December-6-2020-Premier-League,1.0,0.3333333333333333,0.3333333333333333
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-12-13,Sun,Premier League,Matchweek 12,Home,D 1–1,Crystal Palace,Tottenham,Y,RB,90,0,0,0,0,0.0,0.0,0,0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,39.0,71.8,3.0,13.0,1.0,1.0,1.0,/en/matches/9b0e267e/Crystal-Palace-Tottenham-Hotspur-December-13-2020-Premier-League,0.5,0.3333333333333333,0.7738095238095238
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-12-19,Sat,Premier League,Matchweek 14,Home,L 0–7,Crystal Palace,Liverpool,Y,RB,90,0,0,0,0,0.0,0.0,1,0,44.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,38.0,81.6,2.0,22.0,1.0,0.0,0.0,/en/matches/d05715a8/Crystal-Palace-Liverpool-December-19-2020-Premier-League,0.0,0.5,0.6904761904761905
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-12-28,Mon,Premier League,Matchweek 16,Home,D 1–1,Crystal Palace,Leicester City,Y,RB,90,0,0,0,0,0.0,0.0,0,0,47.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,37.0,62.2,4.0,16.0,2.0,2.0,1.0,/en/matches/77437741/Crystal-Palace-Leicester-City-December-28-2020-Premier-League,0.5,0.5,0.5476190476190476
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-01-08,Fri,FA Cup,Third round proper,Away,L 0–1,Crystal Palace,Wolves,Y,RB,90,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/2e19090f/Wolverhampton-Wanderers-Crystal-Palace-January-8-2021-FA-Cup,0.0,0.3333333333333333,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-01-30,Sat,Premier League,Matchweek 21,Home,W 1–0,Crystal Palace,Wolves,Y,RB,84,0,0,0,0,2.0,0.0,0,0,59.0,1.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,35.0,46.0,76.1,2.0,38.0,3.0,1.0,0.0,/en/matches/111bd050/Crystal-Palace-Wolverhampton-Wanderers-January-30-2021-Premier-League,1.0,0.1666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-02-02,Tue,Premier League,Matchweek 22,Away,W 2–1,Crystal Palace,Newcastle Utd,Y,RB,90,0,0,0,0,0.0,0.0,1,0,40.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,27.0,77.8,3.0,13.0,1.0,0.0,0.0,/en/matches/ca8297c0/Newcastle-United-Crystal-Palace-February-2-2021-Premier-League,1.0,0.5,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-02-08,Mon,Premier League,Matchweek 23,Away,L 0–2,Crystal Palace,Leeds United,Y,RB,90,0,0,0,0,0.0,0.0,0,0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,30.0,76.7,2.0,14.0,0.0,0.0,0.0,/en/matches/ff2cee2b/Leeds-United-Crystal-Palace-February-8-2021-Premier-League,0.0,0.6666666666666666,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-02-13,Sat,Premier League,Matchweek 24,Home,L 0–3,Crystal Palace,Burnley,Y,RB,90,0,0,0,0,0.0,0.0,0,0,62.0,1.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,37.0,56.0,66.1,3.0,25.0,3.0,0.0,0.0,/en/matches/34a4b546/Crystal-Palace-Burnley-February-13-2021-Premier-League,0.0,0.6666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-05-03,Mon,PL2 — Div. 2,Matchweek 26,Home,W 3–2,Crystal Palace,Middlesbrough,Y,RB,61,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/67c66c1d/Crystal-Palace-U23-Middlesbrough-U23-May-3-2021-Premier-League-2----Division-2,1.0,0.3333333333333333,0.5
