,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-06,Fri,Friendlies (M),Friendlies (M),Neutral,L 1–2,ci Côte d'Ivoire,bj Benin,Y*,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/70f17853/Cote-dIvoire-Benin-September-6-2019-Friendlies-M,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-09-10,Tue,Friendlies (M),Friendlies (M),Away,W 2–1,ci Côte d'Ivoire,tn Tunisia,Y*,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/e2030050/Tunisia-Cote-dIvoire-September-10-2019-Friendlies-M,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2019-09-14,Sat,Premier League,Matchweek 5,Home,W 4–0,Tottenham,Crystal Palace,Y,RB,90,0,1,0,0,1.0,0.0,0,0,76.0,2.0,5.0,3.0,0.1,0.1,0.1,1.0,1.0,49.0,59.0,83.1,6.0,48.0,0.0,0.0,0.0,/en/matches/1d812c17/Tottenham-Hotspur-Crystal-Palace-September-14-2019-Premier-League,1.0,0.5,0.6904761904761906
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-09-21,Sat,Premier League,Matchweek 6,Away,L 1–2,Tottenham,Leicester City,Y,RB,90,0,0,0,0,1.0,0.0,0,0,80.0,1.0,2.0,0.0,0.0,0.0,0.1,3.0,0.0,49.0,69.0,71.0,5.0,52.0,6.0,4.0,1.0,/en/matches/e30adc4b/Leicester-City-Tottenham-Hotspur-September-21-2019-Premier-League,0.0,0.6666666666666666,0.5476190476190476
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2019-09-28,Sat,Premier League,Matchweek 7,Home,W 2–1,Tottenham,Southampton,Y,RB,30,0,0,0,0,0.0,0.0,2,1,29.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,75.0,0.0,16.0,0.0,1.0,1.0,/en/matches/23ec5db0/Tottenham-Hotspur-Southampton-September-28-2019-Premier-League,1.0,0.6666666666666666,0.630952380952381
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2019-10-01,Tue,Champions Lg,Group stage,Home,L 2–7,eng Tottenham,de Bayern Munich,Y,RB,90,0,0,0,0,0.0,0.0,0,0,58.0,2.0,0.0,1.0,0.0,0.0,0.1,4.0,1.0,35.0,46.0,76.1,4.0,34.0,2.0,3.0,1.0,/en/matches/ff840ac5/Tottenham-Hotspur-Bayern-Munich-October-1-2019-Champions-League,0.0,0.6666666666666666,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2019-10-13,Sun,Friendlies (M),Friendlies (M),Home,W 3–1,ci Côte d'Ivoire,cd Congo DR,Y*,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/9b1f4e4e/Cote-dIvoire-Congo-DR-October-13-2019-Friendlies-M,1.0,0.3333333333333333,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2019-10-19,Sat,Premier League,Matchweek 9,Home,D 1–1,Tottenham,Watford,Y,"RB,WB",90,0,0,0,0,1.0,0.0,0,0,87.0,2.0,1.0,1.0,0.0,0.0,0.1,4.0,1.0,54.0,77.0,70.1,5.0,49.0,4.0,2.0,1.0,/en/matches/4df24be7/Tottenham-Hotspur-Watford-October-19-2019-Premier-League,0.5,0.6666666666666666,0.4285714285714285
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2019-10-22,Tue,Champions Lg,Group stage,Home,W 5–0,eng Tottenham,rs Red Star,Y,RB,90,0,1,0,0,0.0,0.0,0,0,75.0,5.0,0.0,0.0,0.0,0.0,0.3,7.0,3.0,54.0,63.0,85.7,4.0,54.0,4.0,4.0,2.0,/en/matches/0b56c2fe/Tottenham-Hotspur-Red-Star-Belgrade-October-22-2019-Champions-League,1.0,0.5,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2019-10-27,Sun,Premier League,Matchweek 10,Away,L 1–2,Tottenham,Liverpool,Y,RB,83,0,0,0,0,0.0,0.0,0,0,41.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,33.0,60.6,1.0,16.0,0.0,0.0,0.0,/en/matches/16f28685/Liverpool-Tottenham-Hotspur-October-27-2019-Premier-League,0.0,0.8333333333333334,0.8095238095238094
