,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,2022-10-24,Mon,Premier League,Matchweek 13,Home,W 2–0,West Ham,Bournemouth,Y,RB,90,0,0,0,0,0.0,0.0,0,0,85.0,3.0,1.0,0.0,0.0,0.0,0.1,2.0,0.0,55.0,79.0,69.6,2.0,41.0,2.0,2.0,1.0,/en/matches/e9d1a18b/West-Ham-United-Bournemouth-October-24-2022-Premier-League,1.0,0.5,0.4777777777777777
11,11,11,11,11,11,11,11,11,11,11,2022-10-27,Thu,Conf Lg,Group stage,Home,W 1–0,eng West Ham,dk Silkeborg,Y,CB,90,0,0,0,0,0.0,0.0,0,0,76.0,1.0,0.0,1.0,0.0,0.0,0.1,1.0,0.0,67.0,72.0,93.1,5.0,50.0,1.0,2.0,1.0,/en/matches/2a93e308/West-Ham-United-Silkeborg-October-27-2022-Europa-Conference-League,1.0,0.5,0.5
12,12,12,12,12,12,12,12,12,12,12,2022-11-03,Thu,Conf Lg,Group stage,Away,W 3–0,eng West Ham,ro FCSB,Y,CB,75,0,1,0,0,0.0,0.0,0,0,57.0,1.0,2.0,2.0,0.0,0.0,0.2,2.0,1.0,43.0,50.0,86.0,1.0,38.0,2.0,0.0,0.0,/en/matches/f7665df4/FCSB-West-Ham-United-November-3-2022-Europa-Conference-League,1.0,0.6666666666666666,0.5
13,13,13,13,13,13,13,13,13,13,13,2022-11-09,Wed,EFL Cup,Third round,Home,D 2 (9)–2 (10),West Ham,Blackburn,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/491550ae/West-Ham-United-Blackburn-Rovers-November-9-2022-EFL-Cup,0.5,1.0,0.5
14,14,14,14,14,14,14,14,14,14,14,2023-01-07,Sat,FA Cup,Third round proper,Away,W 1–0,West Ham,Brentford,Y,RM,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/24167384/Brentford-West-Ham-United-January-7-2023-FA-Cup,1.0,0.8333333333333334,0.5
15,15,15,15,15,15,15,15,15,15,15,2023-01-21,Sat,Premier League,Matchweek 21,Home,W 2–0,West Ham,Everton,N,WB,10,0,0,0,0,0.0,0.0,0,0,9.0,1.0,1.0,0.0,0.0,0.0,0.1,2.0,0.0,2.0,7.0,28.6,0.0,3.0,1.0,1.0,1.0,/en/matches/db9cdba8/West-Ham-United-Everton-January-21-2023-Premier-League,1.0,0.8333333333333334,0.5
16,16,16,16,16,16,16,16,16,16,16,2023-01-30,Mon,FA Cup,Fourth round proper,Away,W 2–0,West Ham,Derby County,Y,DM,90,0,0,0,0,1.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/8a10ca1e/Derby-County-West-Ham-United-January-30-2023-FA-Cup,1.0,0.8333333333333334,0.5
17,17,17,17,17,17,17,17,17,17,17,2023-02-04,Sat,Premier League,Matchweek 22,Away,D 1–1,West Ham,Newcastle Utd,N,CB,45,0,0,0,0,0.0,0.0,0,0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,77.8,0.0,4.0,0.0,0.0,0.0,/en/matches/34e9160c/Newcastle-United-West-Ham-United-February-4-2023-Premier-League,0.5,1.0,0.5
18,18,18,18,18,18,18,18,18,18,18,2023-02-11,Sat,Premier League,Matchweek 23,Home,D 1–1,West Ham,Chelsea,N,CB,11,0,0,0,0,0.0,0.0,0,0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,1.0,1.0,0.0,0.0,0.0,/en/matches/18dea268/West-Ham-United-Chelsea-February-11-2023-Premier-League,0.5,0.8333333333333334,0.5
19,19,19,19,19,19,19,19,19,19,19,2023-02-19,Sun,Premier League,Matchweek 24,Away,L 0–2,West Ham,Tottenham,N,LB,10,0,0,0,0,0.0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,77.8,0.0,10.0,0.0,0.0,0.0,/en/matches/aae66d3d/Tottenham-Hotspur-West-Ham-United-February-19-2023-Premier-League,0.0,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,2023-02-25,Sat,Premier League,Matchweek 25,Home,W 4–0,West Ham,Nott'ham Forest,Y,"RB,LB",90,0,0,0,0,1.0,0.0,0,0,74.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,65.0,75.4,10.0,39.0,3.0,1.0,0.0,/en/matches/767981c6/West-Ham-United-Nottingham-Forest-February-25-2023-Premier-League,1.0,0.3333333333333333,0.5
21,21,21,21,21,21,21,21,21,21,21,2023-03-01,Wed,FA Cup,Fifth round proper,Away,L 1–3,West Ham,Manchester Utd,Y,RB,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/9ee6ee82/Manchester-United-West-Ham-United-March-1-2023-FA-Cup,0.0,0.5,0.5
22,22,22,22,22,22,22,22,22,22,22,2023-03-04,Sat,Premier League,Matchweek 26,Away,L 0–4,West Ham,Brighton,Y,RB,90,0,0,0,0,0.0,0.0,0,0,56.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,47.0,74.5,2.0,21.0,1.0,2.0,1.0,/en/matches/bee059c4/Brighton-and-Hove-Albion-West-Ham-United-March-4-2023-Premier-League,0.0,0.3333333333333333,0.5
23,23,23,23,23,23,23,23,23,23,23,2023-03-16,Thu,Conf Lg,Round of 16,Home,W 4–0,eng West Ham,cy AÉK Lárnaka,Y,RB,90,0,0,0,0,1.0,0.0,0,0,57.0,1.0,1.0,0.0,0.4,0.4,0.0,1.0,0.0,43.0,51.0,84.3,2.0,31.0,0.0,1.0,1.0,/en/matches/021e8f6f/West-Ham-United-AEK-Larnaka-March-16-2023-Europa-Conference-League,1.0,0.3333333333333333,0.5
24,24,24,24,24,24,24,24,24,24,24,2023-04-13,Thu,Conf Lg,Quarter-finals,Away,D 1–1,eng West Ham,be Gent,Y,CB,90,0,0,0,0,0.0,0.0,0,0,64.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,49.0,67.3,2.0,24.0,0.0,0.0,0.0,/en/matches/34c17de8/Gent-West-Ham-United-April-13-2023-Europa-Conference-League,0.5,0.3333333333333333,0.5
25,25,25,25,25,25,25,25,25,25,25,2023-05-03,Wed,Premier League,Matchweek 28,Away,L 0–3,West Ham,Manchester City,N,RB,30,0,0,0,0,0.0,0.0,0,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,78.9,1.0,10.0,1.0,0.0,0.0,/en/matches/fccab6ff/Manchester-City-West-Ham-United-May-3-2023-Premier-League,0.0,0.5,0.5
26,26,26,26,26,26,26,26,26,26,26,2023-05-07,Sun,Premier League,Matchweek 35,Home,W 1–0,West Ham,Manchester Utd,N,"RW,FW",1,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,/en/matches/98f0c145/West-Ham-United-Manchester-United-May-7-2023-Premier-League,1.0,0.5,0.5
27,27,27,27,27,27,27,27,27,27,27,2023-05-14,Sun,Premier League,Matchweek 36,Away,L 0–2,West Ham,Brentford,Y,RB,90,0,0,0,0,1.0,1.0,0,0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,54.0,74.1,0.0,20.0,2.0,3.0,1.0,/en/matches/9a41c925/Brentford-West-Ham-United-May-14-2023-Premier-League,0.0,0.5,0.5
28,28,28,28,28,28,28,28,28,28,28,2023-05-21,Sun,Premier League,Matchweek 37,Home,W 3–1,West Ham,Leeds United,N,"RW,LW",1,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/0359c7d5/West-Ham-United-Leeds-United-May-21-2023-Premier-League,1.0,0.3333333333333333,0.5
