,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2020-10-04,Sun,Matchweek 6,Away,W 1–0,Leicester City,Arsenal,N,AM,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0,/en/matches/bcd3a9b4/Arsenal-Leicester-City-October-25-2020-Premier-League
1,2020-10-04,Mon,Matchweek 7,Away,W 4–1,Leicester City,Leeds United,N,"AM,FW",20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,/en/matches/55d775ec/Leeds-United-Leicester-City-November-2-2020-Premier-League
2,2020-10-04,Sun,Matchweek 8,Home,W 1–0,Leicester City,Wolves,N,"On matchday squad, but did not play",/en/matches/8407be08/Leicester-City-Wolverhampton-Wanderers-November-8-2020-Premier-League,,,,,,,,,,,,,,,,,
3,2020-10-04,Sun,Matchweek 9,Away,L 0–3,Leicester City,Liverpool,N,RW,29,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0,/en/matches/cc230451/Liverpool-Leicester-City-November-22-2020-Premier-League
4,2020-10-04,Mon,Matchweek 10,Home,L 1–2,Leicester City,Fulham,N,"RM,RW",45,0,0,0,0,1,0,5,1,0,0,0,0,2,0,0,,/en/matches/ae493b10/Leicester-City-Fulham-November-30-2020-Premier-League
5,2020-10-04,Sun,Matchweek 11,Away,W 2–1,Leicester City,Sheffield Utd,N,"On matchday squad, but did not play",/en/matches/c1c08638/Sheffield-United-Leicester-City-December-6-2020-Premier-League,,,,,,,,,,,,,,,,,
6,2020-10-04,Sun,Matchweek 12,Home,W 3–0,Leicester City,Brighton,N,"On matchday squad, but did not play",/en/matches/964e6470/Leicester-City-Brighton-and-Hove-Albion-December-13-2020-Premier-League,,,,,,,,,,,,,,,,,
7,2020-10-04,Wed,Matchweek 13,Home,L 0–2,Leicester City,Everton,Y,RW,61,0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,,/en/matches/b30c816c/Leicester-City-Everton-December-16-2020-Premier-League
8,2020-10-04,Sun,Matchweek 14,Away,W 2–0,Leicester City,Tottenham,N,"On matchday squad, but did not play",/en/matches/56ffe356/Tottenham-Hotspur-Leicester-City-December-20-2020-Premier-League,,,,,,,,,,,,,,,,,
9,2020-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2020-10-04,Sun,Matchweek 17,Away,W 2–1,Leicester City,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/4c205b24/Newcastle-United-Leicester-City-January-3-2021-Premier-League,,,,,,,,,,,,,,,,,
11,2020-10-04,Sat,Matchweek 19,Home,W 2–0,Leicester City,Southampton,N,"On matchday squad, but did not play",/en/matches/85d4ec49/Leicester-City-Southampton-January-16-2021-Premier-League,,,,,,,,,,,,,,,,,
12,2020-10-04,Tue,Matchweek 18,Home,W 2–0,Leicester City,Chelsea,N,"On matchday squad, but did not play",/en/matches/8467b110/Leicester-City-Chelsea-January-19-2021-Premier-League,,,,,,,,,,,,,,,,,
13,2020-10-04,Wed,Matchweek 20,Away,D 1–1,Leicester City,Everton,N,RW,23,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,,/en/matches/3e4ff1e0/Everton-Leicester-City-January-27-2021-Premier-League
14,2020-10-04,Sun,Matchweek 21,Home,L 1–3,Leicester City,Leeds United,N,RW,11,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,,/en/matches/e5e46ead/Leicester-City-Leeds-United-January-31-2021-Premier-League
15,2020-10-04,Wed,Matchweek 22,Away,W 2–0,Leicester City,Fulham,N,"On matchday squad, but did not play",/en/matches/bd0673ed/Fulham-Leicester-City-February-3-2021-Premier-League,,,,,,,,,,,,,,,,,
16,2020-10-04,Sun,Matchweek 23,Away,D 0–0,Leicester City,Wolves,N,"On matchday squad, but did not play",/en/matches/dca0be20/Wolverhampton-Wanderers-Leicester-City-February-7-2021-Premier-League,,,,,,,,,,,,,,,,,
17,2020-10-04,Sat,Matchweek 24,Home,W 3–1,Leicester City,Liverpool,N,"On matchday squad, but did not play",/en/matches/666f6961/Leicester-City-Liverpool-February-13-2021-Premier-League,,,,,,,,,,,,,,,,,
18,2020-10-04,Sun,Matchweek 25,Away,W 2–1,Leicester City,Aston Villa,N,"On matchday squad, but did not play",/en/matches/2c6f8c0e/Aston-Villa-Leicester-City-February-21-2021-Premier-League,,,,,,,,,,,,,,,,,
19,2020-10-04,Sun,Matchweek 26,Home,L 1–3,Leicester City,Arsenal,N,RM,40,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,,/en/matches/88b309f1/Leicester-City-Arsenal-February-28-2021-Premier-League
20,2020-10-04,Wed,Matchweek 29,Away,D 1–1,Leicester City,Burnley,N,"On matchday squad, but did not play",/en/matches/5e1c69aa/Burnley-Leicester-City-March-3-2021-Premier-League,,,,,,,,,,,,,,,,,
21,2020-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2020-10-04,Thu,Matchweek 32,Home,W 3–0,Leicester City,West Brom,N,"On matchday squad, but did not play",/en/matches/be6edfdf/Leicester-City-West-Bromwich-Albion-April-22-2021-Premier-League,,,,,,,,,,,,,,,,,
23,2020-10-04,Mon,Matchweek 33,Home,W 2–1,Leicester City,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/b30b8887/Leicester-City-Crystal-Palace-April-26-2021-Premier-League,,,,,,,,,,,,,,,,,
24,2020-10-04,Fri,Matchweek 34,Away,D 1–1,Leicester City,Southampton,N,"On matchday squad, but did not play",/en/matches/c0d4f879/Southampton-Leicester-City-April-30-2021-Premier-League,,,,,,,,,,,,,,,,,
25,2020-10-04,Fri,Matchweek 35,Home,L 2–4,Leicester City,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/d93b0c17/Leicester-City-Newcastle-United-May-7-2021-Premier-League,,,,,,,,,,,,,,,,,
