,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2023-04-01,Sat,Matchweek 30,Away,W 1–0,Bournemouth,Leicester City,N,"On matchday squad, but did not play",/en/matches/72ca7930/Leicester-City-Bournemouth-April-8-2023-Premier-League,,,,,,,,,,,,,,,,
1,2023-04-01,Sat,Matchweek 31,Away,W 3–2,Bournemouth,Tottenham,N,"On matchday squad, but did not play",/en/matches/bfc49d95/Tottenham-Hotspur-Bournemouth-April-15-2023-Premier-League,,,,,,,,,,,,,,,,
2,2023-04-01,Sun,Matchweek 32,Home,L 0–4,Bournemouth,West Ham,N,"On matchday squad, but did not play",/en/matches/3306d30f/Bournemouth-West-Ham-United-April-23-2023-Premier-League,,,,,,,,,,,,,,,,
3,2023-04-01,Thu,Matchweek 33,Away,W 1–0,Bournemouth,Southampton,N,CB,23,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,/en/matches/ccabe10f/Southampton-Bournemouth-April-27-2023-Premier-League
4,2023-04-01,Sun,Matchweek 34,Home,W 4–1,Bournemouth,Leeds United,N,"On matchday squad, but did not play",/en/matches/0b0733ce/Bournemouth-Leeds-United-April-30-2023-Premier-League,,,,,,,,,,,,,,,,
5,2023-04-01,Sat,Matchweek 35,Home,L 1–3,Bournemouth,Chelsea,N,"On matchday squad, but did not play",/en/matches/6116824f/Bournemouth-Chelsea-May-6-2023-Premier-League,,,,,,,,,,,,,,,,
6,2023-04-01,Sat,Matchweek 36,Away,L 0–2,Bournemouth,Crystal Palace,Y,CB,90,66,63,2,2,0,0,0,0,0,0,0,0,60,1,0,/en/matches/a4ffd11f/Crystal-Palace-Bournemouth-May-13-2023-Premier-League
7,2023-04-01,Sat,Matchweek 37,Home,L 0–1,Bournemouth,Manchester Utd,Y,CB,90,56,56,0,0,0,0,0,0,0,0,0,0,53,0,0,/en/matches/ec496eca/Bournemouth-Manchester-United-May-20-2023-Premier-League
8,2023-04-01,Sun,Matchweek 38,Away,L 0–1,Bournemouth,Everton,Y,CB,90,73,73,0,0,0,0,0,0,0,0,0,0,67,0,0,/en/matches/94de848f/Everton-Bournemouth-May-28-2023-Premier-League
