,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2022-02-09,Sat,Matchweek 26,Away,W 3–2,Tottenham,Manchester City,Y,CM,90,21,26,80.8,310,58,13,16,81.3,5,6,83.3,2,2,100.0,0,0.0,0.0,0,1,0,0,2,/en/matches/cd797899/Manchester-City-Tottenham-Hotspur-February-19-2022-Premier-League
1,2022-02-09,Wed,Matchweek 13,Away,L 0–1,Tottenham,Burnley,Y,CM,45,37,42,88.1,627,97,16,18,88.9,21,21,100.0,0,0,,0,0.0,0.0,0,2,0,0,3,/en/matches/f8d646cb/Burnley-Tottenham-Hotspur-February-23-2022-Premier-League
2,2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2022-02-09,Mon,Matchweek 28,Home,W 5–0,Tottenham,Everton,Y,CM,90,77,84,91.7,1396,345,24,26,92.3,50,51,98.0,3,5,60.0,0,0.0,0.0,0,6,0,0,9,/en/matches/6e11eac6/Tottenham-Hotspur-Everton-March-7-2022-Premier-League
4,2022-02-09,Sat,Matchweek 29,Away,L 2–3,Tottenham,Manchester Utd,Y,CM,87,61,66,92.4,1011,214,29,31,93.5,26,28,92.9,4,5,80.0,0,0.3,0.2,3,3,0,0,7,/en/matches/e5e7becb/Manchester-United-Tottenham-Hotspur-March-12-2022-Premier-League
5,2022-02-09,Wed,Matchweek 16,Away,W 2–0,Tottenham,Brighton,Y,CM,90,74,80,92.5,1140,307,41,42,97.6,24,24,100.0,5,8,62.5,1,0.3,0.1,1,9,1,0,1,/en/matches/59b3ee40/Brighton-and-Hove-Albion-Tottenham-Hotspur-March-16-2022-Premier-League
6,2022-02-09,Sun,Matchweek 30,Home,W 3–1,Tottenham,West Ham,Y,CM,90,91,97,93.8,1310,243,54,56,96.4,29,32,90.6,5,6,83.3,0,0.0,0.0,0,9,0,0,2,/en/matches/5fb752fa/Tottenham-Hotspur-West-Ham-United-March-20-2022-Premier-League
7,2022-02-09,Sun,Matchweek 31,Home,W 5–1,Tottenham,Newcastle Utd,Y,CM,74,54,61,88.5,861,256,26,27,96.3,23,27,85.2,3,4,75.0,0,0.0,0.0,1,6,0,0,5,/en/matches/6f8a2207/Tottenham-Hotspur-Newcastle-United-April-3-2022-Premier-League
8,2022-02-09,Sat,Matchweek 32,Away,W 4–0,Tottenham,Aston Villa,Y,CM,90,49,53,92.5,845,180,24,25,96.0,19,20,95.0,4,4,100.0,0,0.0,0.0,0,3,0,0,3,/en/matches/811d471f/Aston-Villa-Tottenham-Hotspur-April-9-2022-Premier-League
9,2022-02-09,Sat,Matchweek 33,Home,L 0–1,Tottenham,Brighton,Y,CM,71,38,46,82.6,738,119,9,10,90.0,20,21,95.2,6,11,54.5,0,0.0,0.0,0,1,0,0,3,/en/matches/0b266073/Tottenham-Hotspur-Brighton-and-Hove-Albion-April-16-2022-Premier-League
10,2022-02-09,Sat,Matchweek 34,Away,D 0–0,Tottenham,Brentford,Y,CM,90,63,69,91.3,998,273,33,37,89.2,27,27,100.0,3,4,75.0,0,0.0,0.1,0,8,2,1,8,/en/matches/9c939b7f/Brentford-Tottenham-Hotspur-April-23-2022-Premier-League
11,2022-02-09,Sun,Matchweek 35,Home,W 3–1,Tottenham,Leicester City,Y,CM,81,33,39,84.6,558,124,16,18,88.9,16,17,94.1,1,3,33.3,0,0.1,0.0,1,2,1,1,2,/en/matches/26ff83e6/Tottenham-Hotspur-Leicester-City-May-1-2022-Premier-League
12,2022-02-09,Sat,Matchweek 36,Away,D 1–1,Tottenham,Liverpool,Y,CM,90,26,32,81.3,367,128,12,13,92.3,5,6,83.3,3,4,75.0,0,0.0,0.0,0,1,0,0,4,/en/matches/9a93e9b2/Liverpool-Tottenham-Hotspur-May-7-2022-Premier-League
13,2022-02-09,Thu,Matchweek 22,Home,W 3–0,Tottenham,Arsenal,Y,CM,90,55,59,93.2,923,121,18,19,94.7,23,24,95.8,6,8,75.0,1,0.7,0.0,2,4,0,0,1,/en/matches/607d0562/North-London-Derby-Tottenham-Hotspur-Arsenal-May-12-2022-Premier-League
14,2022-02-09,Sun,Matchweek 37,Home,W 1–0,Tottenham,Burnley,Y,CM,90,77,87,88.5,1335,295,35,40,87.5,27,28,96.4,10,12,83.3,0,0.1,0.1,2,11,0,0,7,/en/matches/1d0f7282/Tottenham-Hotspur-Burnley-May-15-2022-Premier-League
15,2022-02-09,Sun,Matchweek 38,Away,W 5–0,Tottenham,Norwich City,Y,CM,72,74,77,96.1,1150,220,35,37,94.6,32,33,97.0,3,3,100.0,2,1.1,0.4,3,5,0,0,4,/en/matches/771ecae9/Norwich-City-Tottenham-Hotspur-May-22-2022-Premier-League
