,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-08,Sun,Premier League,Matchweek 3,Away,D 1–1,Rostov,FC Khimki,Y,DM,90,0,0,0,0,2.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/82c09cd2/FC-Khimki-Rostov-August-8-2021-Russian-Premier-League,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-14,Sat,Premier League,Matchweek 4,Home,L 1–3,Rostov,CSKA Moscow,Y,CM,41,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/83d3061b/Rostov-CSKA-Moscow-August-14-2021-Russian-Premier-League,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-22,Sun,Premier League,Matchweek 5,Away,W 2–1,Rostov,Nizhny Novgorod,Y,CM,90,0,0,0,0,4.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/ea27c646/Nizhny-Novgorod-Rostov-August-22-2021-Russian-Premier-League,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-08-27,Fri,Premier League,Matchweek 6,Away,D 1–1,Rostov,Ural,Y,CM,85,0,0,0,0,3.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/2e255333/Ural-Yekaterinburg-Rostov-August-27-2021-Russian-Premier-League,0.5,0.5,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-01,Wed,WCQ,First round,Home,D 1–1,no Norway,nl Netherlands,Y,DM,67,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/4a8d10d3/Norway-Netherlands-September-1-2021-WCQ----UEFA-M,0.5,0.5,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-04,Sat,WCQ,First round,Away,W 2–0,no Norway,lv Latvia,Y,DM,59,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/4a2273d7/Latvia-Norway-September-4-2021-WCQ----UEFA-M,1.0,0.6666666666666666,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-18,Sat,Premier League,Matchweek 5,Home,L 1–3,Norwich City,Watford,Y,CM,69,0,1,0,0,2.0,1.0,0,0,44.0,2.0,2.0,2.0,0.0,0.0,0.3,1.0,1.0,24.0,34.0,70.6,8.0,13.0,1.0,0.0,0.0,/en/matches/835fa19c/Norwich-City-Watford-September-18-2021-Premier-League,0.0,0.6666666666666666,0.4523809523809523
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-09-25,Sat,Premier League,Matchweek 6,Away,L 0–2,Norwich City,Everton,Y,CM,68,0,0,0,0,3.0,2.0,0,0,54.0,1.0,2.0,0.0,0.1,0.1,0.0,4.0,0.0,32.0,44.0,72.7,4.0,29.0,1.0,4.0,2.0,/en/matches/d516ccbf/Everton-Norwich-City-September-25-2021-Premier-League,0.0,0.5,0.5238095238095238
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-02,Sat,Premier League,Matchweek 7,Away,D 0–0,Norwich City,Burnley,Y,CM,90,0,0,0,0,2.0,1.0,1,0,67.0,2.0,0.0,3.0,0.3,0.3,0.0,3.0,0.0,32.0,47.0,68.1,4.0,33.0,3.0,3.0,2.0,/en/matches/9231df9a/Burnley-Norwich-City-October-2-2021-Premier-League,0.5,0.3333333333333333,0.369047619047619
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-16,Sat,Premier League,Matchweek 8,Home,D 0–0,Norwich City,Brighton,Y,CM,82,0,0,0,0,3.0,0.0,0,0,37.0,0.0,1.0,0.0,0.1,0.1,0.0,5.0,0.0,15.0,29.0,51.7,1.0,12.0,1.0,2.0,2.0,/en/matches/bc0a1eb5/Norwich-City-Brighton-and-Hove-Albion-October-16-2021-Premier-League,0.5,0.1666666666666666,0.6666666666666669
