,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 1,Away,L 1–3,Southampton,Everton,Y,"LM,LB",90,0,0,0,0,0,0,0,0,48,4,0,1,0.0,0.0,0.0,2,0,17,28,60.7,2,23,2,9,4,Match Report
1,Sun,Premier League,Matchweek 2,Home,D 1–1,Southampton,Manchester Utd,Y,LM,69,0,0,0,0,1,0,1,0,33,1,1,0,0.0,0.0,0.0,3,0,11,17,64.7,3,17,2,5,2,Match Report
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sat,Premier League,Matchweek 3,Away,D 2–2,Southampton,Newcastle Utd,Y,LM,57,0,0,0,0,3,0,1,0,33,0,1,0,1.2,1.2,0.0,2,0,18,20,90.0,1,24,4,5,2,Match Report
4,Wed,WCQ,Second round,Home,W 1–0,ml Mali,rw Rwanda,Y,AM,64,0,1,0,1,,,0,0,,,,,,,,,,,,,,,,,,Match Report
5,Sat,Premier League,Matchweek 4,Home,D 0–0,Southampton,West Ham,Y,LM,90,0,0,0,0,2,0,0,0,44,0,0,1,0.1,0.1,0.1,3,0,21,31,67.7,7,36,4,1,0,Match Report
6,Sat,Premier League,Matchweek 5,Away,D 0–0,Southampton,Manchester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Tue,EFL Cup,Third round,Away,D 2 (4)–2 (2),Southampton,Sheffield Utd,Y,AM,120,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
8,Sun,Premier League,Matchweek 6,Home,L 0–1,Southampton,Wolves,N,"WB,LM",27,0,0,0,0,1,0,0,0,20,0,0,1,0.0,0.0,0.0,2,0,10,13,76.9,1,13,4,1,1,Match Report
9,Sat,Premier League,Matchweek 7,Away,L 1–3,Southampton,Chelsea,N,LW,18,0,0,0,0,0,0,1,0,10,2,0,0,0.0,0.0,0.0,0,0,2,3,66.7,1,6,1,3,2,Match Report
10,Thu,WCQ,Second round,Home,W 5–0,ml Mali,ke Kenya,Y,AM,73,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
11,Sun,WCQ,Second round,Away,W 1–0,ml Mali,ke Kenya,Y,AM,86,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
12,Sat,Premier League,Matchweek 8,Home,W 1–0,Southampton,Leeds United,Y,LM,58,0,0,0,0,2,1,0,0,30,2,0,2,0.1,0.1,0.1,4,1,14,16,87.5,1,17,0,3,0,Match Report
13,Sat,Premier League,Matchweek 9,Home,D 2–2,Southampton,Burnley,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Tue,EFL Cup,Fourth round,Away,D 1 (3)–1 (4),Southampton,Chelsea,Y,LM,82,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,Match Report
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Fri,Premier League,Matchweek 11,Home,W 1–0,Southampton,Aston Villa,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Thu,WCQ,Second round,Away,W 3–0,ml Mali,rw Rwanda,Y,AM,45,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
18,Wed,Premier League,Matchweek 14,Home,D 2–2,Southampton,Leicester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Sat,Premier League,Matchweek 16,Away,L 0–3,Southampton,Arsenal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Wed,Premier League,Matchweek 17,Away,D 2–2,Southampton,Crystal Palace,N,RM,21,0,0,0,0,1,0,0,0,9,0,0,1,0.0,0.0,0.1,2,0,3,4,75.0,1,6,1,1,1,Match Report
22,Wed,Africa Cup of Nations,Group stage,Neutral,W 1–0,ml Mali,tn Tunisia,Y,AM,80,0,0,0,0,0,0,1,0,,,2,,,,,,,,,,,,,,,Match Report
23,Sun,Africa Cup of Nations,Group stage,Neutral,D 1–1,ml Mali,gm Gambia,Y,FW,69,0,0,0,0,3,0,1,0,,,0,,,,,,,,,,,,,,,Match Report
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Wed,Africa Cup of Nations,Round of 16,Neutral,D 0 (5)–0 (6),ml Mali,gq Equ. Guinea,N,,51,0,0,0,0,2,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
26,Wed,Premier League,Matchweek 24,Away,W 3–2,Southampton,Tottenham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Sat,Premier League,Matchweek 25,Away,D 1–1,Southampton,Manchester Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Sat,Premier League,Matchweek 26,Home,W 2–0,Southampton,Everton,N,RM,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Match Report
29,Fri,Premier League,Matchweek 27,Home,W 2–0,Southampton,Norwich City,N,CM,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,Match Report
30,Wed,FA Cup,Fifth round proper,Home,W 3–1,Southampton,West Ham,Y,LM,45,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
31,Sat,Premier League,Matchweek 28,Away,L 0–4,Southampton,Aston Villa,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Thu,Premier League,Matchweek 21,Home,L 1–2,Southampton,Newcastle Utd,N,LB,6,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,7,9,77.8,0,6,2,0,0,Match Report
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Sun,FA Cup,Quarter-finals,Home,L 1–4,Southampton,Manchester City,N,,8,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
35,Fri,WCQ,Third round,Home,L 0–1,ml Mali,tn Tunisia,N,,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
36,Tue,WCQ,Third round,Away,D 0–0,ml Mali,tn Tunisia,Y,FW,63,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
37,Sat,Premier League,Matchweek 35,Home,L 1–2,Southampton,Crystal Palace,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Tue,Premier League,Matchweek 37,Home,L 1–2,Southampton,Liverpool,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Sun,Premier League,Matchweek 38,Away,L 1–4,Southampton,Leicester City,N,"CM,LM",19,0,0,0,0,1,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,1,6,0,1,0,Match Report
41,,,,,9-9-7,,,15/25,,"1,288",1,1,0,1,18,1,7,0,246,9,5,6,1.5,1.5,0.3,18,1,109,147,74.1,18,155,20,29,12,
