,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2021-08-07,Sat,Community Shield,FA Community Shield,Neutral,W 1–0,Leicester City,Manchester City,Y,CB,90,0,,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/6a1fc101/Leicester-City-Manchester-City-August-7-2021-FA-Community-Shield
1,2021-08-14,Sat,Premier League,Matchweek 1,Home,W 1–0,Leicester City,Wolves,Y,CB,90,0,0,0,0,0,0,0,0,89,2,1,3,0.0,0.0,0.0,2,0,74,81,91.4,2,58,0,0,0,/en/matches/0b346a62/Leicester-City-Wolverhampton-Wanderers-August-14-2021-Premier-League
2,2021-08-23,Mon,Premier League,Matchweek 2,Away,L 1–4,Leicester City,West Ham,Y,CB,90,0,0,0,0,0,0,0,0,93,0,1,1,0.0,0.0,0.0,0,0,80,87,92.0,5,74,0,0,0,/en/matches/1d07228e/West-Ham-United-Leicester-City-August-23-2021-Premier-League
3,2021-08-28,Sat,Premier League,Matchweek 3,Away,W 2–1,Leicester City,Norwich City,Y,CB,90,0,0,0,0,0,0,0,0,78,0,1,1,0.0,0.0,0.0,1,0,61,75,81.3,7,43,2,2,2,/en/matches/78c685cc/Norwich-City-Leicester-City-August-28-2021-Premier-League
4,2021-09-03,Fri,WCQ,Second round,Home,W 1–0,gh Ghana,et Ethiopia,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/db1404eb/Ghana-Ethiopia-September-3-2021-WCQ----CAF-M
5,2021-09-22,Wed,EFL Cup,Third round,Away,W 2–0,Leicester City,Millwall,Y,CB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/70b9eff1/Millwall-Leicester-City-September-22-2021-EFL-Cup
6,2021-09-30,Thu,Europa Lg,Group stage,Away,L 0–1,eng Leicester City,pl Legia Warsaw,Y,CB,77,0,0,0,0,0,0,0,0,82,1,0,1,0.0,0.0,0.0,1,0,74,77,96.1,4,74,3,1,0,/en/matches/a44d023b/Legia-Warsaw-Leicester-City-September-30-2021-Europa-League
7,2021-10-09,Sat,WCQ,Second round,Home,W 3–1,gh Ghana,zw Zimbabwe,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/ee0bbe11/Ghana-Zimbabwe-October-9-2021-WCQ----CAF-M
8,2021-10-12,Tue,WCQ,Second round,Away,W 1–0,gh Ghana,zw Zimbabwe,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/d21bfd16/Zimbabwe-Ghana-October-12-2021-WCQ----CAF-M
9,2021-10-16,Sat,Premier League,Matchweek 8,Home,W 4–2,Leicester City,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,61,0,0,0,0.0,0.0,0.0,0,0,51,54,94.4,1,48,1,0,0,/en/matches/45502ded/Leicester-City-Manchester-United-October-16-2021-Premier-League
