,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2019-08-10,Sat,Premier League,Matchweek 1,Home,L 0–3,Watford,Brighton,Y,LB,90,0,0,0,0,0,0,0,0,82.0,2.0,0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,70.0,72.9,6.0,32.0,4.0,1.0,1.0,/en/matches/38111659/Watford-Brighton-and-Hove-Albion-August-10-2019-Premier-League,0.0,0.5
1,1,2019-08-17,Sat,Premier League,Matchweek 2,Away,L 0–1,Watford,Everton,Y,LB,90,0,0,0,0,0,0,1,0,80.0,5.0,1,1.0,0.0,0.0,0.1,2.0,0.0,52.0,66.0,78.8,6.0,32.0,1.0,2.0,1.0,/en/matches/f35c8c3a/Everton-Watford-August-17-2019-Premier-League,0.0,0.5
2,2,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 1–3,Watford,West Ham,Y,LB,90,0,0,0,0,0,0,1,0,62.0,3.0,0,2.0,0.0,0.0,0.2,6.0,0.0,39.0,58.0,67.2,6.0,28.0,3.0,0.0,0.0,/en/matches/89fbf2a3/Watford-West-Ham-United-August-24-2019-Premier-League,0.0,0.5
3,3,2019-09-15,Sun,Premier League,Matchweek 5,Home,D 2–2,Watford,Arsenal,Y,LB,77,0,0,0,0,2,1,1,0,61.0,2.0,0,1.0,0.1,0.1,0.1,2.0,0.0,44.0,52.0,84.6,8.0,37.0,0.0,3.0,1.0,/en/matches/8257eda8/Watford-Arsenal-September-15-2019-Premier-League,0.5,0.0
4,4,2019-09-21,Sat,Premier League,Matchweek 6,Away,L 0–8,Watford,Manchester City,Y,LB,90,0,0,0,0,0,0,0,0,47.0,2.0,0,1.0,0.0,0.0,0.1,2.0,0.0,27.0,38.0,71.1,0.0,25.0,1.0,1.0,0.0,/en/matches/4672d0d7/Manchester-City-Watford-September-21-2019-Premier-League,0.0,0.16666666666666666
5,5,2019-09-28,Sat,Premier League,Matchweek 7,Away,L 0–2,Watford,Wolves,Y,LB,90,0,0,0,0,2,1,1,0,86.0,2.0,0,2.0,0.1,0.1,0.0,3.0,0.0,52.0,76.0,68.4,5.0,36.0,2.0,1.0,0.0,/en/matches/4c088365/Wolverhampton-Wanderers-Watford-September-28-2019-Premier-League,0.0,0.16666666666666666
6,6,2019-10-05,Sat,Premier League,Matchweek 8,Home,D 0–0,Watford,Sheffield Utd,Y,LB,90,0,0,0,0,0,0,0,0,44.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,19.0,33.0,57.6,1.0,14.0,1.0,2.0,1.0,/en/matches/2b83068d/Watford-Sheffield-United-October-5-2019-Premier-League,0.5,0.16666666666666666
7,7,2019-10-19,Sat,Premier League,Matchweek 9,Away,D 1–1,Watford,Tottenham,Y,LB,90,0,0,0,0,0,0,1,0,38.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,31.0,61.3,3.0,13.0,2.0,2.0,2.0,/en/matches/4df24be7/Tottenham-Hotspur-Watford-October-19-2019-Premier-League,0.5,0.16666666666666666
8,8,2019-11-08,Fri,Premier League,Matchweek 12,Away,W 2–0,Watford,Norwich City,Y,LB,87,0,0,0,0,1,0,0,0,57.0,4.0,1,0.0,0.0,0.0,0.2,3.0,0.0,33.0,47.0,70.2,5.0,28.0,3.0,0.0,0.0,/en/matches/e92f4d2c/Norwich-City-Watford-November-8-2019-Premier-League,1.0,0.3333333333333333
9,9,2019-11-23,Sat,Premier League,Matchweek 13,Home,L 0–3,Watford,Burnley,Y,"LB,LM",90,0,0,0,0,1,1,0,0,74.0,0.0,0,1.0,0.1,0.1,0.0,4.0,0.0,40.0,69.0,58.0,3.0,32.0,6.0,1.0,1.0,/en/matches/d4aea4c0/Watford-Burnley-November-23-2019-Premier-League,0.0,0.6666666666666666
10,10,2019-11-30,Sat,Premier League,Matchweek 14,Away,L 1–2,Watford,Southampton,Y,LB,90,0,0,0,0,0,0,0,0,62.0,1.0,0,0.0,0.0,0.0,0.1,2.0,0.0,32.0,50.0,64.0,7.0,22.0,0.0,1.0,0.0,/en/matches/3f1fdbad/Southampton-Watford-November-30-2019-Premier-League,0.0,0.5
11,11,2020-01-01,Wed,Premier League,Matchweek 21,Home,W 2–1,Watford,Wolves,N,LB,31,0,0,0,0,0,0,0,0,12.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,12.5,0.0,1.0,0.0,0.0,0.0,/en/matches/dc2a86e8/Watford-Wolverhampton-Wanderers-January-1-2020-Premier-League,1.0,0.3333333333333333
12,12,2020-01-23,Thu,FA Cup,Third round,Away,L 1–2,Watford,Tranmere Rovers,Y,LB,120,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/868ec0b7/Tranmere-Rovers-Watford-January-23-2020-FA-Cup,0.0,0.3333333333333333
13,13,2020-06-20,Sat,Premier League,Matchweek 30,Home,D 1–1,Watford,Leicester City,N,LB,3,0,0,0,0,0,0,0,0,8.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,8.0,50.0,1.0,0.0,0.0,0.0,0.0,/en/matches/e5f403c2/Watford-Leicester-City-June-20-2020-Premier-League,0.5,0.3333333333333333
14,14,2020-06-28,Sun,Premier League,Matchweek 32,Home,L 1–3,Watford,Southampton,N,LB,17,0,0,0,0,0,0,0,0,18.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,42.9,0.0,4.0,0.0,2.0,0.0,/en/matches/37720dc3/Watford-Southampton-June-28-2020-Premier-League,0.0,0.5
