,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-14,Sat,Premier League,Matchweek 1,Away,L 1–5,Leeds United,Manchester Utd,Y,CM,45,0,0,0,0,0,0,0,0,19.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,83.3,2.0,12.0,0.0,2.0,2.0,/en/matches/e62685d4/Manchester-United-Leeds-United-August-14-2021-Premier-League,0.0,0.5,0.5595238095238095
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-24,Tue,EFL Cup,Second round,Home,W 3–0,Leeds United,Crewe Alexandra,Y,FW,68,0,0,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/904a62ea/Leeds-United-Crewe-Alexandra-August-24-2021-EFL-Cup,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-29,Sun,Premier League,Matchweek 3,Away,D 1–1,Leeds United,Burnley,Y,AM,72,0,0,0,0,0,0,1,0,35.0,2.0,0,0.0,0.0,0.0,0.3,3.0,0.0,26.0,32.0,81.3,4.0,17.0,0.0,0.0,0.0,/en/matches/2e5db698/Burnley-Leeds-United-August-29-2021-Premier-League,0.5,0.5,0.3461538461538461
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-12,Sun,Premier League,Matchweek 4,Home,L 0–3,Leeds United,Liverpool,Y,CM,45,0,0,0,0,1,1,0,0,20.0,0.0,1,0.0,0.4,0.4,0.1,1.0,0.0,11.0,15.0,73.3,2.0,16.0,1.0,0.0,0.0,/en/matches/e6a245be/Leeds-United-Liverpool-September-12-2021-Premier-League,0.0,0.5,0.7738095238095237
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-17,Fri,Premier League,Matchweek 5,Away,D 1–1,Leeds United,Newcastle Utd,Y,CM,90,0,0,0,0,3,1,1,0,54.0,1.0,0,0.0,0.2,0.2,0.5,6.0,0.0,33.0,42.0,78.6,9.0,34.0,2.0,3.0,2.0,/en/matches/aad7d38a/Newcastle-United-Leeds-United-September-17-2021-Premier-League,0.5,0.5,0.3095238095238095
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-21,Tue,EFL Cup,Third round,Away,D 0 (6)–0 (5),Leeds United,Fulham,Y,AM,120,0,0,0,0,6,1,0,0,,,1,,,,,,,,,,,,,,,/en/matches/f0825c2c/Fulham-Leeds-United-September-21-2021-EFL-Cup,0.5,0.3333333333333333,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-25,Sat,Premier League,Matchweek 6,Home,L 1–2,Leeds United,West Ham,Y,FW,90,0,0,0,0,3,2,0,0,34.0,0.0,0,0.0,0.1,0.1,0.1,4.0,1.0,14.0,21.0,66.7,4.0,16.0,1.0,2.0,0.0,/en/matches/6e228b2c/Leeds-United-West-Ham-United-September-25-2021-Premier-League,0.0,0.3333333333333333,0.5595238095238095
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-02,Sat,Premier League,Matchweek 7,Home,W 1–0,Leeds United,Watford,Y,FW,90,0,0,0,0,2,0,0,0,29.0,0.0,0,0.0,0.1,0.1,0.3,3.0,0.0,10.0,19.0,52.6,3.0,16.0,0.0,0.0,0.0,/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League,1.0,0.3333333333333333,0.4642857142857143
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-16,Sat,Premier League,Matchweek 8,Away,L 0–1,Leeds United,Southampton,Y,FW,63,0,0,0,0,0,0,0,0,19.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,91.7,1.0,8.0,0.0,2.0,0.0,/en/matches/8bde822c/Southampton-Leeds-United-October-16-2021-Premier-League,0.0,0.5,0.3571428571428571
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-23,Sat,Premier League,Matchweek 9,Home,D 1–1,Leeds United,Wolves,Y,FW,90,1,0,1,1,2,0,1,0,48.0,3.0,2,1.0,0.9,0.1,0.4,6.0,0.0,25.0,37.0,67.6,3.0,30.0,0.0,3.0,3.0,/en/matches/49b3afe3/Leeds-United-Wolverhampton-Wanderers-October-23-2021-Premier-League,0.5,0.3333333333333333,0.9285714285714286
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-10-26,Tue,EFL Cup,Fourth round,Away,L 0–2,Leeds United,Arsenal,Y,FW,69,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/2dc8556d/Arsenal-Leeds-United-October-26-2021-EFL-Cup,0.0,0.5,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-10-31,Sun,Premier League,Matchweek 10,Away,W 2–1,Leeds United,Norwich City,Y,"AM,FW",87,1,0,0,0,3,2,1,0,41.0,1.0,0,0.0,0.1,0.1,0.0,1.0,0.0,24.0,28.0,85.7,5.0,23.0,1.0,3.0,1.0,/en/matches/52daf8d4/Norwich-City-Leeds-United-October-31-2021-Premier-League,1.0,0.1666666666666666,0.4047619047619047
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-11-07,Sun,Premier League,Matchweek 11,Home,D 1–1,Leeds United,Leicester City,Y,"AM,CM",90,0,0,0,0,5,2,0,0,51.0,0.0,1,0.0,0.3,0.3,0.0,5.0,0.0,28.0,40.0,70.0,3.0,39.0,5.0,1.0,1.0,/en/matches/8fd004c6/Leeds-United-Leicester-City-November-7-2021-Premier-League,0.5,0.5,0.4761904761904761
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-11-11,Thu,WCQ,First round,Away,W 1–0,es Spain,gr Greece,N,,34,0,0,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/f7183877/Greece-Spain-November-11-2021-WCQ----UEFA-M,1.0,0.5,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-11-14,Sun,WCQ,First round,Home,W 1–0,es Spain,se Sweden,N,,32,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/d774904e/Spain-Sweden-November-14-2021-WCQ----UEFA-M,1.0,0.8333333333333334,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-11-27,Sat,Premier League,Matchweek 13,Away,D 0–0,Leeds United,Brighton,Y,AM,90,0,0,0,0,1,0,0,0,44.0,0.0,0,0.0,0.0,0.0,0.1,2.0,0.0,30.0,38.0,78.9,4.0,24.0,2.0,0.0,0.0,/en/matches/5d651cd7/Brighton-and-Hove-Albion-Leeds-United-November-27-2021-Premier-League,0.5,0.8333333333333334,0.4047619047619046
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-11-30,Tue,Premier League,Matchweek 14,Home,W 1–0,Leeds United,Crystal Palace,N,"CM,RW",45,0,0,0,0,1,0,0,0,23.0,0.0,1,1.0,0.1,0.1,0.0,2.0,0.0,13.0,17.0,76.5,3.0,14.0,1.0,1.0,0.0,/en/matches/b0ab4044/Leeds-United-Crystal-Palace-November-30-2021-Premier-League,1.0,0.8333333333333334,0.4880952380952381
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2022-01-16,Sun,Premier League,Matchweek 22,Away,W 3–2,Leeds United,West Ham,N,CM,26,0,0,0,0,1,0,0,0,25.0,2.0,1,1.0,0.1,0.1,0.0,2.0,0.0,13.0,13.0,100.0,2.0,15.0,0.0,2.0,0.0,/en/matches/62c16969/West-Ham-United-Leeds-United-January-16-2022-Premier-League,1.0,0.8333333333333334,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2022-01-22,Sat,Premier League,Matchweek 23,Home,L 0–1,Leeds United,Newcastle Utd,Y,"AM,DM",90,0,0,0,0,2,1,1,0,56.0,1.0,0,1.0,0.1,0.1,0.0,3.0,0.0,32.0,42.0,76.2,8.0,37.0,8.0,3.0,2.0,/en/matches/07df6328/Leeds-United-Newcastle-United-January-22-2022-Premier-League,0.0,0.8333333333333334,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2022-02-09,Wed,Premier League,Matchweek 24,Away,D 3–3,Leeds United,Aston Villa,Y,AM,90,0,1,0,0,0,0,1,0,47.0,0.0,2,1.0,0.0,0.0,0.3,8.0,1.0,27.0,39.0,69.2,7.0,28.0,1.0,2.0,1.0,/en/matches/f1e84229/Aston-Villa-Leeds-United-February-9-2022-Premier-League,0.5,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2022-02-12,Sat,Premier League,Matchweek 25,Away,L 0–3,Leeds United,Everton,Y,AM,90,0,0,0,0,4,0,0,0,59.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,40.0,46.0,87.0,6.0,40.0,3.0,3.0,1.0,/en/matches/0a51943e/Everton-Leeds-United-February-12-2022-Premier-League,0.0,0.5,0.5
