,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Copa América,Quarter-finals,Neutral,D 0 (4)–0 (2),co Colombia,uy Uruguay,Y,CB,90,0,0,0,0,0,0,0,0,36,0,1,0,0.0,0.0,0.0,0,0,26,29,89.7,1,24,0,0,0,Match Report
1,Tue,Copa América,Semi-finals,Away,D 1 (2)–1 (3),co Colombia,ar Argentina,Y,CB,120,0,0,0,0,1,1,0,0,50,2,1,1,0.0,0.0,0.0,1,0,40,44,90.9,2,37,0,0,0,Match Report
2,Fri,Copa América,Third-place match,Home,W 3–2,co Colombia,pe Peru,N,CB,36,0,0,0,0,0,0,0,0,12,1,0,1,0.0,0.0,0.0,0,0,6,8,75.0,1,3,0,0,0,Match Report
3,Sun,Premier League,Matchweek 1,Home,W 1–0,Tottenham,Manchester City,Y,CB,90,0,0,0,0,1,0,1,0,43,4,0,1,0.1,0.1,0.0,2,0,21,31,67.7,2,27,0,0,0,Match Report
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sun,Premier League,Matchweek 2,Away,W 1–0,Tottenham,Wolves,Y,CB,90,0,0,0,0,0,0,0,0,46,2,0,4,0.0,0.0,0.0,0,0,30,33,90.9,1,21,1,0,0,Match Report
6,Thu,Conf Lg,Play-off round,Home,W 3–0,eng Tottenham,pt Paços,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Sun,Premier League,Matchweek 3,Home,W 1–0,Tottenham,Watford,Y,CB,90,0,0,0,0,2,0,0,0,73,3,3,1,0.2,0.2,0.0,1,0,55,62,88.7,5,34,0,0,0,Match Report
8,Thu,WCQ,WCQ — CONMEBOL (M),Away,D 1–1,co Colombia,bo Bolivia,Y,CB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
9,Sun,WCQ,WCQ — CONMEBOL (M),Away,D 1–1,co Colombia,py Paraguay,Y,CB,90,0,0,0,0,1,0,1,0,,,2,,,,,,,,,,,,,,,Match Report
10,Sun,Premier League,Matchweek 5,Home,L 0–3,Tottenham,Chelsea,N,CB,8,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,0,0,8,10,80.0,0,7,0,0,0,Match Report
11,Wed,EFL Cup,Third round,Away,D 2 (3)–2 (2),Tottenham,Wolves,Y,CB,120,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
12,Sun,Premier League,Matchweek 6,Away,L 1–3,Tottenham,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,66,0,0,0,0.0,0.0,0.0,0,0,56,63,88.9,1,40,2,0,0,Match Report
13,Thu,Conf Lg,Group stage,Home,W 5–1,eng Tottenham,si NŠ Mura,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Sun,Premier League,Matchweek 7,Home,W 2–1,Tottenham,Aston Villa,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Thu,WCQ,WCQ — CONMEBOL (M),Away,D 0–0,co Colombia,uy Uruguay,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Sun,WCQ,WCQ — CONMEBOL (M),Home,D 0–0,co Colombia,br Brazil,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Thu,WCQ,WCQ — CONMEBOL (M),Home,D 0–0,co Colombia,ec Ecuador,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Sun,Premier League,Matchweek 8,Away,W 3–2,Tottenham,Newcastle Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Thu,Conf Lg,Group stage,Away,L 0–1,eng Tottenham,nl Vitesse,Y,CB,90,0,0,0,0,0,0,1,0,68,2,3,1,0.0,0.0,0.1,1,0,36,46,78.3,2,33,0,0,0,Match Report
20,Sun,Premier League,Matchweek 9,Away,L 0–1,Tottenham,West Ham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
