,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-03,Sat,UEFA Euro,Quarter-finals,Away,W 2–1,dk Denmark,cz Czech Republic,Y,CB,90,0,0,0,0,0.0,0.0,0,0,44.0,0.0,3.0,3.0,0.0,0.0,0.1,3.0,1.0,23.0,34.0,67.6,1.0,19.0,0.0,0.0,0.0,/en/matches/1a1e61fe/Czech-Republic-Denmark-July-3-2021-UEFA-Euro,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-07-07,Wed,UEFA Euro,Semi-finals,Away,L 1–2,dk Denmark,eng England,Y,CB,104,0,0,0,0,0.0,0.0,0,0,60.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,35.0,41.0,85.4,1.0,21.0,1.0,0.0,0.0,/en/matches/3c9e014a/England-Denmark-July-7-2021-UEFA-Euro,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-14,Sat,Premier League,Matchweek 1,Home,W 1–0,Leicester City,Wolves,N,CB,29,0,0,0,0,0.0,0.0,0,0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,100.0,1.0,10.0,0.0,0.0,0.0,/en/matches/0b346a62/Leicester-City-Wolverhampton-Wanderers-August-14-2021-Premier-League,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-11,Sat,Premier League,Matchweek 4,Home,L 0–1,Leicester City,Manchester City,Y,CB,60,0,0,0,0,1.0,0.0,0,0,39.0,2.0,0.0,3.0,0.1,0.1,0.0,0.0,0.0,22.0,25.0,88.0,1.0,20.0,0.0,0.0,0.0,/en/matches/8dd69c8d/Leicester-City-Manchester-City-September-11-2021-Premier-League,0.0,0.6666666666666666,0.7948717948717948
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-16,Thu,Europa Lg,Group stage,Home,D 2–2,eng Leicester City,it Napoli,Y,CB,90,0,0,0,0,0.0,0.0,1,0,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,50.0,88.0,2.0,44.0,0.0,0.0,0.0,/en/matches/ca7a900a/Leicester-City-Napoli-September-16-2021-Europa-League,0.5,0.3333333333333333,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-19,Sun,Premier League,Matchweek 5,Away,L 1–2,Leicester City,Brighton,Y,CB,90,0,0,0,0,0.0,0.0,0,0,96.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,85.0,97.6,3.0,68.0,1.0,0.0,0.0,/en/matches/723f5105/Brighton-and-Hove-Albion-Leicester-City-September-19-2021-Premier-League,0.0,0.5,0.7023809523809524
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-22,Wed,EFL Cup,Third round,Away,W 2–0,Leicester City,Millwall,N,,19,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/70b9eff1/Millwall-Leicester-City-September-22-2021-EFL-Cup,1.0,0.1666666666666666,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-09-25,Sat,Premier League,Matchweek 6,Home,D 2–2,Leicester City,Burnley,Y,CB,90,0,0,0,0,0.0,0.0,1,0,84.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,76.0,84.2,6.0,52.0,1.0,1.0,1.0,/en/matches/2d61f328/Leicester-City-Burnley-September-25-2021-Premier-League,0.5,0.5,0.2857142857142857
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-09-30,Thu,Europa Lg,Group stage,Away,L 0–1,eng Leicester City,pl Legia Warsaw,Y,CB,90,0,0,0,0,2.0,1.0,0,0,77.0,2.0,0.0,1.0,0.3,0.3,0.0,1.0,0.0,64.0,72.0,88.9,3.0,58.0,0.0,1.0,1.0,/en/matches/a44d023b/Legia-Warsaw-Leicester-City-September-30-2021-Europa-League,0.0,0.5,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-03,Sun,Premier League,Matchweek 7,Away,D 2–2,Leicester City,Crystal Palace,Y,CB,90,0,0,0,0,0.0,0.0,0,0,66.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,50.0,80.0,5.0,28.0,0.0,2.0,2.0,/en/matches/b06fd537/Crystal-Palace-Leicester-City-October-3-2021-Premier-League,0.5,0.5,0.5238095238095238
