,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Tue,EFL Cup,Second round,Away,W 3–1,Aston Villa,Burton Albion,Y,FW,70,1,0,0,0,5,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
1,Mon,Premier League,Matchweek 2,Home,W 1–0,Aston Villa,Sheffield Utd,Y,FW,90,0,0,0,0,3,0,0,0,28,0,0,0,0.1,0.1,0.1,3,0,13,19,68.4,2,14,2,1,0,Match Report
2,Thu,EFL Cup,Third round,Away,W 3–0,Aston Villa,Bristol City,N,,21,1,0,0,0,3,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
3,Mon,Premier League,Matchweek 3,Away,W 3–0,Aston Villa,Fulham,Y,FW,90,0,0,0,0,2,0,0,0,36,2,1,0,0.2,0.2,0.0,3,0,12,24,50.0,1,16,3,3,2,Match Report
4,Thu,EFL Cup,Fourth round,Home,L 0–1,Aston Villa,Stoke City,N,,20,0,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
5,Sun,Premier League,Matchweek 4,Home,W 7–2,Aston Villa,Liverpool,Y,FW,90,3,1,0,0,5,4,0,0,39,2,1,2,1.6,1.6,0.1,6,3,15,25,60.0,2,22,4,1,1,Match Report
6,Sun,Premier League,Matchweek 5,Away,W 1–0,Aston Villa,Leicester City,Y,FW,90,0,0,0,0,1,1,0,0,29,2,2,0,0.1,0.1,0.0,1,0,16,19,84.2,0,15,2,1,0,Match Report
7,Fri,Premier League,Matchweek 6,Home,L 0–3,Aston Villa,Leeds United,Y,FW,90,0,0,0,0,2,0,0,0,43,0,1,0,0.3,0.3,0.2,3,0,23,38,60.5,2,26,5,1,1,Match Report
8,Sun,Premier League,Matchweek 7,Home,L 3–4,Aston Villa,Southampton,Y,FW,90,1,0,1,1,1,1,0,0,33,1,0,0,0.8,0.1,0.1,5,1,18,25,72.0,2,12,1,4,4,Match Report
9,Sun,Premier League,Matchweek 8,Away,W 3–0,Aston Villa,Arsenal,Y,FW,90,2,0,0,0,3,2,0,0,40,1,0,0,1.1,1.1,0.0,0,0,19,30,63.3,1,24,4,3,3,Match Report
10,Sat,Premier League,Matchweek 9,Home,L 1–2,Aston Villa,Brighton,Y,FW,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.1,3,0,14,21,66.7,1,16,1,2,2,Match Report
11,Mon,Premier League,Matchweek 10,Away,L 1–2,Aston Villa,West Ham,Y,FW,90,0,0,0,1,3,0,0,0,20,0,0,0,1.3,0.5,0.6,2,0,8,10,80.0,0,10,0,0,0,Match Report
12,Sat,Premier League,Matchweek 12,Away,W 1–0,Aston Villa,Wolves,Y,FW,90,0,0,0,0,2,1,0,0,23,2,0,0,0.1,0.1,0.0,2,0,8,12,66.7,1,15,3,4,2,Match Report
13,Thu,Premier League,Matchweek 13,Home,D 0–0,Aston Villa,Burnley,Y,FW,90,0,0,0,0,4,2,1,0,29,0,0,2,0.3,0.3,0.0,2,0,12,18,66.7,1,18,3,1,1,Match Report
14,Sun,Premier League,Matchweek 14,Away,W 3–0,Aston Villa,West Brom,Y,FW,90,0,0,0,0,2,1,0,0,37,0,0,1,0.1,0.1,0.0,4,1,22,23,95.7,2,18,0,2,1,Match Report
15,Sat,Premier League,Matchweek 15,Home,W 3–0,Aston Villa,Crystal Palace,Y,FW,90,0,1,0,0,9,2,0,0,36,0,0,0,1.4,1.4,0.4,9,3,17,21,81.0,2,24,6,0,0,Match Report
16,Mon,Premier League,Matchweek 16,Away,D 1–1,Aston Villa,Chelsea,Y,FW,90,0,0,0,0,1,0,0,0,32,1,0,1,0.0,0.0,0.1,4,0,17,22,77.3,1,18,1,1,0,Match Report
17,Fri,Premier League,Matchweek 17,Away,L 1–2,Aston Villa,Manchester Utd,Y,FW,90,0,0,0,0,3,1,0,0,29,0,0,1,0.5,0.5,0.1,4,0,15,21,71.4,1,18,1,3,2,Match Report
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Wed,Premier League,Matchweek 1,Away,L 0–2,Aston Villa,Manchester City,Y,FW,90,0,0,0,0,1,0,0,0,25,1,0,1,0.0,0.0,0.1,2,0,10,18,55.6,0,11,3,2,2,Match Report
20,Sat,Premier League,Matchweek 11,Home,W 2–0,Aston Villa,Newcastle Utd,Y,FW,90,1,0,0,0,2,2,0,0,38,0,1,1,0.7,0.7,0.4,4,0,18,25,72.0,2,29,3,2,0,Match Report
21,Wed,Premier League,Matchweek 20,Away,L 2–3,Aston Villa,Burnley,Y,FW,90,1,0,0,0,5,4,0,0,32,0,0,0,1.0,1.0,0.1,4,0,16,21,76.2,4,16,4,0,0,Match Report
22,Sat,Premier League,Matchweek 21,Away,W 1–0,Aston Villa,Southampton,Y,FW,90,0,0,0,0,4,2,0,0,42,2,1,1,0.2,0.2,0.0,4,0,17,26,65.4,2,29,5,3,1,Match Report
23,Wed,Premier League,Matchweek 22,Home,L 1–3,Aston Villa,West Ham,Y,FW,90,1,0,0,0,4,1,0,0,40,0,0,1,0.5,0.5,0.0,2,1,21,24,87.5,0,25,0,4,1,Match Report
24,Sat,Premier League,Matchweek 23,Home,W 1–0,Aston Villa,Arsenal,Y,FW,90,1,0,0,0,4,3,0,0,43,1,0,0,0.3,0.3,0.1,3,0,20,31,64.5,1,22,2,0,0,Match Report
25,Sat,Premier League,Matchweek 24,Away,D 0–0,Aston Villa,Brighton,Y,FW,90,0,0,0,0,0,0,0,0,33,1,0,1,0.0,0.0,0.0,1,0,16,24,66.7,3,15,0,1,0,Match Report
26,Sun,Premier League,Matchweek 25,Home,L 1–2,Aston Villa,Leicester City,Y,FW,90,0,0,0,0,1,0,0,0,31,2,0,0,0.1,0.1,0.0,4,0,13,20,65.0,1,11,1,5,2,Match Report
27,Sat,Premier League,Matchweek 26,Away,W 1–0,Aston Villa,Leeds United,Y,FW,90,0,1,0,0,1,1,0,0,39,3,0,1,0.1,0.1,0.2,2,1,15,22,68.2,1,21,3,3,1,Match Report
28,Wed,Premier League,Matchweek 29,Away,L 0–1,Aston Villa,Sheffield Utd,Y,FW,90,0,0,0,0,2,1,0,0,42,1,0,0,0.1,0.1,1.2,4,0,21,35,60.0,0,26,2,0,0,Match Report
29,Sat,Premier League,Matchweek 27,Home,D 0–0,Aston Villa,Wolves,Y,"FW,LW",90,0,0,0,0,6,1,0,0,44,1,0,0,0.2,0.2,0.0,2,0,18,24,75.0,1,18,4,4,1,Match Report
30,Fri,Premier League,Matchweek 28,Away,D 1–1,Aston Villa,Newcastle Utd,Y,FW,90,0,0,0,0,2,1,0,0,35,1,0,0,0.1,0.1,0.0,3,0,17,24,70.8,0,27,2,0,0,Match Report
31,Sun,Premier League,Matchweek 18,Home,L 0–2,Aston Villa,Tottenham,Y,FW,90,0,0,0,0,2,0,0,0,29,0,0,0,0.1,0.1,0.0,0,0,18,24,75.0,1,21,1,2,1,Match Report
32,Thu,WCQ,First round,Home,W 5–0,eng England,sm San Marino,N,,28,1,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
33,Sun,WCQ,First round,Away,W 2–0,eng England,al Albania,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Wed,WCQ,First round,Home,W 2–1,eng England,pl Poland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Sun,Premier League,Matchweek 30,Home,W 3–1,Aston Villa,Fulham,Y,FW,90,1,0,0,0,2,1,0,0,22,0,0,1,0.7,0.7,0.0,1,0,9,14,64.3,2,11,1,1,0,Match Report
36,Sat,Premier League,Matchweek 31,Away,L 1–2,Aston Villa,Liverpool,Y,FW,90,1,0,0,0,1,1,1,0,34,0,0,1,0.1,0.1,0.2,3,0,17,25,68.0,5,24,3,3,3,Match Report
37,Wed,Premier League,Matchweek 32,Home,L 1–2,Aston Villa,Manchester City,Y,FW,90,0,1,0,0,1,1,0,0,20,2,0,1,0.0,0.0,0.3,1,1,7,13,53.8,1,9,2,1,1,Match Report
38,Sun,Premier League,Matchweek 33,Home,D 2–2,Aston Villa,West Brom,Y,FW,90,0,0,0,0,3,2,0,0,48,0,0,1,0.4,0.4,0.1,6,0,28,34,82.4,4,25,3,3,1,Match Report
39,Sat,Premier League,Matchweek 34,Away,W 2–1,Aston Villa,Everton,Y,FW,90,1,0,0,0,4,2,0,0,40,1,0,1,0.9,0.9,0.0,3,1,23,29,79.3,0,20,3,2,2,Match Report
40,Sun,Premier League,Matchweek 35,Home,L 1–3,Aston Villa,Manchester Utd,Y,FW,88,0,0,0,0,2,1,2,1,26,0,0,1,0.1,0.1,0.0,4,0,14,17,82.4,2,15,0,1,1,Match Report
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Sun,Premier League,Matchweek 36,Away,L 2–3,Aston Villa,Crystal Palace,Y,"FW,LW",90,0,1,0,0,1,1,0,0,37,1,0,1,0.1,0.1,0.5,6,2,18,25,72.0,1,30,1,1,0,Match Report
43,Wed,Premier League,Matchweek 37,Away,W 2–1,Aston Villa,Tottenham,Y,FW,90,1,0,0,0,6,3,0,0,31,0,0,1,0.8,0.8,0.0,2,0,16,22,72.7,2,23,4,2,2,Match Report
44,Sun,Premier League,Matchweek 38,Home,W 2–1,Aston Villa,Chelsea,Y,FW,90,0,0,0,0,0,0,0,0,27,1,0,0,0.0,0.0,0.1,0,0,11,18,61.1,3,18,1,3,2,Match Report
45,Wed,Friendlies (M),Friendlies (M),Home,W 1–0,eng England,at Austria,N,,30,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
46,Sun,Friendlies (M),Friendlies (M),Home,W 1–0,eng England,ro Romania,N,,9,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
47,,,,,21-6-16,,,38/43,,"3,506",17,5,1,2,106,50,4,1,1239,29,7,21,14.5,13.0,5.3,112,14,592,843,70.2,55,712,84,70,40,
