,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-09-12,Sat,Matchweek 5,Away,D 2–2,Liverpool,Everton,Y,CB,90,43,53,81.1,728,349,23,26,88.5,15,18,83.3,5,9,55.6,0,0.0,0.0,0,1,0,0,2,/en/matches/6da04e2d/Merseyside-Derby-Everton-Liverpool-October-17-2020-Premier-League
1,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2020-09-12,Sun,Matchweek 8,Away,D 1–1,Liverpool,Manchester City,Y,CB,90,49,61,80.3,836,191,18,18,100.0,27,32,84.4,3,10,30.0,0,0.0,0.0,0,0,0,0,1,/en/matches/26382194/Manchester-City-Liverpool-November-8-2020-Premier-League
3,2020-09-12,Sun,Matchweek 9,Home,W 3–0,Liverpool,Leicester City,Y,CB,90,60,73,82.2,1106,326,17,18,94.4,38,43,88.4,5,12,41.7,0,0.3,0.1,1,2,0,0,2,/en/matches/cc230451/Liverpool-Leicester-City-November-22-2020-Premier-League
4,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2020-09-12,Sun,Matchweek 11,Home,W 4–0,Liverpool,Wolves,Y,CB,90,67,70,95.7,1291,329,19,19,100.0,42,43,97.7,4,6,66.7,0,0.0,0.0,0,4,0,0,4,/en/matches/25249736/Liverpool-Wolverhampton-Wanderers-December-6-2020-Premier-League
6,2020-09-12,Sun,Matchweek 12,Away,D 1–1,Liverpool,Fulham,Y,CB,45,49,54,90.7,992,298,8,9,88.9,37,38,97.4,4,6,66.7,0,0.0,0.0,0,2,0,0,4,/en/matches/5abb0bd1/Fulham-Liverpool-December-13-2020-Premier-League
7,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2020-09-12,Sat,Matchweek 14,Away,W 7–0,Liverpool,Crystal Palace,Y,CB,90,69,75,92.0,1279,480,23,23,100.0,39,43,90.7,6,8,75.0,1,0.1,0.0,1,0,0,0,4,/en/matches/d05715a8/Crystal-Palace-Liverpool-December-19-2020-Premier-League
9,2020-09-12,Sun,Matchweek 15,Home,D 1–1,Liverpool,West Brom,Y,CB,59,51,55,92.7,917,286,19,21,90.5,29,29,100.0,3,3,100.0,1,0.4,0.3,1,4,1,0,3,/en/matches/daa09f69/Liverpool-West-Bromwich-Albion-December-27-2020-Premier-League
10,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2020-09-12,Thu,Matchweek 18,Home,L 0–1,Liverpool,Burnley,Y,CB,90,58,70,82.9,950,301,25,30,83.3,31,33,93.9,0,4,0.0,0,0.0,0.0,0,1,0,0,7,/en/matches/787d11cc/Liverpool-Burnley-January-21-2021-Premier-League
12,2020-09-12,Thu,Matchweek 20,Away,W 3–1,Liverpool,Tottenham,Y,CB,45,33,34,97.1,518,149,13,13,100.0,15,15,100.0,1,2,50.0,0,0.0,0.0,0,2,0,0,1,/en/matches/17bac3d1/Tottenham-Hotspur-Liverpool-January-28-2021-Premier-League
