,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2021-09-11,Sat,Matchweek 6,Away,L 0–2,Norwich City,Everton,Y,CB,68,46,46,0,0,0,0,0,0,0,0,0,0,41,0,0,/en/matches/d516ccbf/Everton-Norwich-City-September-25-2021-Premier-League
1,2021-09-11,Sat,Matchweek 7,Away,D 0–0,Norwich City,Burnley,Y,CB,90,33,33,0,0,0,0,0,0,0,0,0,0,25,0,0,/en/matches/9231df9a/Burnley-Norwich-City-October-2-2021-Premier-League
2,2021-09-11,Sat,Matchweek 8,Home,D 0–0,Norwich City,Brighton,Y,CB,90,32,32,0,0,0,0,0,0,0,0,0,0,21,0,4,/en/matches/bc0a1eb5/Norwich-City-Brighton-and-Hove-Albion-October-16-2021-Premier-League
3,2021-09-11,Sat,Matchweek 9,Away,L 0–7,Norwich City,Chelsea,Y,CB,90,47,46,1,1,0,1,0,0,0,0,0,0,39,0,1,/en/matches/a6ff9cf9/Chelsea-Norwich-City-October-23-2021-Premier-League
4,2021-09-11,Sun,Matchweek 10,Home,L 1–2,Norwich City,Leeds United,Y,CB,90,32,29,3,2,0,1,1,1,0,0,0,0,23,0,1,/en/matches/52daf8d4/Norwich-City-Leeds-United-October-31-2021-Premier-League
5,2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,
6,2021-09-11,Tue,Matchweek 14,Away,D 1–1,Norwich City,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/ce4d873f/Newcastle-United-Norwich-City-November-30-2021-Premier-League,,,,,,,,,,,,,,,,
7,2021-09-11,Sun,Matchweek 15,Away,L 0–3,Norwich City,Tottenham,N,"On matchday squad, but did not play",/en/matches/78e62deb/Tottenham-Hotspur-Norwich-City-December-5-2021-Premier-League,,,,,,,,,,,,,,,,
8,2021-09-11,Sat,Matchweek 16,Home,L 0–1,Norwich City,Manchester Utd,Y,CB,90,43,42,1,1,0,0,0,0,0,0,0,0,39,0,0,/en/matches/11a67612/Norwich-City-Manchester-United-December-11-2021-Premier-League
9,2021-09-11,Tue,Matchweek 17,Home,L 0–2,Norwich City,Aston Villa,Y,CB,44,34,34,0,0,0,0,0,0,0,0,0,0,30,0,0,/en/matches/c78a1d7d/Norwich-City-Aston-Villa-December-14-2021-Premier-League
10,2021-09-11,Sun,Matchweek 19,Home,L 0–5,Norwich City,Arsenal,Y,CB,90,24,23,1,1,0,0,0,0,0,0,0,0,19,0,0,/en/matches/83ce723b/Norwich-City-Arsenal-December-26-2021-Premier-League
11,2021-09-11,Tue,Matchweek 20,Away,L 0–3,Norwich City,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/59ef01ea/Crystal-Palace-Norwich-City-December-28-2021-Premier-League,,,,,,,,,,,,,,,,
12,2021-09-11,Wed,Matchweek 18,Away,L 0–2,Norwich City,West Ham,N,"On matchday squad, but did not play",/en/matches/7d53d1ea/West-Ham-United-Norwich-City-January-12-2022-Premier-League,,,,,,,,,,,,,,,,
13,2021-09-11,Sat,Matchweek 22,Home,W 2–1,Norwich City,Everton,N,"On matchday squad, but did not play",/en/matches/4574a1a6/Norwich-City-Everton-January-15-2022-Premier-League,,,,,,,,,,,,,,,,
14,2021-09-11,Fri,Matchweek 23,Away,W 3–0,Norwich City,Watford,N,"On matchday squad, but did not play",/en/matches/5c592680/Watford-Norwich-City-January-21-2022-Premier-League,,,,,,,,,,,,,,,,
15,2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,
16,2021-09-11,Sat,Matchweek 26,Away,L 1–3,Norwich City,Liverpool,N,"On matchday squad, but did not play",/en/matches/700c9eaf/Liverpool-Norwich-City-February-19-2022-Premier-League,,,,,,,,,,,,,,,,
17,2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,
18,2021-09-11,Thu,Matchweek 30,Home,L 1–3,Norwich City,Chelsea,Y,CB,90,36,34,2,2,0,0,0,0,0,0,0,0,30,0,0,/en/matches/4371c286/Norwich-City-Chelsea-March-10-2022-Premier-League
19,2021-09-11,Sun,Matchweek 29,Away,L 1–2,Norwich City,Leeds United,Y,CB,90,47,45,2,2,0,2,0,0,0,0,0,0,34,0,0,/en/matches/b13fb9b9/Leeds-United-Norwich-City-March-13-2022-Premier-League
