,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-11-27,Sat,Premier League,Matchweek 13,Home,W 2–0,Arsenal,Newcastle Utd,Y,CM,84,0,0,0,0,1.0,0.0,0,0,78.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,59.0,70.0,84.3,7.0,49.0,2.0,2.0,2.0,/en/matches/067e0ab9/Arsenal-Newcastle-United-November-27-2021-Premier-League,1.0,0.6666666666666666,0.369047619047619
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-12-02,Thu,Premier League,Matchweek 14,Away,L 2–3,Arsenal,Manchester Utd,Y,CM,90,0,0,0,0,1.0,0.0,0,0,68.0,0.0,2.0,0.0,0.1,0.1,0.0,5.0,1.0,48.0,60.0,80.0,3.0,38.0,1.0,3.0,3.0,/en/matches/4323a38f/Manchester-United-Arsenal-December-2-2021-Premier-League,0.0,0.6666666666666666,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-12-06,Mon,Premier League,Matchweek 15,Away,L 1–2,Arsenal,Everton,Y,DM,90,0,0,0,0,1.0,0.0,0,0,92.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,69.0,77.0,89.6,9.0,44.0,0.0,1.0,1.0,/en/matches/5fdb6c19/Everton-Arsenal-December-6-2021-Premier-League,0.0,0.3333333333333333,0.119047619047619
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-12-11,Sat,Premier League,Matchweek 16,Home,W 3–0,Arsenal,Southampton,Y,CM,90,0,0,0,0,1.0,0.0,0,0,66.0,0.0,2.0,0.0,0.0,0.0,0.1,4.0,0.0,49.0,58.0,84.5,6.0,45.0,1.0,0.0,0.0,/en/matches/6a35f07c/Arsenal-Southampton-December-11-2021-Premier-League,1.0,0.3333333333333333,0.3717948717948717
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-12-15,Wed,Premier League,Matchweek 17,Home,W 2–0,Arsenal,West Ham,Y,CM,90,0,0,0,0,2.0,0.0,0,0,62.0,1.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,46.0,53.0,86.8,8.0,41.0,2.0,0.0,0.0,/en/matches/3f1ff3a5/Arsenal-West-Ham-United-December-15-2021-Premier-League,1.0,0.3333333333333333,0.653846153846154
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-12-18,Sat,Premier League,Matchweek 18,Away,W 4–1,Arsenal,Leeds United,Y,DM,90,0,0,0,0,2.0,2.0,0,0,39.0,2.0,1.0,0.0,0.1,0.1,0.0,2.0,0.0,29.0,32.0,90.6,3.0,32.0,0.0,1.0,1.0,/en/matches/53b542d8/Leeds-United-Arsenal-December-18-2021-Premier-League,1.0,0.6666666666666666,0.1547619047619047
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-12-26,Sun,Premier League,Matchweek 19,Away,W 5–0,Arsenal,Norwich City,Y,DM,74,0,0,0,0,1.0,0.0,1,0,74.0,0.0,0.0,0.0,0.1,0.1,0.1,4.0,0.0,63.0,69.0,91.3,6.0,41.0,0.0,3.0,2.0,/en/matches/83ce723b/Norwich-City-Arsenal-December-26-2021-Premier-League,1.0,1.0,0.1666666666666666
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2022-01-01,Sat,Premier League,Matchweek 21,Home,L 1–2,Arsenal,Manchester City,Y,DM,90,0,0,0,0,0.0,0.0,0,0,41.0,4.0,1.0,1.0,0.0,0.0,0.1,2.0,0.0,24.0,33.0,72.7,8.0,20.0,3.0,6.0,5.0,/en/matches/a9903a63/Arsenal-Manchester-City-January-1-2022-Premier-League,0.0,1.0,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2022-01-05,Wed,Friendlies (M),Friendlies (M),Neutral,L 0–3,gh Ghana,dz Algeria,Y*,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/6b6d0857/Algeria-Ghana-January-5-2022-Friendlies-M,0.0,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2022-01-10,Mon,Africa Cup of Nations,Group stage,Neutral,L 0–1,gh Ghana,ma Morocco,Y,DM,89,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/9112e256/Morocco-Ghana-January-10-2022-Africa-Cup-of-Nations,0.0,0.3333333333333333,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2022-01-14,Fri,Africa Cup of Nations,Group stage,Neutral,D 1–1,gh Ghana,ga Gabon,Y,DM,90,0,1,0,0,1.0,0.0,1,0,,,2.0,,,,,,,,,,,,,,,/en/matches/718c8890/Gabon-Ghana-January-14-2022-Africa-Cup-of-Nations,0.5,0.0,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2022-01-18,Tue,Africa Cup of Nations,Group stage,Neutral,L 2–3,gh Ghana,km Comoros,Y,,90,0,0,0,0,6.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/5c9493fe/Ghana-Comoros-January-18-2022-Africa-Cup-of-Nations,0.0,0.1666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2022-01-20,Thu,EFL Cup,Semi-finals,Home,L 0–2,Arsenal,Liverpool,N,,16,0,0,0,0,0.0,0.0,2,1,,,0.0,,,,,,,,,,,,,,,/en/matches/cae31df4/Arsenal-Liverpool-January-20-2022-EFL-Cup,0.0,0.1666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2022-02-10,Thu,Premier League,Matchweek 24,Away,W 1–0,Arsenal,Wolves,Y,"DM,CM",90,0,0,0,0,3.0,0.0,1,0,55.0,2.0,2.0,1.0,0.1,0.1,0.0,1.0,0.0,36.0,44.0,81.8,6.0,30.0,1.0,1.0,1.0,/en/matches/bf5f0f9e/Wolverhampton-Wanderers-Arsenal-February-10-2022-Premier-League,1.0,0.1666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2022-02-19,Sat,Premier League,Matchweek 26,Home,W 2–1,Arsenal,Brentford,Y,DM,90,0,1,0,0,5.0,1.0,0,0,67.0,3.0,0.0,1.0,0.2,0.2,0.1,5.0,1.0,51.0,57.0,89.5,4.0,31.0,1.0,1.0,1.0,/en/matches/401c8cc8/Arsenal-Brentford-February-19-2022-Premier-League,1.0,0.3333333333333333,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2022-02-24,Thu,Premier League,Matchweek 20,Home,W 2–1,Arsenal,Wolves,Y,"DM,CM",90,0,0,0,0,2.0,0.0,0,0,64.0,1.0,0.0,1.0,0.1,0.1,0.3,4.0,0.0,50.0,56.0,89.3,6.0,43.0,1.0,4.0,3.0,/en/matches/3c516ed6/Arsenal-Wolverhampton-Wanderers-February-24-2022-Premier-League,1.0,0.6666666666666666,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2022-03-06,Sun,Premier League,Matchweek 28,Away,W 3–2,Arsenal,Watford,Y,"DM,CM",90,0,0,0,0,2.0,0.0,0,0,90.0,2.0,2.0,1.0,0.1,0.1,0.0,4.0,0.0,69.0,80.0,86.3,8.0,53.0,0.0,4.0,3.0,/en/matches/9d5abf8b/Watford-Arsenal-March-6-2022-Premier-League,1.0,1.0,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2022-03-13,Sun,Premier League,Matchweek 29,Home,W 2–0,Arsenal,Leicester City,Y,DM,90,1,0,0,0,3.0,1.0,0,0,58.0,4.0,2.0,2.0,1.0,1.0,0.0,4.0,1.0,38.0,46.0,82.6,2.0,22.0,0.0,0.0,0.0,/en/matches/47ea9ab2/Arsenal-Leicester-City-March-13-2022-Premier-League,1.0,1.0,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2022-03-16,Wed,Premier League,Matchweek 27,Home,L 0–2,Arsenal,Liverpool,Y,DM,90,0,0,0,0,2.0,0.0,0,0,71.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,47.0,57.0,82.5,4.0,43.0,0.0,4.0,4.0,/en/matches/8ef5cc6b/Arsenal-Liverpool-March-16-2022-Premier-League,0.0,1.0,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2022-03-19,Sat,Premier League,Matchweek 30,Away,W 1–0,Arsenal,Aston Villa,Y,"DM,CM",90,0,0,0,0,1.0,1.0,1,0,58.0,3.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,45.0,51.0,88.2,7.0,36.0,0.0,3.0,2.0,/en/matches/0cb74761/Aston-Villa-Arsenal-March-19-2022-Premier-League,1.0,0.6666666666666666,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2022-03-25,Fri,WCQ,Third round,Home,D 0–0,gh Ghana,ng Nigeria,Y*,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/ff756ec4/Ghana-Nigeria-March-25-2022-WCQ----CAF-M,0.5,0.6666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2022-03-29,Tue,WCQ,Third round,Away,D 1–1,gh Ghana,ng Nigeria,Y*,DM,90,1,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/f0a11d0e/Nigeria-Ghana-March-29-2022-WCQ----CAF-M,0.5,0.5,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2022-04-04,Mon,Premier League,Matchweek 31,Away,L 0–3,Arsenal,Crystal Palace,Y,DM,74,0,0,0,0,0.0,0.0,1,0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,49.0,79.6,5.0,24.0,2.0,1.0,1.0,/en/matches/d96b144a/Crystal-Palace-Arsenal-April-4-2022-Premier-League,0.0,0.6666666666666666,0.5
