,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-13,Fri,La Liga,Matchweek 1,Away,L 0–1,Getafe,Valencia,N,"LM,LB",23,0,0,0,0,1,0,0,0,24.0,0.0,0,0.0,0.2,0.2,0.1,4.0,0.0,15.0,21.0,71.4,2.0,16.0,2.0,1.0,1.0,/en/matches/e69c743a/Valencia-Getafe-August-13-2021-La-Liga,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-09-11,Sat,Premier League,Matchweek 4,Away,W 1–0,Brighton,Brentford,Y,"WB,LB",81,0,0,0,0,0,0,0,0,72.0,1.0,0,0.0,0.0,0.0,0.0,2.0,0.0,53.0,66.0,80.3,6.0,46.0,1.0,1.0,1.0,/en/matches/19a03697/Brentford-Brighton-and-Hove-Albion-September-11-2021-Premier-League,1.0,0.5,0.6666666666666666
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-09-19,Sun,Premier League,Matchweek 5,Home,W 2–1,Brighton,Leicester City,Y,"LB,WB",90,0,0,0,0,0,0,0,0,69.0,3.0,1,1.0,0.0,0.0,0.3,3.0,0.0,45.0,53.0,84.9,8.0,30.0,5.0,4.0,2.0,/en/matches/723f5105/Brighton-and-Hove-Albion-Leicester-City-September-19-2021-Premier-League,1.0,0.5,0.4880952380952381
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-27,Mon,Premier League,Matchweek 6,Away,D 1–1,Brighton,Crystal Palace,Y,"LB,LM",90,0,0,0,0,0,0,1,0,90.0,6.0,1,0.0,0.0,0.0,0.0,1.0,0.0,59.0,77.0,76.6,5.0,52.0,3.0,2.0,0.0,/en/matches/3d7659fc/Crystal-Palace-Brighton-and-Hove-Albion-September-27-2021-Premier-League,0.5,0.6666666666666666,0.5357142857142857
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-10-02,Sat,Premier League,Matchweek 7,Home,D 0–0,Brighton,Arsenal,Y,WB,90,0,0,0,0,0,0,0,0,70.0,4.0,0,0.0,0.0,0.0,0.1,7.0,0.0,48.0,61.0,78.7,3.0,28.0,4.0,1.0,1.0,/en/matches/cdaded7b/Brighton-and-Hove-Albion-Arsenal-October-2-2021-Premier-League,0.5,0.8333333333333334,0.9761904761904762
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-10-16,Sat,Premier League,Matchweek 8,Away,D 0–0,Brighton,Norwich City,Y,WB,65,0,0,0,0,0,0,1,0,45.0,1.0,1,3.0,0.0,0.0,0.1,3.0,0.0,33.0,39.0,84.6,2.0,23.0,0.0,0.0,0.0,/en/matches/bc0a1eb5/Norwich-City-Brighton-and-Hove-Albion-October-16-2021-Premier-League,0.5,0.6666666666666666,0.238095238095238
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-10-23,Sat,Premier League,Matchweek 9,Home,L 1–4,Brighton,Manchester City,Y,"LB,WB",90,0,0,0,0,0,0,0,0,61.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,57.0,78.9,0.0,31.0,2.0,1.0,1.0,/en/matches/dc93611c/Brighton-and-Hove-Albion-Manchester-City-October-23-2021-Premier-League,0.0,0.5,0.8452380952380951
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-27,Wed,EFL Cup,Fourth round,Away,D 2 (2)–2 (4),Brighton,Leicester City,N,,22,0,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/f11900cf/Leicester-City-Brighton-and-Hove-Albion-October-27-2021-EFL-Cup,0.5,0.3333333333333333,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-30,Sat,Premier League,Matchweek 10,Away,D 2–2,Brighton,Liverpool,Y,LB,90,0,0,0,0,1,1,0,0,85.0,0.0,1,1.0,0.0,0.0,0.3,4.0,0.0,61.0,76.0,80.3,4.0,43.0,3.0,1.0,1.0,/en/matches/c68998b5/Liverpool-Brighton-and-Hove-Albion-October-30-2021-Premier-League,0.5,0.3333333333333333,0.9404761904761904
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-11-06,Sat,Premier League,Matchweek 11,Home,D 1–1,Brighton,Newcastle Utd,Y,"LB,WB",90,0,0,0,0,2,0,0,0,96.0,3.0,0,2.0,0.1,0.1,0.0,3.0,0.0,72.0,84.0,85.7,5.0,53.0,1.0,2.0,0.0,/en/matches/10d11999/Brighton-and-Hove-Albion-Newcastle-United-November-6-2021-Premier-League,0.5,0.3333333333333333,0.1923076923076922
