,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-14,Mon,Premier League,Matchweek 1,Home,L 0–2,Sheffield Utd,Wolves,Y,"WB,RB",90,0,0,0,0,1,0,0,0,57.0,0.0,1,0.0,0.0,0.0,0.7,1.0,0.0,45.0,53.0,84.9,6.0,28.0,0.0,1.0,0.0,/en/matches/a3eb7a37/Sheffield-United-Wolverhampton-Wanderers-September-14-2020-Premier-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-21,Mon,Premier League,Matchweek 2,Away,L 0–1,Sheffield Utd,Aston Villa,Y,"RB,WB",90,0,0,0,0,0,0,0,0,40.0,2.0,1,3.0,0.0,0.0,0.0,2.0,0.0,21.0,28.0,75.0,3.0,14.0,3.0,0.0,0.0,/en/matches/98b4b5b6/Aston-Villa-Sheffield-United-September-21-2020-Premier-League,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-27,Sun,Premier League,Matchweek 3,Home,L 0–1,Sheffield Utd,Leeds United,Y,WB,90,0,0,0,0,2,1,1,0,47.0,0.0,0,1.0,0.1,0.1,0.0,1.0,0.0,28.0,33.0,84.8,5.0,18.0,1.0,4.0,4.0,/en/matches/51fb894e/Sheffield-United-Leeds-United-September-27-2020-Premier-League,0.0,0.5,0.5119047619047619
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-10-04,Sun,Premier League,Matchweek 4,Away,L 1–2,Sheffield Utd,Arsenal,Y,"WB,RB",90,0,1,0,0,0,0,0,0,40.0,2.0,0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,31.0,74.2,2.0,12.0,1.0,1.0,0.0,/en/matches/09725cb3/Arsenal-Sheffield-United-October-4-2020-Premier-League,0.0,0.0,0.5952380952380952
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-18,Sun,Premier League,Matchweek 5,Home,D 1–1,Sheffield Utd,Fulham,Y,WB,90,0,0,0,0,0,0,0,0,39.0,0.0,1,0.0,0.0,0.0,0.3,1.0,0.0,27.0,35.0,77.1,2.0,17.0,1.0,0.0,0.0,/en/matches/5529e7a0/Sheffield-United-Fulham-October-18-2020-Premier-League,0.5,0.0,0.3472222222222222
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-24,Sat,Premier League,Matchweek 6,Away,L 1–2,Sheffield Utd,Liverpool,Y,WB,90,0,0,0,0,1,0,0,0,50.0,2.0,0,2.0,0.1,0.1,0.1,4.0,0.0,23.0,41.0,56.1,3.0,21.0,4.0,3.0,3.0,/en/matches/0bc8d984/Liverpool-Sheffield-United-October-24-2020-Premier-League,0.0,0.1666666666666666,0.7307692307692307
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-10-31,Sat,Premier League,Matchweek 7,Home,L 0–1,Sheffield Utd,Manchester City,Y,RB,90,0,0,0,0,0,0,0,0,61.0,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,33.0,47.0,70.2,1.0,31.0,5.0,2.0,1.0,/en/matches/9aadc93d/Sheffield-United-Manchester-City-October-31-2020-Premier-League,0.0,0.1666666666666666,0.7948717948717949
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-11-07,Sat,Premier League,Matchweek 8,Away,L 1–4,Sheffield Utd,Chelsea,Y,WB,90,0,0,0,0,2,0,0,0,55.0,1.0,1,0.0,0.1,0.1,0.1,2.0,0.0,30.0,46.0,65.2,2.0,16.0,4.0,0.0,0.0,/en/matches/089916ee/Chelsea-Sheffield-United-November-7-2020-Premier-League,0.0,0.1666666666666666,0.9615384615384616
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-11-22,Sun,Premier League,Matchweek 9,Home,L 0–1,Sheffield Utd,West Ham,Y,"WB,RB",90,0,0,0,0,1,1,0,0,68.0,4.0,0,0.0,0.1,0.1,0.4,2.0,0.0,43.0,55.0,78.2,1.0,34.0,6.0,1.0,1.0,/en/matches/8ed7d991/Sheffield-United-West-Ham-United-November-22-2020-Premier-League,0.0,0.0,0.6025641025641025
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-11-28,Sat,Premier League,Matchweek 10,Away,L 0–1,Sheffield Utd,West Brom,Y,"WB,RB",90,0,0,0,0,2,0,0,0,57.0,1.0,1,0.0,0.6,0.6,0.4,4.0,0.0,36.0,45.0,80.0,0.0,35.0,4.0,3.0,2.0,/en/matches/bd68404c/West-Bromwich-Albion-Sheffield-United-November-28-2020-Premier-League,0.0,0.0,0.0833333333333333
