,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sun,Premier League,Matchweek 1,Home,L 0–1,Newcastle Utd,Arsenal,Y,CM,66,0,0,0,0,0,0,0,0,32,3,0,2,0.0,0.0,0.0,0,0,18,26,69.2,0,15,0,0,0,Match Report
1,Sat,Premier League,Matchweek 2,Away,L 1–3,Newcastle Utd,Norwich City,N,CM,17,0,1,0,0,0,0,1,0,12,0,1,1,0.0,0.0,0.1,1,1,11,11,100.0,2,6,0,0,0,Match Report
2,Sun,Premier League,Matchweek 3,Away,W 1–0,Newcastle Utd,Tottenham,Y,CM,90,0,0,0,0,1,1,0,0,22,2,0,0,0.0,0.0,0.0,0,0,8,14,57.1,1,10,1,0,0,Match Report
3,Wed,EFL Cup,Second round,Home,D 1 (2)–1 (4),Newcastle Utd,Leicester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Sat,Premier League,Matchweek 4,Home,D 1–1,Newcastle Utd,Watford,Y,CM,90,0,0,0,0,2,1,0,0,80,2,1,1,0.1,0.1,0.1,5,0,57,72,79.2,6,54,1,1,1,Match Report
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Sun,Premier League,Matchweek 7,Away,L 0–5,Newcastle Utd,Leicester City,Y,DM,90,0,0,0,0,0,0,0,0,59,2,2,1,0.0,0.0,0.0,1,0,32,47,68.1,2,28,0,0,0,Match Report
7,Sun,Premier League,Matchweek 8,Home,W 1–0,Newcastle Utd,Manchester Utd,Y,CM,90,0,0,0,0,1,1,0,0,46,2,2,3,0.0,0.0,0.4,4,0,30,36,83.3,4,20,0,1,1,Match Report
8,Sat,Premier League,Matchweek 9,Away,L 0–1,Newcastle Utd,Chelsea,Y,CM,90,0,0,0,0,0,0,0,0,39,1,2,1,0.0,0.0,0.0,1,0,21,30,70.0,1,16,0,0,0,Match Report
9,Sun,Premier League,Matchweek 10,Home,D 1–1,Newcastle Utd,Wolves,Y,CM,81,0,0,0,0,3,0,0,1,79,0,1,0,0.1,0.1,0.1,6,0,53,70,75.7,1,43,0,2,0,Match Report
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Sat,Premier League,Matchweek 14,Home,D 2–2,Newcastle Utd,Manchester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Thu,Premier League,Matchweek 15,Away,W 2–0,Newcastle Utd,Sheffield Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Sun,Premier League,Matchweek 16,Home,W 2–1,Newcastle Utd,Southampton,N,RM,6,0,0,0,0,1,1,0,0,4,0,0,1,0.0,0.0,0.0,1,1,0,0,,0,2,0,1,0,Match Report
14,Sat,Premier League,Matchweek 17,Away,L 0–1,Newcastle Utd,Burnley,Y,CM,90,0,0,0,0,3,0,0,0,61,3,2,1,0.1,0.1,0.0,2,0,29,47,61.7,2,28,0,1,1,Match Report
15,Sat,Premier League,Matchweek 18,Home,W 1–0,Newcastle Utd,Crystal Palace,N,"DM,CM",27,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,0,0,3,7,42.9,0,2,1,0,0,Match Report
