,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 1,Home,W 2–0,Newcastle Utd,Nott'ham Forest,Y,RM,79,0,0,0,0,3,1,0,0,45,4,0,2,0.2,0.2,0.2,1,0,26,30,86.7,2,26,1,3,0,Match Report
1,Sat,Premier League,Matchweek 2,Away,D 0–0,Newcastle Utd,Brighton,Y,RM,75,0,0,0,0,2,1,0,0,37,1,2,2,0.1,0.1,0.0,0,0,22,27,81.5,0,22,2,2,0,Match Report
2,Sun,Premier League,Matchweek 3,Home,D 3–3,Newcastle Utd,Manchester City,Y,RM,69,0,0,0,0,0,0,0,0,27,2,0,1,0.0,0.0,0.0,1,0,14,22,63.6,0,7,4,2,2,Match Report
3,Wed,EFL Cup,Second round,Away,W 2–1,Newcastle Utd,Tranmere Rovers,Y,CM,69,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
4,Sun,Premier League,Matchweek 4,Away,D 1–1,Newcastle Utd,Wolves,Y,RM,83,0,0,0,0,2,0,0,0,41,2,1,2,0.4,0.4,0.2,5,0,25,30,83.3,1,15,3,3,0,Match Report
5,Wed,Premier League,Matchweek 5,Away,L 1–2,Newcastle Utd,Liverpool,Y,RM,90,0,0,0,0,0,0,0,0,38,3,2,4,0.0,0.0,0.0,2,0,13,18,72.2,4,16,2,2,0,Match Report
6,Sat,Premier League,Matchweek 6,Home,D 0–0,Newcastle Utd,Crystal Palace,Y,RM,90,0,0,0,0,2,1,0,0,31,1,2,2,0.4,0.4,0.0,1,0,15,21,71.4,1,18,1,1,0,Match Report
7,Sat,Premier League,Matchweek 8,Home,D 1–1,Newcastle Utd,Bournemouth,Y,RM,90,0,0,0,0,2,0,0,0,78,2,0,0,0.1,0.1,0.2,7,0,60,71,84.5,10,59,4,1,1,Match Report
8,Sat,Premier League,Matchweek 9,Away,W 4–1,Newcastle Utd,Fulham,Y,"LM,RM",90,0,2,0,0,4,2,0,0,70,1,0,2,0.7,0.7,1.9,7,2,48,53,90.6,7,47,1,1,0,Match Report
9,Sat,Premier League,Matchweek 10,Home,W 5–1,Newcastle Utd,Brentford,Y,"LM,RM",90,0,0,0,0,3,0,0,0,55,0,1,3,0.2,0.2,0.0,2,0,32,39,82.1,7,33,5,3,1,Match Report
10,Sun,Premier League,Matchweek 11,Away,D 0–0,Newcastle Utd,Manchester Utd,N,RM,13,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,4,0,1,0,Match Report
11,Wed,Premier League,Matchweek 12,Home,W 1–0,Newcastle Utd,Everton,N,LM,45,0,0,0,0,3,0,0,0,23,2,2,0,0.3,0.3,0.0,1,0,14,16,87.5,3,11,3,3,2,Match Report
12,Sun,Premier League,Matchweek 13,Away,W 2–1,Newcastle Utd,Tottenham,Y,LM,74,0,0,0,0,1,0,0,0,30,1,0,2,0.0,0.0,0.3,1,0,17,19,89.5,3,23,2,1,0,Match Report
13,Sat,Premier League,Matchweek 14,Home,W 4–0,Newcastle Utd,Aston Villa,Y,LM,70,0,0,0,0,1,0,0,0,44,2,1,1,0.0,0.0,0.0,3,0,25,35,71.4,4,33,5,2,1,Match Report
14,Sun,Premier League,Matchweek 15,Away,W 4–1,Newcastle Utd,Southampton,Y,"LM,LW",72,1,0,0,0,1,1,0,0,42,2,0,2,0.2,0.2,0.2,3,1,20,27,74.1,6,22,2,3,0,Match Report
15,Wed,EFL Cup,Third round,Home,D 0 (3)–0 (2),Newcastle Utd,Crystal Palace,N,,35,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
16,Sat,Premier League,Matchweek 16,Home,W 1–0,Newcastle Utd,Chelsea,Y,LM,84,1,0,0,0,2,1,0,0,39,3,1,0,0.1,0.1,0.0,3,0,23,29,79.3,2,22,5,4,1,Match Report
17,Tue,EFL Cup,Fourth round,Home,W 1–0,Newcastle Utd,Bournemouth,Y,CM,56,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
18,Mon,Premier League,Matchweek 17,Away,W 3–0,Newcastle Utd,Leicester City,Y,LM,83,0,0,0,0,1,1,0,0,38,1,0,5,0.1,0.1,0.2,3,0,16,26,61.5,4,15,1,2,1,Match Report
19,Sat,Premier League,Matchweek 18,Home,D 0–0,Newcastle Utd,Leeds United,Y,LM,63,0,0,0,0,1,1,0,0,27,2,0,0,0.0,0.0,0.0,2,0,15,18,83.3,2,18,2,4,1,Match Report
20,Tue,Premier League,Matchweek 19,Away,D 0–0,Newcastle Utd,Arsenal,Y,LM,86,0,0,0,0,0,0,0,0,35,1,0,6,0.0,0.0,0.0,0,0,16,19,84.2,2,17,4,6,2,Match Report
21,Sat,FA Cup,Third round proper,Away,L 1–2,Newcastle Utd,Sheffield Weds,N,,31,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
22,Tue,EFL Cup,Quarter-finals,Home,W 2–0,Newcastle Utd,Leicester City,Y,CM,89,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
