,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2023-09-23,Sat,Premier League,Matchweek 6,Home,W 2–0,Manchester City,Nott'ham Forest,Y,"RW,CM,LW",86,1,0,0,0,1.0,1.0,0,0,60.0,2.0,1.0,0.0,0.1,0.1,0.1,2.0,1.0,49.0,53.0,92.5,4.0,40.0,1.0,4.0,3.0,/en/matches/5dc7e234/Manchester-City-Nottingham-Forest-September-23-2023-Premier-League,1.0,1.0,0.4999999999999999
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2023-09-27,Wed,EFL Cup,Third round,Away,L 0–1,Manchester City,Newcastle Utd,N,,18,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/ea61505c/Newcastle-United-Manchester-City-September-27-2023-EFL-Cup,0.0,1.0,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2023-09-30,Sat,Premier League,Matchweek 7,Away,L 1–2,Manchester City,Wolves,Y,"RW,AM,RM",90,0,0,0,0,1.0,0.0,0,0,45.0,2.0,0.0,0.0,0.1,0.1,0.1,6.0,0.0,27.0,38.0,71.1,0.0,22.0,2.0,2.0,1.0,/en/matches/60ce29cd/Wolverhampton-Wanderers-Manchester-City-September-30-2023-Premier-League,0.0,0.6666666666666666,0.2444444444444443
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2023-10-04,Wed,Champions Lg,Group stage,Away,W 3–1,eng Manchester City,de RB Leipzig,Y,"CM,AM",78,1,0,0,0,6.0,1.0,0,0,75.0,0.0,1.0,0.0,0.5,0.5,0.8,6.0,0.0,55.0,64.0,85.9,7.0,49.0,1.0,1.0,1.0,/en/matches/2dd697fb/RB-Leipzig-Manchester-City-October-4-2023-Champions-League,1.0,0.3333333333333333,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2023-10-08,Sun,Premier League,Matchweek 8,Away,L 0–1,Manchester City,Arsenal,Y,"LW,RW",90,0,0,0,0,0.0,0.0,0,0,48.0,2.0,0.0,1.0,0.0,0.0,0.2,2.0,0.0,27.0,35.0,77.1,1.0,29.0,0.0,9.0,4.0,/en/matches/59cd18ae/Arsenal-Manchester-City-October-8-2023-Premier-League,0.0,0.3333333333333333,0.6777777777777777
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2023-10-13,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,eng England,au Australia,N,,18,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b1fbabe1/England-Australia-October-13-2023-Friendlies-M,1.0,0.3333333333333333,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2023-10-17,Tue,Euro Qualifying,Group stage,Home,W 3–1,eng England,it Italy,Y,AM,90,0,0,0,0,1.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/8f7bca34/England-Italy-October-17-2023-Euro-Qualifying,1.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2023-10-21,Sat,Premier League,Matchweek 9,Home,W 2–1,Manchester City,Brighton,Y,RW,90,0,0,0,0,1.0,0.0,0,0,51.0,0.0,1.0,2.0,0.0,0.0,0.3,6.0,0.0,31.0,42.0,73.8,9.0,28.0,3.0,2.0,1.0,/en/matches/b782a834/Manchester-City-Brighton-and-Hove-Albion-October-21-2023-Premier-League,1.0,0.6666666666666666,0.3958333333333333
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2023-10-29,Sun,Premier League,Matchweek 10,Away,W 3–0,Manchester City,Manchester Utd,Y,RW,90,1,0,0,0,4.0,2.0,1,0,70.0,2.0,2.0,3.0,1.5,1.5,0.0,3.0,1.0,45.0,52.0,86.5,8.0,42.0,1.0,2.0,1.0,/en/matches/f6bfec82/Manchester-Derby-Manchester-United-Manchester-City-October-29-2023-Premier-League,1.0,1.0,0.8854166666666665
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2023-11-04,Sat,Premier League,Matchweek 11,Home,W 6–1,Manchester City,Bournemouth,N,"FW,AM",45,1,0,0,0,2.0,1.0,0,0,37.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,1.0,30.0,31.0,96.8,3.0,32.0,0.0,1.0,0.0,/en/matches/e75a870b/Manchester-City-Bournemouth-November-4-2023-Premier-League,1.0,1.0,0.3229166666666666
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2023-11-07,Tue,Champions Lg,Group stage,Home,W 3–0,eng Manchester City,ch Young Boys,Y,RW,90,1,0,0,0,6.0,3.0,0,0,66.0,0.0,0.0,2.0,0.5,0.5,0.1,6.0,2.0,39.0,51.0,76.5,5.0,43.0,7.0,3.0,3.0,/en/matches/620ab893/Manchester-City-Young-Boys-November-7-2023-Champions-League,1.0,1.0,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2023-11-12,Sun,Premier League,Matchweek 12,Away,D 4–4,Manchester City,Chelsea,Y,RW,90,0,0,0,0,3.0,2.0,0,0,54.0,1.0,3.0,1.0,0.2,0.2,0.1,6.0,1.0,33.0,36.0,91.7,7.0,40.0,4.0,11.0,5.0,/en/matches/53bb8f30/Chelsea-Manchester-City-November-12-2023-Premier-League,0.5,1.0,0.7111111111111109
