,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-01-02,Sat,Premier League,Matchweek 17,Away,L 0–3,Leeds United,Tottenham,N,CM,26,0,0,0,0,2.0,0.0,0,0,33.0,1.0,0.0,0.0,0.1,0.1,0.1,6.0,0.0,22.0,31.0,71.0,6.0,21.0,5.0,2.0,2.0,/en/matches/93463aad/Tottenham-Hotspur-Leeds-United-January-2-2021-Premier-League,0.0,1.0,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-01-10,Sun,FA Cup,Third round proper,Away,L 0–3,Leeds United,Crawley Town,Y,AM,90,0,0,0,0,2.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/c845be82/Crawley-Town-Leeds-United-January-10-2021-FA-Cup,0.0,0.6666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-01-16,Sat,Premier League,Matchweek 19,Home,L 0–1,Leeds United,Brighton,N,CM,24,0,0,0,0,0.0,0.0,0,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,25.0,68.0,6.0,16.0,2.0,1.0,1.0,/en/matches/ade7aac2/Leeds-United-Brighton-and-Hove-Albion-January-16-2021-Premier-League,0.0,0.3333333333333333,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-02-03,Wed,Premier League,Matchweek 22,Home,L 1–2,Leeds United,Everton,N,CM,13,0,0,0,0,0.0,0.0,0,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,85.0,5.0,9.0,2.0,0.0,0.0,/en/matches/d9b96ee1/Leeds-United-Everton-February-3-2021-Premier-League,0.0,0.0,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-02-19,Fri,Premier League,Matchweek 25,Away,L 0–1,Leeds United,Wolves,N,CM,25,0,0,0,0,0.0,0.0,0,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,20.0,80.0,3.0,11.0,0.0,0.0,0.0,/en/matches/ae2d6f15/Wolverhampton-Wanderers-Leeds-United-February-19-2021-Premier-League,0.0,0.0,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-02-23,Tue,Premier League,Matchweek 18,Home,W 3–0,Leeds United,Southampton,N,AM,16,0,0,0,0,1.0,0.0,0,0,9.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,2.0,6.0,33.3,0.0,3.0,0.0,0.0,0.0,/en/matches/6a198933/Leeds-United-Southampton-February-23-2021-Premier-League,1.0,0.0,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-02-27,Sat,Premier League,Matchweek 26,Home,L 0–1,Leeds United,Aston Villa,N,CM,20,0,0,0,0,1.0,0.0,1,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,16.0,75.0,3.0,9.0,1.0,0.0,0.0,/en/matches/70056c3b/Leeds-United-Aston-Villa-February-27-2021-Premier-League,0.0,0.3333333333333333,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-04-19,Mon,Premier League,Matchweek 32,Home,D 1–1,Leeds United,Liverpool,N,CM,5,0,0,0,0,0.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,9.0,77.8,0.0,4.0,1.0,0.0,0.0,/en/matches/6c0666e6/Leeds-United-Liverpool-April-19-2021-Premier-League,0.5,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-05-01,Sat,Premier League,Matchweek 34,Away,L 0–2,Leeds United,Brighton,N,CM,12,0,0,0,0,0.0,0.0,0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,15.0,93.3,2.0,8.0,0.0,2.0,2.0,/en/matches/1e2ba709/Brighton-and-Hove-Albion-Leeds-United-May-1-2021-Premier-League,0.0,0.5,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-05-23,Sun,Premier League,Matchweek 38,Home,W 3–1,Leeds United,West Brom,Y,"AM,CM",69,0,0,0,0,5.0,2.0,0,0,65.0,0.0,0.0,0.0,0.3,0.3,0.0,6.0,1.0,37.0,56.0,66.1,11.0,32.0,9.0,1.0,1.0,/en/matches/9ade2b5d/Leeds-United-West-Bromwich-Albion-May-23-2021-Premier-League,1.0,0.1666666666666666,0.5
