,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-28,Wed,EFL Cup,Second round,Home,D 0 (3)–0 (0),Bournemouth,FG Rovers,Y,RB,120,0,0,0,0,4,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/7622c110/Bournemouth-Forest-Green-Rovers-August-28-2019-EFL-Cup,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-09-15,Sun,Premier League,Matchweek 5,Home,W 3–1,Bournemouth,Everton,Y,RB,90,0,0,0,0,0,0,0,0,49.0,3.0,0,3.0,0.0,0.0,0.0,1.0,0.0,25.0,39.0,64.1,4.0,30.0,0.0,0.0,0.0,/en/matches/886c59ae/Bournemouth-Everton-September-15-2019-Premier-League,1.0,0.5,0.6904761904761905
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2019-09-20,Fri,Premier League,Matchweek 6,Away,W 3–1,Bournemouth,Southampton,Y,RB,90,0,0,0,0,0,0,1,0,48.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,25.0,37.0,67.6,2.0,22.0,0.0,0.0,0.0,/en/matches/ebbb65f5/Southampton-Bournemouth-September-20-2019-Premier-League,1.0,0.5,0.75
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-09-28,Sat,Premier League,Matchweek 7,Home,D 2–2,Bournemouth,West Ham,Y,RB,88,0,0,0,0,0,0,0,0,66.0,1.0,1,3.0,0.0,0.0,0.1,1.0,0.0,44.0,60.0,73.3,3.0,41.0,0.0,1.0,1.0,/en/matches/704e536e/Bournemouth-West-Ham-United-September-28-2019-Premier-League,0.5,0.8333333333333334,0.6428571428571429
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2019-10-06,Sun,Premier League,Matchweek 8,Away,L 0–1,Bournemouth,Arsenal,Y,RB,78,0,0,0,0,1,1,1,0,48.0,5.0,3,0.0,0.1,0.1,0.0,0.0,0.0,25.0,33.0,75.8,1.0,22.0,1.0,2.0,1.0,/en/matches/9575566f/Arsenal-Bournemouth-October-6-2019-Premier-League,0.0,0.8333333333333334,0.8214285714285714
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2019-11-30,Sat,Premier League,Matchweek 14,Away,L 2–3,Bournemouth,Tottenham,Y,RB,90,0,0,0,0,1,0,0,0,61.0,0.0,1,2.0,0.1,0.1,0.0,4.0,0.0,38.0,55.0,69.1,4.0,37.0,6.0,3.0,3.0,/en/matches/1722ba52/Tottenham-Hotspur-Bournemouth-November-30-2019-Premier-League,0.0,0.5,0.869047619047619
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2019-12-14,Sat,Premier League,Matchweek 17,Away,W 1–0,Bournemouth,Chelsea,Y,RB,90,0,0,0,0,0,0,0,0,75.0,1.0,3,2.0,0.0,0.0,0.0,0.0,0.0,29.0,55.0,52.7,3.0,23.0,1.0,1.0,1.0,/en/matches/b75094e0/Chelsea-Bournemouth-December-14-2019-Premier-League,1.0,0.1666666666666666,0.6666666666666666
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2019-12-21,Sat,Premier League,Matchweek 18,Home,L 0–1,Bournemouth,Burnley,Y,RB,90,0,0,0,0,0,0,0,0,62.0,1.0,0,1.0,0.0,0.0,0.0,2.0,0.0,41.0,54.0,75.9,4.0,37.0,4.0,0.0,0.0,/en/matches/e8b74ca0/Bournemouth-Burnley-December-21-2019-Premier-League,0.0,0.3333333333333333,0.3571428571428571
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2019-12-26,Thu,Premier League,Matchweek 19,Home,D 1–1,Bournemouth,Arsenal,Y,RB,90,0,1,0,0,1,0,0,0,59.0,1.0,2,2.0,0.1,0.1,0.6,1.0,1.0,35.0,44.0,79.5,4.0,36.0,3.0,0.0,0.0,/en/matches/5b1ecf02/Bournemouth-Arsenal-December-26-2019-Premier-League,0.5,0.3333333333333333,0.4047619047619047
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2019-12-28,Sat,Premier League,Matchweek 20,Away,L 0–2,Bournemouth,Brighton,Y,RB,90,0,0,0,0,0,0,0,0,49.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,31.0,38.0,81.6,2.0,27.0,5.0,3.0,1.0,/en/matches/d7b72d7f/Brighton-and-Hove-Albion-Bournemouth-December-28-2019-Premier-League,0.0,0.5,0.2976190476190475
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-02-22,Sat,Premier League,Matchweek 27,Away,L 0–3,Bournemouth,Burnley,Y,RB,90,0,0,0,0,1,1,0,0,68.0,2.0,0,2.0,0.3,0.3,0.5,2.0,0.0,47.0,58.0,81.0,3.0,45.0,2.0,1.0,1.0,/en/matches/bcdc3fb0/Burnley-Bournemouth-February-22-2020-Premier-League,0.0,0.1666666666666666,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-02-29,Sat,Premier League,Matchweek 28,Home,D 2–2,Bournemouth,Chelsea,Y,RB,90,0,1,0,0,1,0,0,0,49.0,0.0,1,2.0,0.0,0.0,1.0,3.0,1.0,23.0,33.0,69.7,2.0,19.0,2.0,1.0,1.0,/en/matches/57d79762/Bournemouth-Chelsea-February-29-2020-Premier-League,0.5,0.1666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-03-07,Sat,Premier League,Matchweek 29,Away,L 1–2,Bournemouth,Liverpool,Y,RB,90,0,0,0,0,0,0,0,0,47.0,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,62.5,2.0,12.0,0.0,0.0,0.0,/en/matches/a24ed8fc/Liverpool-Bournemouth-March-7-2020-Premier-League,0.0,0.1666666666666666,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-06-20,Sat,Premier League,Matchweek 30,Home,L 0–2,Bournemouth,Crystal Palace,Y,RB,90,0,0,0,0,0,0,0,0,63.0,0.0,0,0.0,0.0,0.0,0.1,1.0,0.0,50.0,57.0,87.7,3.0,42.0,2.0,0.0,0.0,/en/matches/c4d88352/Bournemouth-Crystal-Palace-June-20-2020-Premier-League,0.0,0.1666666666666666,0.5
