,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2023-08-12,Sat,DFB-Pokal,Round of 64,Away,W 4–0,Stuttgart,TSG Balingen,Y*,CM,90,1,0,0,0,3.0,3.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/c2f2352d/TSG-Balingen-Stuttgart-August-12-2023-DFB-Pokal,1.0,0.5
1,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,W 3–1,Liverpool,Bournemouth,N,CM,28,0,0,0,0,0.0,0.0,0,0,25.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,15.0,17.0,88.2,2.0,10.0,0.0,0.0,0.0,/en/matches/80bebdbb/Liverpool-Bournemouth-August-19-2023-Premier-League,1.0,0.5
2,2,2023-08-27,Sun,Premier League,Matchweek 3,Away,W 2–1,Liverpool,Newcastle Utd,Y,CM,57,0,0,0,0,0.0,0.0,0,0,36.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28.0,32.0,87.5,1.0,17.0,0.0,0.0,0.0,/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,1.0,0.5
3,3,2023-09-03,Sun,Premier League,Matchweek 4,Home,W 3–0,Liverpool,Aston Villa,N,CM,4,0,0,0,0,0.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,0.0,6.0,0.0,0.0,0.0,/en/matches/bdbc722e/Liverpool-Aston-Villa-September-3-2023-Premier-League,1.0,1.0
4,4,2023-09-09,Sat,Friendlies (M),Friendlies (M),Away,W 4–1,jp Japan,de Germany,Y*,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/cfc6f12b/Germany-Japan-September-9-2023-Friendlies-M,1.0,1.0
5,5,2023-09-12,Tue,Friendlies (M),Friendlies (M),Neutral,W 4–2,jp Japan,tr Türkiye,N,,27,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/df8aaf47/Japan-Turkiye-September-12-2023-Friendlies-M,1.0,1.0
6,6,2023-09-21,Thu,Europa Lg,Group stage,Away,W 3–1,eng Liverpool,at LASK,Y,LM,60,0,0,0,0,1.0,0.0,0,0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,38.0,78.9,4.0,22.0,1.0,1.0,0.0,/en/matches/1b1f3de6/LASK-Liverpool-September-21-2023-Europa-League,1.0,1.0
7,7,2023-09-24,Sun,Premier League,Matchweek 6,Home,W 3–1,Liverpool,West Ham,N,CM,3,0,0,0,0,0.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,1.0,3.0,0.0,0.0,0.0,/en/matches/90adf8b3/Liverpool-West-Ham-United-September-24-2023-Premier-League,1.0,1.0
8,8,2023-09-27,Wed,EFL Cup,Third round,Home,W 3–1,Liverpool,Leicester City,Y,CM,90,0,1,0,0,1.0,0.0,1,0,,,4.0,,,,,,,,,,,,,,,/en/matches/aa62bf21/Liverpool-Leicester-City-September-27-2023-EFL-Cup,1.0,1.0
9,9,2023-09-30,Sat,Premier League,Matchweek 7,Away,L 1–2,Liverpool,Tottenham,N,CM,18,0,0,0,0,0.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,8.0,50.0,1.0,5.0,0.0,0.0,0.0,/en/matches/ec4145b4/Tottenham-Hotspur-Liverpool-September-30-2023-Premier-League,0.0,1.0
10,10,2023-10-05,Thu,Europa Lg,Group stage,Home,W 2–0,eng Liverpool,be Union SG,Y,CM,45,0,0,0,0,0.0,0.0,0,0,40.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0,36.0,83.3,2.0,27.0,1.0,0.0,0.0,/en/matches/bcfbaac5/Liverpool-Union-SG-October-5-2023-Europa-League,1.0,0.6666666666666666
11,11,2023-10-13,Fri,Friendlies (M),Friendlies (M),Home,W 4–1,jp Japan,ca Canada,Y,DM,60,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a061b9e4/Japan-Canada-October-13-2023-Friendlies-M,1.0,0.6666666666666666
12,12,2023-10-17,Tue,Friendlies (M),Friendlies (M),Home,W 2–0,jp Japan,tn Tunisia,Y*,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/964dcc12/Japan-Tunisia-October-17-2023-Friendlies-M,1.0,0.6666666666666666
