,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2023-08-19,Sun,Matchweek 4,Home,W 3–0,Liverpool,Aston Villa,N,CM,4,7,0,2,4,1,0,7,0,0,,0,,6,20,10,0,0,0,0,0,5,0,/en/matches/bdbc722e/Liverpool-Aston-Villa-September-3-2023-Premier-League
1,2023-08-19,Sat,Matchweek 5,Away,W 3–1,Liverpool,Wolves,N,"On matchday squad, but did not play",/en/matches/38daebd2/Wolverhampton-Wanderers-Liverpool-September-16-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-19,Sun,Matchweek 6,Home,W 3–1,Liverpool,West Ham,N,CM,3,4,0,0,4,0,0,4,0,0,,0,,3,7,0,0,0,0,0,0,2,0,/en/matches/90adf8b3/Liverpool-West-Ham-United-September-24-2023-Premier-League
3,2023-08-19,Sat,Matchweek 7,Away,L 1–2,Liverpool,Tottenham,N,CM,18,9,1,2,4,3,0,9,0,0,,0,,5,16,1,0,0,0,0,1,7,1,/en/matches/ec4145b4/Tottenham-Hotspur-Liverpool-September-30-2023-Premier-League
4,2023-08-19,Sun,Matchweek 8,Away,D 2–2,Liverpool,Brighton,N,"On matchday squad, but did not play",/en/matches/3b1ec657/Brighton-and-Hove-Albion-Liverpool-October-8-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
