,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
0,2022-08-13,Sat,La Liga,Matchweek 1,Home,D 0–0,Barcelona,Rayo Vallecano,N,LW,9,0,0,0,0,1,0,0,0,4,0,0,0,0.1,0.1,0.0,1,0,3,3,100.0,0,2,0,0,https://fbref.com/en/matches/cbe0a303/Barcelona-Rayo-Vallecano-August-13-2022-La-Liga,59,26,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,,0,,0,0,0,2,0,0,0,0,0,0,1,0,
1,2022-09-06,Tue,Champions Lg,Group stage,Away,L 0–1,eng Chelsea,hr Dinamo Zagreb,Y,FW,58,0,0,0,0,0,0,0,0,18,0,0,1,0.0,0.0,0.1,1,0,9,14,64.3,1,11,1,0,https://fbref.com/en/matches/07f058d4/Dinamo-Zagreb-Chelsea-September-6-2022-Champions-League,109,17,0.0,1,0,0,0,11,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,3,,0,,1,2,0,14,3,0,0,0,0,0,0,1,50.0
2,2022-09-14,Wed,Champions Lg,Group stage,Home,D 1–1,eng Chelsea,at RB Salzburg,Y,FW,65,0,0,0,0,3,0,0,0,21,0,0,0,0.2,0.2,0.1,0,0,9,15,60.0,2,18,1,0,https://fbref.com/en/matches/c36141e9/Chelsea-Red-Bull-Salzburg-September-14-2022-Champions-League,106,31,0.0,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,,0,,1,1,1,17,6,0,0,0,0,0,2,0,
3,2022-10-01,Sat,Premier League,Matchweek 9,Away,W 2–1,Chelsea,Crystal Palace,Y,FW,74,1,0,0,0,2,1,0,0,29,0,1,0,0.1,0.1,0.2,2,0,20,23,87.0,2,22,0,0,https://fbref.com/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League,277,70,0.0,1,1,0,0,21,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,2,,0,,0,2,0,23,3,0,0,0,0,0,1,0,0.0
4,2022-10-05,Wed,Champions Lg,Group stage,Home,W 3–0,eng Chelsea,it Milan,Y,FW,64,1,0,0,0,1,1,0,0,21,0,0,1,0.4,0.4,0.0,1,0,13,18,72.2,0,10,0,0,https://fbref.com/en/matches/012a9877/Chelsea-Milan-October-5-2022-Champions-League,169,9,0.0,1,0,0,0,16,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,2,,0,,0,0,0,15,1,0,0,0,0,0,0,0,0.0
5,2022-10-11,Tue,Champions Lg,Group stage,Away,W 2–0,eng Chelsea,it Milan,Y,FW,78,1,0,0,0,3,2,0,0,33,0,0,1,0.7,0.7,0.0,0,0,22,25,88.0,1,26,2,0,https://fbref.com/en/matches/c4c72cb6/Milan-Chelsea-October-11-2022-Champions-League,289,33,0.0,0,2,1,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,4,,0,,0,3,3,26,7,0,2,0,0,0,3,0,
6,2022-10-16,Sun,Premier League,Matchweek 11,Away,W 2–0,Chelsea,Aston Villa,Y,FW,57,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.1,1,0,6,9,66.7,0,6,2,0,https://fbref.com/en/matches/7113ce7f/Aston-Villa-Chelsea-October-16-2022-Premier-League,77,2,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,1,,0,,1,2,1,10,3,0,0,0,0,0,1,0,0.0
7,2022-10-19,Wed,Premier League,Matchweek 12,Away,D 0–0,Chelsea,Brentford,N,AM,10,0,0,0,0,1,1,0,0,5,0,0,0,0.0,0.0,0.1,1,0,2,4,50.0,1,2,1,1,https://fbref.com/en/matches/b7a32aeb/Brentford-Chelsea-October-19-2022-Premier-League,26,16,0.0,1,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,100.0,0,0.0,0,0,0,5,2,0,0,0,0,0,0,0,
8,2022-10-22,Sat,Premier League,Matchweek 13,Home,D 1–1,Chelsea,Manchester Utd,Y,FW,73,0,0,0,0,1,0,0,0,17,0,1,0,0.0,0.0,0.0,0,0,4,10,40.0,0,11,2,2,https://fbref.com/en/matches/7ad85c8a/Chelsea-Manchester-United-October-22-2022-Premier-League,49,0,0.0,0,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,5,66.7,1,33.3,2,3,0,12,5,0,0,0,0,0,1,0,0.0
9,2022-10-25,Tue,Champions Lg,Group stage,Away,W 2–1,eng Chelsea,at RB Salzburg,Y,FW,74,0,0,0,0,6,5,0,0,27,0,0,0,0.9,0.9,0.0,2,0,11,15,73.3,2,18,1,0,https://fbref.com/en/matches/e8dbb123/Red-Bull-Salzburg-Chelsea-October-25-2022-Champions-League,155,38,0.0,0,1,0,0,13,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,9,,0,,1,5,1,20,7,0,1,0,0,0,1,2,100.0
10,2022-10-29,Sat,Premier League,Matchweek 14,Away,L 1–4,Chelsea,Brighton,N,"FW,LW,RW",28,0,0,0,0,1,1,0,0,12,0,0,0,0.0,0.0,0.0,1,0,7,7,100.0,0,7,1,0,https://fbref.com/en/matches/ac6abad1/Brighton-and-Hove-Albion-Chelsea-October-29-2022-Premier-League,87,16,0.0,0,0,1,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,,0,,0,1,2,10,3,0,0,0,0,0,1,0,
11,2022-11-02,Wed,Champions Lg,Group stage,Home,W 2–1,eng Chelsea,hr Dinamo Zagreb,Y,FW,64,0,1,0,0,2,0,0,0,20,0,0,1,0.1,0.1,0.2,4,1,14,15,93.3,5,13,3,0,https://fbref.com/en/matches/eb2990f8/Chelsea-Dinamo-Zagreb-November-2-2022-Champions-League,215,72,0.2,3,1,2,0,15,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,1,0,2,0,0,4,,0,,1,1,0,11,7,0,1,0,0,0,3,0,
12,2022-11-06,Sun,Premier League,Matchweek 15,Home,L 0–1,Chelsea,Arsenal,Y,FW,63,0,0,0,0,1,0,1,0,8,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,3,0,0,https://fbref.com/en/matches/af9dc838/North-West-London-Derby-Chelsea-Arsenal-November-6-2022-Premier-League,27,11,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,2,2,,0,,0,0,0,4,1,0,2,0,0,0,0,0,
13,2022-12-27,Tue,Premier League,Matchweek 17,Home,W 2–0,Chelsea,Bournemouth,N,"FW,LW",9,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1,0,2,2,100.0,0,2,0,0,https://fbref.com/en/matches/d55b9033/Chelsea-Bournemouth-December-27-2022-Premier-League,67,48,0.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,2,0,0.0,1,100.0,0,0,0,0,0,0,0,0,0,0,3,0,0.0
14,2023-01-01,Sun,Premier League,Matchweek 18,Away,D 1–1,Chelsea,Nott'ham Forest,N,FW,18,0,0,0,0,1,0,0,0,7,0,0,0,0.3,0.3,0.0,0,0,4,6,66.7,0,4,0,0,https://fbref.com/en/matches/c31cf944/Nottingham-Forest-Chelsea-January-1-2023-Premier-League,56,5,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,,0,,0,0,0,6,1,0,0,0,0,0,0,0,
15,2023-01-05,Thu,Premier League,Matchweek 19,Home,L 0–1,Chelsea,Manchester City,N,FW,63,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,9,12,75.0,0,11,1,0,https://fbref.com/en/matches/eacda90c/Chelsea-Manchester-City-January-5-2023-Premier-League,98,23,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,0,1,1,1,,0,,0,0,0,9,1,0,1,0,0,0,2,0,0.0
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-01-15,Sun,Premier League,Matchweek 20,Home,W 1–0,Chelsea,Crystal Palace,N,FW,28,0,0,0,0,3,2,0,0,13,0,0,0,0.2,0.2,0.0,0,0,4,6,66.7,0,7,0,0,https://fbref.com/en/matches/564d2893/Chelsea-Crystal-Palace-January-15-2023-Premier-League,57,2,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,3,,0,,0,0,1,9,2,0,1,0,0,0,1,1,50.0
18,2023-01-21,Sat,Premier League,Matchweek 21,Away,D 0–0,Chelsea,Liverpool,N,FW,10,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,0,0,0,2,0.0,0,1,0,0,https://fbref.com/en/matches/7febc290/Liverpool-Chelsea-January-21-2023-Premier-League,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,1,0,3,1,0,0,0,0,0,0,0,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-02-26,Sun,Premier League,Matchweek 25,Away,L 0–2,Chelsea,Tottenham,N,FW,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,https://fbref.com/en/matches/8eff71b5/Tottenham-Hotspur-Chelsea-February-26-2023-Premier-League,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-04-08,Sat,Premier League,Matchweek 30,Away,L 0–1,Chelsea,Wolves,N,FW,23,0,0,0,0,2,0,0,0,11,0,0,1,0.2,0.2,0.1,1,0,3,7,42.9,0,2,1,0,https://fbref.com/en/matches/aa1fa8dc/Wolverhampton-Wanderers-Chelsea-April-8-2023-Premier-League,45,0,0.0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,2,,0,,0,1,0,7,2,0,0,0,0,0,1,1,100.0
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
