,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2019-08-11,Sun,Matchweek 3,Away,W 1–0,Newcastle Utd,Tottenham,Y,CM,90,8,14,57.1,157,25,4,6,66.7,1,2,50.0,2,5,40.0,0,0.0,0.0,0,0,0,0,1,/en/matches/c224d1e8/Tottenham-Hotspur-Newcastle-United-August-25-2019-Premier-League
1,2019-08-11,Sat,Matchweek 4,Home,D 1–1,Newcastle Utd,Watford,Y,CM,90,57,72,79.2,1083,330,20,25,80.0,30,32,93.8,5,10,50.0,0,0.1,0.1,3,5,2,1,6,/en/matches/533c240c/Newcastle-United-Watford-August-31-2019-Premier-League
2,2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2019-08-11,Sun,Matchweek 7,Away,L 0–5,Newcastle Utd,Leicester City,Y,DM,90,32,47,68.1,560,86,15,18,83.3,15,19,78.9,2,7,28.6,0,0.0,0.0,1,4,0,0,2,/en/matches/40d77688/Leicester-City-Newcastle-United-September-29-2019-Premier-League
4,2019-08-11,Sun,Matchweek 8,Home,W 1–0,Newcastle Utd,Manchester Utd,Y,CM,90,30,36,83.3,413,173,18,19,94.7,9,10,90.0,1,5,20.0,0,0.4,0.2,4,3,0,0,4,/en/matches/e4a80056/Newcastle-United-Manchester-United-October-6-2019-Premier-League
5,2019-08-11,Sat,Matchweek 9,Away,L 0–1,Newcastle Utd,Chelsea,Y,CM,90,21,30,70.0,272,84,10,12,83.3,7,8,87.5,0,3,0.0,0,0.0,0.0,0,1,0,0,1,/en/matches/c17538b0/Chelsea-Newcastle-United-October-19-2019-Premier-League
6,2019-08-11,Sun,Matchweek 10,Home,D 1–1,Newcastle Utd,Wolves,Y,CM,81,53,70,75.7,947,353,30,35,85.7,17,25,68.0,6,9,66.7,0,0.1,0.1,2,4,0,0,1,/en/matches/efe2b576/Newcastle-United-Wolverhampton-Wanderers-October-27-2019-Premier-League
7,2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2019-08-11,Sat,Matchweek 14,Home,D 2–2,Newcastle Utd,Manchester City,N,"On matchday squad, but did not play",/en/matches/f43fa290/Newcastle-United-Manchester-City-November-30-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
9,2019-08-11,Thu,Matchweek 15,Away,W 2–0,Newcastle Utd,Sheffield Utd,N,"On matchday squad, but did not play",/en/matches/8a9fa2d9/Sheffield-United-Newcastle-United-December-5-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
10,2019-08-11,Sun,Matchweek 16,Home,W 2–1,Newcastle Utd,Southampton,N,RM,6,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,/en/matches/5d9f7fe3/Newcastle-United-Southampton-December-8-2019-Premier-League
11,2019-08-11,Sat,Matchweek 17,Away,L 0–1,Newcastle Utd,Burnley,Y,CM,90,29,47,61.7,544,140,11,18,61.1,11,16,68.8,6,11,54.5,0,0.0,0.0,0,2,0,0,2,/en/matches/4c3c57fa/Burnley-Newcastle-United-December-14-2019-Premier-League
12,2019-08-11,Sat,Matchweek 18,Home,W 1–0,Newcastle Utd,Crystal Palace,N,"DM,CM",27,3,7,42.9,22,1,2,3,66.7,0,2,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,/en/matches/5e599d06/Newcastle-United-Crystal-Palace-December-21-2019-Premier-League
13,2019-08-11,Thu,Matchweek 19,Away,L 1–4,Newcastle Utd,Manchester Utd,Y,CM,90,24,32,75.0,371,132,15,17,88.2,7,9,77.8,2,4,50.0,0,0.2,0.1,1,2,1,0,1,/en/matches/b3d5292f/Manchester-United-Newcastle-United-December-26-2019-Premier-League
14,2019-08-11,Sat,Matchweek 20,Home,L 1–2,Newcastle Utd,Everton,N,LM,6,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,/en/matches/6edbd555/Newcastle-United-Everton-December-28-2019-Premier-League
15,2019-08-11,Wed,Matchweek 21,Home,L 0–3,Newcastle Utd,Leicester City,N,CM,45,5,8,62.5,91,34,1,3,33.3,4,4,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,/en/matches/a7902bb1/Newcastle-United-Leicester-City-January-1-2020-Premier-League
16,2019-08-11,Sat,Matchweek 22,Away,D 1–1,Newcastle Utd,Wolves,Y,CM,90,40,48,83.3,773,147,20,23,87.0,9,11,81.8,9,11,81.8,0,0.0,0.0,1,3,0,0,2,/en/matches/d5b1eda9/Wolverhampton-Wanderers-Newcastle-United-January-11-2020-Premier-League
17,2019-08-11,Sat,Matchweek 23,Home,W 1–0,Newcastle Utd,Chelsea,N,"CM,RB",20,4,4,100.0,35,12,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0,1,0,0,0,/en/matches/e5a20f1e/Newcastle-United-Chelsea-January-18-2020-Premier-League
18,2019-08-11,Tue,Matchweek 24,Away,D 2–2,Newcastle Utd,Everton,Y,"CM,FW",90,51,65,78.5,863,196,21,23,91.3,18,19,94.7,7,12,58.3,0,0.0,0.0,0,1,0,0,4,/en/matches/33b8c50a/Everton-Newcastle-United-January-21-2020-Premier-League
19,2019-08-11,Sat,Matchweek 25,Home,D 0–0,Newcastle Utd,Norwich City,N,CM,34,14,16,87.5,189,50,11,11,100.0,2,2,100.0,1,3,33.3,0,0.0,0.0,0,1,0,0,0,/en/matches/eef415ec/Newcastle-United-Norwich-City-February-1-2020-Premier-League
20,2019-08-11,Sun,Matchweek 26,Away,L 0–4,Newcastle Utd,Arsenal,Y,CM,90,30,33,90.9,451,120,11,11,100.0,14,16,87.5,2,2,100.0,0,0.1,0.0,1,2,0,0,0,/en/matches/6ce374b0/Arsenal-Newcastle-United-February-16-2020-Premier-League
21,2019-08-11,Sat,Matchweek 27,Away,L 0–1,Newcastle Utd,Crystal Palace,Y,CM,90,47,63,74.6,902,150,18,23,78.3,20,21,95.2,8,13,61.5,0,0.0,0.0,1,1,0,0,1,/en/matches/5947b8fb/Crystal-Palace-Newcastle-United-February-22-2020-Premier-League
22,2019-08-11,Sat,Matchweek 28,Home,D 0–0,Newcastle Utd,Burnley,N,"On matchday squad, but did not play",/en/matches/5d623dc0/Newcastle-United-Burnley-February-29-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
23,2019-08-11,Sat,Matchweek 29,Away,W 1–0,Newcastle Utd,Southampton,N,CM,12,11,12,91.7,202,21,5,5,100.0,4,4,100.0,2,3,66.7,0,0.0,0.0,0,0,1,0,2,/en/matches/947a04e9/Southampton-Newcastle-United-March-7-2020-Premier-League
24,2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2019-08-11,Wed,Matchweek 32,Away,W 4–1,Newcastle Utd,Bournemouth,Y,AM,32,9,9,100.0,122,21,5,5,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,2,0,0,2,/en/matches/92aaad57/Bournemouth-Newcastle-United-July-1-2020-Premier-League
26,2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2019-08-11,Sun,Matchweek 38,Home,L 1–3,Newcastle Utd,Liverpool,N,CM,42,12,15,80.0,213,55,2,3,66.7,5,5,100.0,2,4,50.0,0,0.0,0.0,0,1,0,0,1,/en/matches/b6b1209d/Newcastle-United-Liverpool-July-26-2020-Premier-League
