,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2020-09-12,Mon,Matchweek 3,Home,W 3–1,Liverpool,Arsenal,Y,CM,90,3,0,1,2,0,1,1,100.0,0,2,0,2,3,6,0,0,/en/matches/ebe4e309/Liverpool-Arsenal-September-28-2020-Premier-League
1,2020-09-12,Sun,Matchweek 4,Away,L 2–7,Liverpool,Aston Villa,Y,"CM,CB",90,2,0,1,1,0,1,4,25.0,3,2,1,1,2,4,0,0,/en/matches/14a7771b/Aston-Villa-Liverpool-October-4-2020-Premier-League
2,2020-09-12,Sat,Matchweek 5,Away,D 2–2,Liverpool,Everton,Y,CM,89,6,3,1,3,2,2,2,100.0,0,2,0,2,0,6,1,0,/en/matches/6da04e2d/Merseyside-Derby-Everton-Liverpool-October-17-2020-Premier-League
3,2020-09-12,Sat,Matchweek 6,Home,W 2–1,Liverpool,Sheffield Utd,Y,CB,90,1,1,1,0,0,0,1,0.0,1,3,1,2,0,1,6,0,/en/matches/0bc8d984/Liverpool-Sheffield-United-October-24-2020-Premier-League
4,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2020-09-12,Sun,Matchweek 9,Home,W 3–0,Liverpool,Leicester City,Y,CB,90,0,0,0,0,0,0,0,,0,2,1,1,1,1,3,0,/en/matches/cc230451/Liverpool-Leicester-City-November-22-2020-Premier-League
6,2020-09-12,Sat,Matchweek 10,Away,D 1–1,Liverpool,Brighton,Y,CB,90,2,2,0,2,0,1,2,50.0,1,0,0,0,0,2,2,0,/en/matches/31baf354/Brighton-and-Hove-Albion-Liverpool-November-28-2020-Premier-League
7,2020-09-12,Sun,Matchweek 11,Home,W 4–0,Liverpool,Wolves,Y,CB,90,1,0,1,0,0,1,2,50.0,1,1,0,1,0,1,5,0,/en/matches/25249736/Liverpool-Wolverhampton-Wanderers-December-6-2020-Premier-League
8,2020-09-12,Sun,Matchweek 12,Away,D 1–1,Liverpool,Fulham,Y,CB,90,3,3,3,0,0,2,2,100.0,0,1,1,0,1,4,5,0,/en/matches/5abb0bd1/Fulham-Liverpool-December-13-2020-Premier-League
9,2020-09-12,Wed,Matchweek 13,Home,W 2–1,Liverpool,Tottenham,Y,CB,90,4,3,2,2,0,4,4,100.0,0,1,0,1,0,4,1,0,/en/matches/966f86fe/Liverpool-Tottenham-Hotspur-December-16-2020-Premier-League
