,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2020-09-14,Mon,PL2 — Div. 2,Matchweek 1,Away,L 0–4,Leeds United,Stoke City,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/1c86b292/Stoke-City-U23-Leeds-United-U23-September-14-2020-Premier-League-2----Division-2,0.0,0.5,0.5
1,1,1,1,2020-09-18,Fri,PL2 — Div. 2,Matchweek 2,Home,D 2–2,Leeds United,Wolves,Y,LM,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/e59625f5/Leeds-United-U23-Wolverhampton-Wanderers-U23-September-18-2020-Premier-League-2----Division-2,0.5,0.5,0.5
2,2,2,2,2020-10-16,Fri,PL2 — Div. 2,Matchweek 5,Away,L 2–3,Leeds United,Reading,Y,LB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/1988d394/Reading-U23-Leeds-United-U23-October-16-2020-Premier-League-2----Division-2,0.0,0.5,0.5
3,3,3,3,2020-11-01,Sun,PL2 — Div. 2,Matchweek 7,Home,W 4–1,Leeds United,Crystal Palace,Y,LB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7f43f110/Leeds-United-U23-Crystal-Palace-U23-November-1-2020-Premier-League-2----Division-2,1.0,0.1666666666666666,0.5
4,4,4,4,2020-11-06,Fri,PL2 — Div. 2,Matchweek 8,Away,L 3–4,Leeds United,Newcastle Utd,Y,LB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/ca89edd6/Newcastle-United-U23-Leeds-United-U23-November-6-2020-Premier-League-2----Division-2,0.0,0.5,0.5
5,5,5,5,2020-11-23,Mon,PL2 — Div. 2,Matchweek 9,Home,W 2–1,Leeds United,West Brom,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/5f4bc052/Leeds-United-U23-West-Bromwich-Albion-U23-November-23-2020-Premier-League-2----Division-2,1.0,0.3333333333333333,0.5
6,6,6,6,2020-12-13,Sun,PL2 — Div. 2,Matchweek 11,Home,W 3–2,Leeds United,Aston Villa,Y,LW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/1621e527/Leeds-United-U23-Aston-Villa-U23-December-13-2020-Premier-League-2----Division-2,1.0,0.6666666666666666,0.5
7,7,7,7,2020-12-21,Mon,PL2 — Div. 2,Matchweek 12,Home,W 7–1,Leeds United,Fulham,N,,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/06afebb8/Leeds-United-U23-Fulham-U23-December-21-2020-Premier-League-2----Division-2,1.0,0.6666666666666666,0.5
8,8,8,8,2021-01-11,Mon,PL2 — Div. 2,Matchweek 13,Away,W 4–1,Leeds United,Burnley,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/730c539c/Burnley-U23-Leeds-United-U23-January-11-2021-Premier-League-2----Division-2,1.0,1.0,0.5
9,9,9,9,2021-01-18,Mon,PL2 — Div. 2,Matchweek 14,Home,W 1–0,Leeds United,Stoke City,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/dde9092a/Leeds-United-U23-Stoke-City-U23-January-18-2021-Premier-League-2----Division-2,1.0,1.0,0.5
