,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-16,Wed,EFL Cup,Second round,Away,W 1–0,Fulham,Ipswich Town,Y,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/ec354b22/Ipswich-Town-Fulham-September-16-2020-EFL-Cup,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-19,Sat,Premier League,Matchweek 2,Away,L 3–4,Fulham,Leeds United,Y,GK,90,0,0,0,0,0,0,0,0,40.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,37.0,86.5,0.0,31.0,0.0,0.0,0.0,/en/matches/583c2b60/Leeds-United-Fulham-September-19-2020-Premier-League,0.0,0.5,0.4615384615384615
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-28,Mon,Premier League,Matchweek 3,Home,L 0–3,Fulham,Aston Villa,Y,GK,90,0,0,0,0,0,0,0,0,26.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,87.5,0.0,9.0,0.0,0.0,0.0,/en/matches/6b258be0/Fulham-Aston-Villa-September-28-2020-Premier-League,0.0,0.5,0.6071428571428571
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-10-04,Sun,Premier League,Matchweek 4,Away,L 0–1,Fulham,Wolves,Y,GK,90,0,0,0,0,0,0,0,0,27.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,87.5,0.0,14.0,0.0,0.0,0.0,/en/matches/8f989671/Wolverhampton-Wanderers-Fulham-October-4-2020-Premier-League,0.0,0.3333333333333333,0.2023809523809523
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-18,Sun,Premier League,Matchweek 5,Away,D 1–1,Fulham,Sheffield Utd,Y,GK,90,0,0,0,0,0,0,0,0,33.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,30.0,63.3,0.0,20.0,0.0,0.0,0.0,/en/matches/5529e7a0/Sheffield-United-Fulham-October-18-2020-Premier-League,0.5,0.0,0.2619047619047618
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-24,Sat,Premier League,Matchweek 6,Home,L 1–2,Fulham,Crystal Palace,Y,GK,90,0,0,0,0,0,0,0,0,25.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,100.0,0.0,11.0,0.0,0.0,0.0,/en/matches/8d896969/Fulham-Crystal-Palace-October-24-2020-Premier-League,0.0,0.1666666666666666,0.3452380952380952
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-11-02,Mon,Premier League,Matchweek 7,Home,W 2–0,Fulham,West Brom,Y,GK,90,0,0,0,0,0,0,0,0,28.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,28.0,60.7,0.0,16.0,0.0,0.0,0.0,/en/matches/f2b91282/Fulham-West-Bromwich-Albion-November-2-2020-Premier-League,1.0,0.1666666666666666,0.4047619047619047
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-11-07,Sat,Premier League,Matchweek 8,Away,L 0–1,Fulham,West Ham,Y,GK,90,0,0,0,0,0,0,0,0,31.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,26.0,53.8,0.0,11.0,0.0,0.0,0.0,/en/matches/f075fddc/West-Ham-United-Fulham-November-7-2020-Premier-League,0.0,0.5,0.3452380952380952
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-11-22,Sun,Premier League,Matchweek 9,Home,L 2–3,Fulham,Everton,Y,GK,90,0,0,0,0,0,0,0,0,25.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,90.5,0.0,16.0,0.0,0.0,0.0,/en/matches/13524225/Fulham-Everton-November-22-2020-Premier-League,0.0,0.3333333333333333,0.3076923076923077
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-11-30,Mon,Premier League,Matchweek 10,Away,W 2–1,Fulham,Leicester City,Y,GK,90,0,0,0,0,0,0,0,0,22.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,45.5,0.0,12.0,0.0,0.0,0.0,/en/matches/ae493b10/Leicester-City-Fulham-November-30-2020-Premier-League,1.0,0.3333333333333333,0.5
