,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2020-09-14,Sun,Matchweek 3,Home,L 0–1,Sheffield Utd,Leeds United,N,"On matchday squad, but did not play",/en/matches/51fb894e/Sheffield-United-Leeds-United-September-27-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
1,2020-09-14,Sun,Matchweek 4,Away,L 1–2,Sheffield Utd,Arsenal,N,"LM,CM",28,19,1,2,6,11,0,19,0,0,,0,,8,35,16,0,2,0,1,0,12,3,/en/matches/09725cb3/Arsenal-Sheffield-United-October-4-2020-Premier-League
2,2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2020-09-14,Sun,Matchweek 9,Home,L 0–1,Sheffield Utd,West Ham,Y,"CM,LM",90,66,2,9,41,17,0,66,2,2,100.0,0,0.0,38,281,189,6,2,0,2,0,52,0,/en/matches/8ed7d991/Sheffield-United-West-Ham-United-November-22-2020-Premier-League
4,2020-09-14,Sat,Matchweek 10,Away,L 0–1,Sheffield Utd,West Brom,Y,"CM,LM",90,51,1,4,26,21,1,51,0,0,,0,,30,138,76,1,1,0,0,0,31,3,/en/matches/bd68404c/West-Bromwich-Albion-Sheffield-United-November-28-2020-Premier-League
5,2020-09-14,Sun,Matchweek 11,Home,L 1–2,Sheffield Utd,Leicester City,Y,CM,90,43,1,9,19,16,0,43,2,2,100.0,0,0.0,22,142,92,3,3,0,1,1,28,0,/en/matches/c1c08638/Sheffield-United-Leicester-City-December-6-2020-Premier-League
6,2020-09-14,Sun,Matchweek 12,Away,L 0–3,Sheffield Utd,Southampton,Y,"CM,LM",90,37,0,7,14,16,0,37,0,0,,0,,16,25,13,0,0,0,0,1,21,2,/en/matches/9bec56c6/Southampton-Sheffield-United-December-13-2020-Premier-League
7,2020-09-14,Thu,Matchweek 13,Home,L 2–3,Sheffield Utd,Manchester Utd,Y,CM,90,50,0,5,25,20,4,50,3,1,33.3,2,66.7,12,45,14,1,1,1,1,0,24,2,/en/matches/3b3cc5f6/Sheffield-United-Manchester-United-December-17-2020-Premier-League
8,2020-09-14,Sun,Matchweek 14,Away,D 1–1,Sheffield Utd,Brighton,Y,CM,32,5,0,1,1,3,0,5,0,0,,0,,5,23,2,0,0,0,0,1,5,1,/en/matches/d1273e90/Brighton-and-Hove-Albion-Sheffield-United-December-20-2020-Premier-League
9,2020-09-14,Sat,Matchweek 15,Home,L 0–1,Sheffield Utd,Everton,N,"On matchday squad, but did not play",/en/matches/870d9436/Sheffield-United-Everton-December-26-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
