,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-05,Mon,Copa América,Semi-finals,Home,W 1–0,br Brazil,pe Peru,N,"DM,LM",6,0,0,0,0,0.0,0.0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,/en/matches/17ac9b9b/Brazil-Peru-July-5-2021-Copa-America,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-14,Sat,Premier League,Matchweek 1,Away,W 3–0,Liverpool,Norwich City,N,CM,30,0,0,0,0,0.0,0.0,0,0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,19.0,22.0,86.4,2.0,14.0,0.0,0.0,0.0,/en/matches/c52500ad/Norwich-City-Liverpool-August-14-2021-Premier-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-28,Sat,Premier League,Matchweek 3,Home,D 1–1,Liverpool,Chelsea,Y,CM,90,0,0,0,0,2.0,1.0,0,0,77.0,2.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,62.0,71.0,87.3,10.0,34.0,1.0,0.0,0.0,/en/matches/78aa75e6/Liverpool-Chelsea-August-28-2021-Premier-League,0.5,0.5,0.7261904761904762
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-12,Sun,Premier League,Matchweek 4,Away,W 3–0,Liverpool,Leeds United,Y,CM,90,1,0,0,0,3.0,1.0,1,0,51.0,1.0,5.0,2.0,0.2,0.2,0.0,1.0,1.0,26.0,34.0,76.5,3.0,25.0,2.0,2.0,1.0,/en/matches/e6a245be/Leeds-United-Liverpool-September-12-2021-Premier-League,1.0,0.8333333333333334,0.5833333333333333
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-15,Wed,Champions Lg,Group stage,Home,W 3–2,eng Liverpool,it Milan,Y,CM,90,0,0,0,0,0.0,0.0,0,0,65.0,6.0,4.0,0.0,0.0,0.0,0.1,2.0,0.0,47.0,53.0,88.7,10.0,39.0,0.0,0.0,0.0,/en/matches/ff3e4ae2/Liverpool-Milan-September-15-2021-Champions-League,1.0,0.8333333333333334,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-18,Sat,Premier League,Matchweek 5,Home,W 3–0,Liverpool,Crystal Palace,Y,CM,90,0,0,0,0,2.0,0.0,0,0,71.0,3.0,2.0,0.0,0.2,0.2,0.0,1.0,0.0,52.0,57.0,91.2,5.0,44.0,0.0,0.0,0.0,/en/matches/59ef8c18/Liverpool-Crystal-Palace-September-18-2021-Premier-League,1.0,0.8333333333333334,0.619047619047619
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-25,Sat,Premier League,Matchweek 6,Away,D 3–3,Liverpool,Brentford,Y,CM,90,0,1,0,0,0.0,0.0,0,0,65.0,0.0,2.0,2.0,0.0,0.0,0.5,1.0,1.0,55.0,61.0,90.2,7.0,38.0,0.0,0.0,0.0,/en/matches/87140543/Brentford-Liverpool-September-25-2021-Premier-League,0.5,1.0,0.5476190476190476
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-09-28,Tue,Champions Lg,Group stage,Away,W 5–1,eng Liverpool,pt Porto,Y,CM,90,0,0,0,0,0.0,0.0,0,0,71.0,3.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,56.0,63.0,88.9,4.0,27.0,0.0,1.0,1.0,/en/matches/1c876d93/Porto-Liverpool-September-28-2021-Champions-League,1.0,0.8333333333333334,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-03,Sun,Premier League,Matchweek 7,Home,D 2–2,Liverpool,Manchester City,Y,CM,90,0,0,0,0,1.0,0.0,1,0,44.0,1.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,34.0,39.0,87.2,2.0,26.0,0.0,0.0,0.0,/en/matches/2598b046/Liverpool-Manchester-City-October-3-2021-Premier-League,0.5,0.8333333333333334,0.5694444444444445
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-07,Thu,WCQ,WCQ — CONMEBOL (M),Away,W 3–1,br Brazil,ve Venezuela,Y,CM,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/9a5d9c01/Venezuela-Brazil-October-7-2021-WCQ----CONMEBOL-M,1.0,0.6666666666666666,0.5
