,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,W 1–0,Fulham,Everton,Y,RB,90,0,0,0,0,0,0,1,0,84.0,1.0,2,1.0,0.0,0.0,0.1,3.0,0.0,58.0,72.0,80.6,6.0,52.0,2.0,3.0,1.0,/en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,L 0–3,Fulham,Brentford,Y,RB,85,0,0,0,0,0,0,0,0,55.0,3.0,1,0.0,0.0,0.0,0.0,1.0,0.0,36.0,44.0,81.8,3.0,26.0,4.0,4.0,3.0,/en/matches/46be83af/Fulham-Brentford-August-19-2023-Premier-League,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,D 2–2,Fulham,Arsenal,Y,RB,90,0,0,0,0,0,0,1,0,33.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,17.0,22.0,77.3,1.0,7.0,1.0,0.0,0.0,/en/matches/d8f8f8ad/Arsenal-Fulham-August-26-2023-Premier-League,0.5,0.5,0.7083333333333334
3,3,3,3,3,3,3,3,3,3,3,2023-08-29,Tue,EFL Cup,Second round,Home,D 1 (5)–1 (3),Fulham,Tottenham,Y,RB,120,0,0,0,0,2,0,0,0,,,5,,,,,,,,,,,,,,,/en/matches/2ec5a2ca/Fulham-Tottenham-Hotspur-August-29-2023-EFL-Cup,0.5,0.5,0.5
4,4,4,4,4,4,4,4,4,4,4,2023-09-02,Sat,Premier League,Matchweek 4,Away,L 1–5,Fulham,Manchester City,Y,RB,72,0,0,0,0,0,0,0,0,38.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,82.1,4.0,8.0,0.0,0.0,0.0,/en/matches/88066bdf/Manchester-City-Fulham-September-2-2023-Premier-League,0.0,0.3333333333333333,0.7291666666666667
5,5,5,5,5,5,5,5,5,5,5,2023-09-16,Sat,Premier League,Matchweek 5,Home,W 1–0,Fulham,Luton Town,Y,RB,90,0,0,0,0,1,0,0,0,113.0,0.0,2,0.0,0.2,0.2,0.0,1.0,0.0,92.0,105.0,87.6,10.0,77.0,4.0,4.0,1.0,/en/matches/48b1bdc7/Fulham-Luton-Town-September-16-2023-Premier-League,1.0,0.3333333333333333,0.2604166666666667
