,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2022-08-20,Wed,Matchweek 5,Away,D 0–0,Wolves,Bournemouth,Y,LM,90,0,0,0,1,1,0,3,1,0,0,0,0,4,1,2,33.3,/en/matches/91b239d8/Bournemouth-Wolverhampton-Wanderers-August-31-2022-Premier-League
1,2022-08-20,Sat,Matchweek 6,Home,W 1–0,Wolves,Southampton,Y,LM,90,1,0,0,1,0,0,2,0,4,0,0,0,5,0,2,0.0,/en/matches/13f50518/Wolverhampton-Wanderers-Southampton-September-3-2022-Premier-League
2,2022-08-20,Sat,Matchweek 8,Home,L 0–3,Wolves,Manchester City,Y,"CM,LM",90,0,0,0,1,1,0,0,1,1,0,0,0,4,1,1,50.0,/en/matches/96b5cc15/Wolverhampton-Wanderers-Manchester-City-September-17-2022-Premier-League
3,2022-08-20,Sat,Matchweek 9,Away,L 0–2,Wolves,West Ham,Y,CM,90,1,0,0,2,0,0,2,1,1,0,0,0,6,1,3,25.0,/en/matches/89ff6cd8/West-Ham-United-Wolverhampton-Wanderers-October-1-2022-Premier-League
4,2022-08-20,Sat,Matchweek 10,Away,L 0–3,Wolves,Chelsea,Y*,DM,90,0,0,0,2,0,0,2,3,3,0,0,0,4,0,1,0.0,/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League
5,2022-08-20,Sat,Matchweek 11,Home,W 1–0,Wolves,Nott'ham Forest,Y,DM,81,0,0,0,3,1,0,6,1,1,0,0,0,5,0,1,0.0,/en/matches/c9f8e7e9/Wolverhampton-Wanderers-Nottingham-Forest-October-15-2022-Premier-League
6,2022-08-20,Tue,Matchweek 12,Away,L 1–2,Wolves,Crystal Palace,N,DM,33,0,0,0,0,0,0,0,1,2,0,0,0,4,0,0,,/en/matches/60705c6d/Crystal-Palace-Wolverhampton-Wanderers-October-18-2022-Premier-League
7,2022-08-20,Sun,Matchweek 13,Home,L 0–4,Wolves,Leicester City,Y,DM,80,0,0,0,0,2,0,6,0,0,0,0,0,7,0,1,0.0,/en/matches/8774e664/Wolverhampton-Wanderers-Leicester-City-October-23-2022-Premier-League
8,2022-08-20,Sat,Matchweek 14,Away,D 1–1,Wolves,Brentford,N,AM,50,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0.0,/en/matches/41e403d3/Brentford-Wolverhampton-Wanderers-October-29-2022-Premier-League
9,2022-08-20,Sat,Matchweek 15,Home,L 2–3,Wolves,Brighton,Y,"CM,LM",90,0,0,0,1,0,0,1,1,0,0,0,0,4,0,1,0.0,/en/matches/982d16a2/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-November-5-2022-Premier-League
