,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2020-09-12,Sat,Matchweek 3,Away,W 1–0,Southampton,Burnley,Y,FW,90,0,0,0,0,1,1,0,0,0,0,0,0,6,1,3,25.0,/en/matches/ae113c54/Burnley-Southampton-September-26-2020-Premier-League
1,2020-09-12,Sun,Matchweek 4,Home,W 2–0,Southampton,West Brom,Y,FW,90,0,0,0,1,1,0,1,0,1,0,0,0,3,2,3,40.0,/en/matches/39864083/Southampton-West-Bromwich-Albion-October-4-2020-Premier-League
2,2020-09-12,Sat,Matchweek 5,Away,D 3–3,Southampton,Chelsea,Y,FW,90,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0.0,/en/matches/9bd558f5/Chelsea-Southampton-October-17-2020-Premier-League
3,2020-09-12,Sun,Matchweek 6,Home,W 2–0,Southampton,Everton,Y,FW,90,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,,/en/matches/6439c025/Southampton-Everton-October-25-2020-Premier-League
4,2020-09-12,Sun,Matchweek 7,Away,W 4–3,Southampton,Aston Villa,Y,FW,84,0,0,0,2,2,1,0,0,1,0,0,0,1,1,0,100.0,/en/matches/235264ac/Aston-Villa-Southampton-November-1-2020-Premier-League
5,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2020-09-12,Mon,Matchweek 11,Away,W 2–1,Southampton,Brighton,N,FW,45,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0.0,/en/matches/32356abc/Brighton-and-Hove-Albion-Southampton-December-7-2020-Premier-League
7,2020-09-12,Sun,Matchweek 12,Home,W 3–0,Southampton,Sheffield Utd,Y,FW,90,0,0,0,1,0,0,1,0,0,0,0,0,4,2,3,40.0,/en/matches/9bec56c6/Southampton-Sheffield-United-December-13-2020-Premier-League
8,2020-09-12,Wed,Matchweek 13,Away,D 1–1,Southampton,Arsenal,Y,FW,90,1,0,0,2,0,0,2,0,2,0,0,0,5,1,1,50.0,/en/matches/0ceceee4/Arsenal-Southampton-December-16-2020-Premier-League
9,2020-09-12,Sat,Matchweek 14,Home,L 0–1,Southampton,Manchester City,Y,FW,40,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,/en/matches/8d4a02ae/Southampton-Manchester-City-December-19-2020-Premier-League
10,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2020-09-12,Tue,Matchweek 16,Home,D 0–0,Southampton,West Ham,Y,FW,90,0,0,0,3,0,0,1,0,0,0,0,0,2,0,1,0.0,/en/matches/7577b54b/Southampton-West-Ham-United-December-29-2020-Premier-League
12,2020-09-12,Mon,Matchweek 17,Home,W 1–0,Southampton,Liverpool,Y,FW,76,0,0,0,0,1,1,0,0,1,0,0,0,4,1,6,14.3,/en/matches/d0482032/Southampton-Liverpool-January-4-2021-Premier-League
13,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2020-09-12,Tue,Matchweek 20,Home,L 1–3,Southampton,Arsenal,Y,FW,73,0,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0.0,/en/matches/ac54f8a6/Southampton-Arsenal-January-26-2021-Premier-League
15,2020-09-12,Sat,Matchweek 21,Home,L 0–1,Southampton,Aston Villa,Y,FW,90,0,0,0,0,0,4,1,0,0,0,0,0,1,1,1,50.0,/en/matches/10d13e5b/Southampton-Aston-Villa-January-30-2021-Premier-League
16,2020-09-12,Tue,Matchweek 22,Away,L 0–9,Southampton,Manchester Utd,Y,"LM,FW",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,/en/matches/37a9f2fd/Manchester-United-Southampton-February-2-2021-Premier-League
17,2020-09-12,Sat,Matchweek 23,Away,L 2–3,Southampton,Newcastle Utd,Y,FW,90,0,0,0,1,0,3,2,0,1,0,0,0,4,1,1,50.0,/en/matches/5313627a/Newcastle-United-Southampton-February-6-2021-Premier-League
18,2020-09-12,Sun,Matchweek 24,Home,L 1–2,Southampton,Wolves,Y,"FW,AM",90,0,0,0,0,0,2,1,1,1,0,0,0,1,1,2,33.3,/en/matches/34682a95/Southampton-Wolverhampton-Wanderers-February-14-2021-Premier-League
19,2020-09-12,Sat,Matchweek 25,Home,D 1–1,Southampton,Chelsea,Y,FW,84,0,0,0,2,1,0,0,1,0,0,1,0,3,2,7,22.2,/en/matches/9e4c8c99/Southampton-Chelsea-February-20-2021-Premier-League
20,2020-09-12,Tue,Matchweek 18,Away,L 0–3,Southampton,Leeds United,N,FW,33,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,,/en/matches/6a198933/Leeds-United-Southampton-February-23-2021-Premier-League
21,2020-09-12,Mon,Matchweek 26,Away,L 0–1,Southampton,Everton,Y,FW,90,0,0,0,0,1,0,1,1,1,0,0,0,7,1,3,25.0,/en/matches/a81e1c82/Everton-Southampton-March-1-2021-Premier-League
22,2020-09-12,Sat,Matchweek 27,Away,W 2–0,Southampton,Sheffield Utd,Y,FW,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,/en/matches/9d08bb4e/Sheffield-United-Southampton-March-6-2021-Premier-League
23,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2020-09-12,Sun,Matchweek 30,Home,W 3–2,Southampton,Burnley,Y,FW,85,0,0,0,2,1,0,0,0,0,0,0,0,4,1,4,20.0,/en/matches/2c313b76/Southampton-Burnley-April-4-2021-Premier-League
25,2020-09-12,Mon,Matchweek 31,Away,L 0–3,Southampton,West Brom,Y,FW,86,0,0,0,2,2,1,1,0,0,0,0,0,4,3,5,37.5,/en/matches/3dee3681/West-Bromwich-Albion-Southampton-April-12-2021-Premier-League
26,2020-09-12,Wed,Matchweek 29,Away,L 1–2,Southampton,Tottenham,Y,FW,56,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,33.3,/en/matches/81a7befa/Tottenham-Hotspur-Southampton-April-21-2021-Premier-League
27,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2020-09-12,Tue,Matchweek 32,Home,W 3–1,Southampton,Crystal Palace,Y,FW,75,0,0,0,0,0,0,0,0,1,0,0,0,4,0,4,0.0,/en/matches/5e4ec091/Southampton-Crystal-Palace-May-11-2021-Premier-League
29,2020-09-12,Sat,Matchweek 36,Home,W 3–1,Southampton,Fulham,Y,FW,57,0,0,0,0,1,2,0,0,0,0,0,0,3,0,1,0.0,/en/matches/34739ed7/Southampton-Fulham-May-15-2021-Premier-League
30,2020-09-12,Tue,Matchweek 37,Home,L 0–2,Southampton,Leeds United,N,FW,45,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,40.0,/en/matches/de4e566f/Southampton-Leeds-United-May-18-2021-Premier-League
31,2020-09-12,Sun,Matchweek 38,Away,L 0–3,Southampton,West Ham,Y,FW,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,/en/matches/50ec33b2/West-Ham-United-Southampton-May-23-2021-Premier-League
