,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2019-08-18,Sat,Matchweek 4,Home,W 1–0,Crystal Palace,Aston Villa,Y,LW,83,4,1,3,1,0,0,2,0.0,2,1,1,0,0,4,2,0,/en/matches/230f4fac/Crystal-Palace-Aston-Villa-August-31-2019-Premier-League
1,2019-08-18,Sat,Matchweek 5,Away,L 0–4,Crystal Palace,Tottenham,Y,CM,90,3,2,0,2,1,1,2,50.0,1,0,0,0,3,6,1,0,/en/matches/1d812c17/Tottenham-Hotspur-Crystal-Palace-September-14-2019-Premier-League
2,2019-08-18,Sun,Matchweek 6,Home,D 1–1,Crystal Palace,Wolves,Y,LW,90,1,1,1,0,0,1,3,33.3,2,1,1,0,1,2,2,0,/en/matches/d76eb681/Crystal-Palace-Wolverhampton-Wanderers-September-22-2019-Premier-League
3,2019-08-18,Sat,Matchweek 7,Home,W 2–0,Crystal Palace,Norwich City,Y,LW,90,1,1,0,1,0,0,1,0.0,1,2,0,2,0,1,1,0,/en/matches/3b180c0d/Crystal-Palace-Norwich-City-September-28-2019-Premier-League
4,2019-08-18,Sat,Matchweek 8,Away,W 2–1,Crystal Palace,West Ham,Y,"LW,LM",90,0,0,0,0,0,0,0,,0,2,0,2,1,1,0,0,/en/matches/23fe51bc/West-Ham-United-Crystal-Palace-October-5-2019-Premier-League
5,2019-08-18,Sat,Matchweek 9,Home,L 0–2,Crystal Palace,Manchester City,Y,LW,54,2,0,2,0,0,2,2,100.0,0,0,0,0,0,2,2,0,/en/matches/f334b1dc/Crystal-Palace-Manchester-City-October-19-2019-Premier-League
6,2019-08-18,Sun,Matchweek 10,Away,D 2–2,Crystal Palace,Arsenal,N,"On matchday squad, but did not play",/en/matches/077b30ff/Arsenal-Crystal-Palace-October-27-2019-Premier-League,,,,,,,,,,,,,,,,,
7,2019-08-18,Sun,Matchweek 11,Home,L 0–2,Crystal Palace,Leicester City,Y,CM,90,4,2,2,2,0,2,2,100.0,0,1,0,1,1,5,0,0,/en/matches/25d28387/Crystal-Palace-Leicester-City-November-3-2019-Premier-League
8,2019-08-18,Sat,Matchweek 12,Away,L 0–2,Crystal Palace,Chelsea,N,CM,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/99680077/Chelsea-Crystal-Palace-November-9-2019-Premier-League
9,2019-08-18,Sat,Matchweek 13,Home,L 1–2,Crystal Palace,Liverpool,N,LM,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/0b1da656/Crystal-Palace-Liverpool-November-23-2019-Premier-League
10,2019-08-18,Sat,Matchweek 14,Away,W 2–0,Crystal Palace,Burnley,N,RW,22,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,/en/matches/86428aca/Burnley-Crystal-Palace-November-30-2019-Premier-League
11,2019-08-18,Tue,Matchweek 15,Home,W 1–0,Crystal Palace,Bournemouth,N,LB,62,0,0,0,0,0,0,0,,0,1,1,0,1,1,2,0,/en/matches/fd541a1f/Crystal-Palace-Bournemouth-December-3-2019-Premier-League
12,2019-08-18,Sat,Matchweek 16,Away,D 0–0,Crystal Palace,Watford,Y,LB,45,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,2,0,/en/matches/90976b40/Watford-Crystal-Palace-December-7-2019-Premier-League
13,2019-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2019-08-18,Sat,Matchweek 29,Home,W 1–0,Crystal Palace,Watford,N,"On matchday squad, but did not play",/en/matches/7535d777/Crystal-Palace-Watford-March-7-2020-Premier-League,,,,,,,,,,,,,,,,,
15,2019-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2019-08-18,Thu,Matchweek 36,Home,L 0–2,Crystal Palace,Manchester Utd,N,LM,19,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,/en/matches/69a16f9d/Crystal-Palace-Manchester-United-July-16-2020-Premier-League
17,2019-08-18,Mon,Matchweek 37,Away,L 0–2,Crystal Palace,Wolves,Y,LM,72,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,/en/matches/70598e52/Wolverhampton-Wanderers-Crystal-Palace-July-20-2020-Premier-League
18,2019-08-18,Sun,Matchweek 38,Home,D 1–1,Crystal Palace,Tottenham,Y,LM,84,1,0,1,0,0,0,1,0.0,1,0,0,0,2,3,0,0,/en/matches/61616d45/Crystal-Palace-Tottenham-Hotspur-July-26-2020-Premier-League
