,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2023-08-19,Sat,Premier League,Matchweek 2,Away,L 0–2,Manchester Utd,Tottenham,N,RB,25,0,0,0,0,0,0,0,0,26,2,0,2,0.0,0.0,0.0,1,0,19,21,90.5,1,14,1,2,1,/en/matches/4bb62251/Tottenham-Hotspur-Manchester-United-August-19-2023-Premier-League
1,2023-08-26,Sat,Premier League,Matchweek 3,Home,W 3–2,Manchester Utd,Nott'ham Forest,Y,LB,90,0,0,0,0,0,0,0,0,88,1,2,0,0.0,0.0,0.0,1,0,67,75,89.3,7,57,4,0,0,/en/matches/70d9b1ab/Manchester-United-Nottingham-Forest-August-26-2023-Premier-League
2,2023-09-03,Sun,Premier League,Matchweek 4,Away,L 1–3,Manchester Utd,Arsenal,Y,LB,90,0,0,0,0,1,0,0,0,32,1,2,0,0.0,0.0,0.0,1,0,14,21,66.7,0,14,2,1,0,/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League
3,2023-09-08,Fri,Euro Qualifying,Group stage,Away,W 1–0,pt Portugal,sk Slovakia,Y,RB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/ef6f2db5/Slovakia-Portugal-September-8-2023-Euro-Qualifying
4,2023-09-11,Mon,Euro Qualifying,Group stage,Home,W 9–0,pt Portugal,lu Luxembourg,Y,LB,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/3631b2f7/Portugal-Luxembourg-September-11-2023-Euro-Qualifying
5,2023-09-16,Sat,Premier League,Matchweek 5,Home,L 1–3,Manchester Utd,Brighton,Y,"RB,CB",90,0,0,0,0,0,0,0,0,50,6,1,0,0.0,0.0,0.2,4,0,34,42,81.0,4,28,1,5,4,/en/matches/ddcf2857/Manchester-United-Brighton-and-Hove-Albion-September-16-2023-Premier-League
6,2023-09-20,Wed,Champions Lg,Group stage,Away,L 3–4,eng Manchester Utd,de Bayern Munich,Y,RB,90,0,0,0,0,0,0,0,0,56,2,1,2,0.0,0.0,0.1,2,0,37,49,75.5,3,29,2,0,0,/en/matches/8c29e4f7/Bayern-Munich-Manchester-United-September-20-2023-Champions-League
7,2023-09-23,Sat,Premier League,Matchweek 6,Away,W 1–0,Manchester Utd,Burnley,Y,RB,90,0,0,0,0,0,0,1,0,49,3,0,0,0.0,0.0,0.1,1,0,37,45,82.2,2,19,2,0,0,/en/matches/8e26793d/Burnley-Manchester-United-September-23-2023-Premier-League
8,2023-09-26,Tue,EFL Cup,Third round,Home,W 3–0,Manchester Utd,Crystal Palace,Y,RB,90,0,0,0,0,3,1,0,0,,,1,,,,,,,,,,,,,,,/en/matches/d89d2a1a/Manchester-United-Crystal-Palace-September-26-2023-EFL-Cup
9,2023-09-30,Sat,Premier League,Matchweek 7,Home,L 0–1,Manchester Utd,Crystal Palace,Y,RB,90,0,0,0,0,1,0,0,0,93,1,0,1,0.0,0.0,0.1,3,0,74,89,83.1,8,61,6,4,2,/en/matches/ef2b7ab9/Manchester-United-Crystal-Palace-September-30-2023-Premier-League
10,2023-10-03,Tue,Champions Lg,Group stage,Home,L 2–3,eng Manchester Utd,tr Galatasaray,Y,RB,90,0,0,0,0,0,0,1,0,61,2,0,2,0.0,0.0,0.0,2,0,39,50,78.0,0,34,3,3,0,/en/matches/1ad7d8f7/Manchester-United-Galatasaray-October-3-2023-Champions-League
11,2023-10-07,Sat,Premier League,Matchweek 8,Home,W 2–1,Manchester Utd,Brentford,Y,"RB,CB",90,0,0,0,0,2,1,0,0,84,0,2,0,0.2,0.2,0.2,6,1,66,76,86.8,12,49,3,3,1,/en/matches/5006142a/Manchester-United-Brentford-October-7-2023-Premier-League
12,2023-10-13,Fri,Euro Qualifying,Group stage,Home,W 3–2,pt Portugal,sk Slovakia,Y,LB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/92c4cc7b/Portugal-Slovakia-October-13-2023-Euro-Qualifying
13,2023-10-16,Mon,Euro Qualifying,Group stage,Away,W 5–0,pt Portugal,ba Bosnia & Herz'na,Y,RB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/1db4202d/Bosnia-and-Herzegovina-Portugal-October-16-2023-Euro-Qualifying
14,2023-10-21,Sat,Premier League,Matchweek 9,Away,W 2–1,Manchester Utd,Sheffield Utd,Y,RB,90,1,0,0,0,1,1,0,0,68,1,1,1,0.0,0.0,0.0,0,0,43,62,69.4,3,43,0,2,2,/en/matches/d95b42eb/Sheffield-United-Manchester-United-October-21-2023-Premier-League
15,2023-10-24,Tue,Champions Lg,Group stage,Home,W 1–0,eng Manchester Utd,dk FC Copenhagen,Y,RB,90,0,0,0,0,0,0,0,0,61,1,0,2,0.0,0.0,0.0,3,1,42,53,79.2,3,30,4,2,2,/en/matches/23151aa4/Manchester-United-FC-Copenhagen-October-24-2023-Champions-League
16,2023-10-29,Sun,Premier League,Matchweek 10,Home,L 0–3,Manchester Utd,Manchester City,Y,RB,90,0,0,0,0,0,0,0,0,45,2,1,0,0.0,0.0,0.0,1,0,30,38,78.9,2,24,1,0,0,/en/matches/f6bfec82/Manchester-Derby-Manchester-United-Manchester-City-October-29-2023-Premier-League
17,2023-11-01,Wed,EFL Cup,Fourth round,Home,L 0–3,Manchester Utd,Newcastle Utd,Y,RB,45,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/7ce66c13/Manchester-United-Newcastle-United-November-1-2023-EFL-Cup
18,2023-11-04,Sat,Premier League,Matchweek 11,Away,W 1–0,Manchester Utd,Fulham,Y,LB,90,0,0,0,0,3,0,1,0,68,2,0,1,0.1,0.1,0.2,3,0,46,57,80.7,2,37,1,0,0,/en/matches/31273be0/Fulham-Manchester-United-November-4-2023-Premier-League
19,2023-11-08,Wed,Champions Lg,Group stage,Away,L 3–4,eng Manchester Utd,dk FC Copenhagen,Y,LB,90,0,0,0,0,1,1,0,0,66,2,0,1,0.0,0.0,0.0,0,0,51,60,85.0,1,46,3,1,0,/en/matches/4a4b95b7/FC-Copenhagen-Manchester-United-November-8-2023-Champions-League
20,2023-11-11,Sat,Premier League,Matchweek 12,Home,W 1–0,Manchester Utd,Luton Town,Y,RB,90,0,0,0,0,1,0,0,0,64,2,0,0,0.0,0.0,0.1,1,0,50,57,87.7,6,31,0,0,0,/en/matches/4b9f3f25/Manchester-United-Luton-Town-November-11-2023-Premier-League
