,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2022-08-31,Sun,Matchweek 11,Home,W 1–0,Liverpool,Manchester City,N,"On matchday squad, but did not play",/en/matches/2ed4b79f/Liverpool-Manchester-City-October-16-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
1,2022-08-31,Wed,Matchweek 12,Home,W 1–0,Liverpool,West Ham,N,"LM,LW",34,24,0,8,7,9,1,24,0,0,,0,,15,67,23,0,1,0,1,0,18,1,/en/matches/dba5c5ec/Liverpool-West-Ham-United-October-19-2022-Premier-League
2,2022-08-31,Sat,Matchweek 13,Away,L 0–1,Liverpool,Nott'ham Forest,Y,"CM,LM",90,97,1,15,58,25,3,97,3,1,33.3,2,66.7,70,333,113,1,2,0,1,2,81,10,/en/matches/f92b67c2/Nottingham-Forest-Liverpool-October-22-2022-Premier-League
3,2022-08-31,Sat,Matchweek 14,Home,L 1–2,Liverpool,Leeds United,N,RM,31,25,1,1,9,15,3,25,1,1,100.0,0,0.0,14,117,69,4,0,2,0,2,18,4,/en/matches/b5b1e744/Liverpool-Leeds-United-October-29-2022-Premier-League
4,2022-08-31,Sun,Matchweek 15,Away,W 2–1,Liverpool,Tottenham,N,"AM,LM",17,3,1,1,1,1,0,3,0,0,,0,,3,7,0,0,0,0,0,1,3,0,/en/matches/2954504d/Tottenham-Hotspur-Liverpool-November-6-2022-Premier-League
5,2022-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2022-08-31,Mon,Matchweek 19,Away,L 1–3,Liverpool,Brentford,N,LW,8,14,0,1,5,8,2,14,1,1,100.0,0,0.0,8,43,16,1,0,1,1,1,9,0,/en/matches/af6aa183/Brentford-Liverpool-January-2-2023-Premier-League
7,2022-08-31,Sat,Matchweek 20,Away,L 0–3,Liverpool,Brighton,N,"On matchday squad, but did not play",/en/matches/cfc2a193/Brighton-and-Hove-Albion-Liverpool-January-14-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
8,2022-08-31,Sat,Matchweek 21,Home,D 0–0,Liverpool,Chelsea,N,LW,9,6,0,0,1,5,1,6,1,0,0.0,1,100.0,5,13,2,0,0,0,1,0,5,1,/en/matches/7febc290/Liverpool-Chelsea-January-21-2023-Premier-League
9,2022-08-31,Sat,Matchweek 22,Away,L 0–3,Liverpool,Wolves,N,"On matchday squad, but did not play",/en/matches/d67a16c8/Wolverhampton-Wanderers-Liverpool-February-4-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
