,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-05,Fri,Premier League,Matchweek 1,Home,L 0–2,Crystal Palace,Arsenal,Y,DM,74,0,0,0,0,0.0,0.0,0,0,39.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,32.0,34.0,94.1,6.0,25.0,2.0,0.0,0.0,/en/matches/e62f6e78/Crystal-Palace-Arsenal-August-5-2022-Premier-League,0.0,0.5,0.488095238095238
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-08-15,Mon,Premier League,Matchweek 2,Away,D 1–1,Crystal Palace,Liverpool,Y,CM,78,0,0,0,0,1.0,0.0,0,0,39.0,0.0,3.0,2.0,0.0,0.0,0.5,2.0,0.0,25.0,29.0,86.2,5.0,13.0,0.0,0.0,0.0,/en/matches/b3c6f709/Liverpool-Crystal-Palace-August-15-2022-Premier-League,0.5,0.5,0.5555555555555556
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2022-08-20,Sat,Premier League,Matchweek 3,Home,W 3–1,Crystal Palace,Aston Villa,Y,"CM,LM",90,0,0,0,0,1.0,0.0,0,0,51.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,36.0,42.0,85.7,5.0,29.0,1.0,1.0,0.0,/en/matches/3f89bccf/Crystal-Palace-Aston-Villa-August-20-2022-Premier-League,1.0,0.5,0.4761904761904761
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2022-08-27,Sat,Premier League,Matchweek 4,Away,L 2–4,Crystal Palace,Manchester City,Y,CM,90,0,0,0,0,1.0,1.0,0,0,29.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,90.0,1.0,13.0,0.0,0.0,0.0,/en/matches/3b9bbac7/Manchester-City-Crystal-Palace-August-27-2022-Premier-League,0.0,0.5,0.7444444444444446
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2022-08-30,Tue,Premier League,Matchweek 5,Home,D 1–1,Crystal Palace,Brentford,Y,"DM,CM",90,0,1,0,0,0.0,0.0,1,0,84.0,6.0,2.0,0.0,0.0,0.0,0.1,3.0,1.0,58.0,68.0,85.3,7.0,38.0,3.0,0.0,0.0,/en/matches/e1d6440f/Crystal-Palace-Brentford-August-30-2022-Premier-League,0.5,0.5,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2022-09-03,Sat,Premier League,Matchweek 6,Away,D 0–0,Crystal Palace,Newcastle Utd,Y,CM,90,0,0,0,0,4.0,0.0,0,0,64.0,5.0,3.0,5.0,0.1,0.1,0.2,5.0,0.0,35.0,44.0,79.5,3.0,28.0,0.0,2.0,1.0,/en/matches/4ca4efa3/Newcastle-United-Crystal-Palace-September-3-2022-Premier-League,0.5,0.5,0.4666666666666666
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2022-09-23,Fri,Friendlies (M),Friendlies (M),Neutral,W 1–0,ml Mali,zm Zambia,Y,DM,62,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7b358519/Mali-Zambia-September-23-2022-Friendlies-M,1.0,0.3333333333333333,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2022-10-01,Sat,Premier League,Matchweek 9,Home,L 1–2,Crystal Palace,Chelsea,Y,CM,83,0,0,0,0,0.0,0.0,0,0,28.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,21.0,90.5,0.0,17.0,0.0,0.0,0.0,/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League,0.0,0.6666666666666666,0.4888888888888888
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2022-10-09,Sun,Premier League,Matchweek 10,Home,W 2–1,Crystal Palace,Leeds United,Y,CM,63,0,0,0,0,0.0,0.0,1,0,49.0,2.0,3.0,1.0,0.0,0.0,0.1,3.0,0.0,29.0,37.0,78.4,3.0,21.0,1.0,0.0,0.0,/en/matches/f9563020/Crystal-Palace-Leeds-United-October-9-2022-Premier-League,1.0,0.5,0.3888888888888888
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2022-10-15,Sat,Premier League,Matchweek 11,Away,D 0–0,Crystal Palace,Leicester City,Y,CM,55,0,0,0,0,1.0,0.0,1,0,39.0,1.0,1.0,1.0,0.0,0.0,0.1,1.0,0.0,27.0,34.0,79.4,1.0,21.0,1.0,0.0,0.0,/en/matches/37677e58/Leicester-City-Crystal-Palace-October-15-2022-Premier-League,0.5,0.6666666666666666,0.3444444444444444
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2022-10-18,Tue,Premier League,Matchweek 12,Home,W 2–1,Crystal Palace,Wolves,Y,CM,90,0,0,0,0,1.0,1.0,1,0,66.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,44.0,50.0,88.0,4.0,29.0,0.0,0.0,0.0,/en/matches/60705c6d/Crystal-Palace-Wolverhampton-Wanderers-October-18-2022-Premier-League,1.0,0.5,0.3444444444444444
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2022-11-06,Sun,Premier League,Matchweek 15,Away,W 2–1,Crystal Palace,West Ham,Y,CM,76,0,0,0,0,1.0,1.0,0,0,54.0,2.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,49.0,52.0,94.2,9.0,42.0,1.0,2.0,2.0,/en/matches/2586fb04/West-Ham-United-Crystal-Palace-November-6-2022-Premier-League,1.0,0.8333333333333334,0.6
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2022-11-12,Sat,Premier League,Matchweek 16,Away,L 0–1,Crystal Palace,Nott'ham Forest,Y,"CM,DM",84,0,0,0,0,0.0,0.0,0,0,58.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,50.0,54.0,92.6,5.0,26.0,0.0,0.0,0.0,/en/matches/ee827a60/Nottingham-Forest-Crystal-Palace-November-12-2022-Premier-League,0.0,0.8333333333333334,0.5111111111111112
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2022-11-16,Wed,Friendlies (M),Friendlies (M),Neutral,D 1–1,ml Mali,dz Algeria,Y,DM,78,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/15292b2d/Algeria-Mali-November-16-2022-Friendlies-M,0.5,0.6666666666666666,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2022-12-26,Mon,Premier League,Matchweek 17,Home,L 0–3,Crystal Palace,Fulham,Y,"DM,CM",83,0,0,0,0,0.0,0.0,0,0,45.0,4.0,2.0,2.0,0.0,0.0,0.1,1.0,0.0,30.0,34.0,88.2,2.0,17.0,0.0,1.0,1.0,/en/matches/bbb301a6/Crystal-Palace-Fulham-December-26-2022-Premier-League,0.0,0.5,0.3229166666666667
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2022-12-31,Sat,Premier League,Matchweek 18,Away,W 2–0,Crystal Palace,Bournemouth,Y,DM,90,0,0,0,0,3.0,1.0,0,0,41.0,6.0,2.0,0.0,0.2,0.2,0.0,4.0,0.0,19.0,28.0,67.9,1.0,16.0,0.0,1.0,1.0,/en/matches/dab2ed3a/Bournemouth-Crystal-Palace-December-31-2022-Premier-League,1.0,0.1666666666666666,0.3222222222222222
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2023-01-04,Wed,Premier League,Matchweek 19,Home,L 0–4,Crystal Palace,Tottenham,Y,"DM,CM",90,0,0,0,0,4.0,0.0,0,0,75.0,5.0,2.0,1.0,0.1,0.1,0.1,4.0,0.0,49.0,59.0,83.1,7.0,40.0,2.0,2.0,1.0,/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,0.0,0.5,0.5
