,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-17,Thu,EFL Cup,Second round,Home,D 1 (5)–1 (4),Burnley,Sheffield Utd,Y,RB,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/77dbe1b0/Burnley-Sheffield-United-September-17-2020-EFL-Cup,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-23,Wed,EFL Cup,Third round,Away,W 2–0,Burnley,Millwall,Y,RB,90,0,1,0,0,1,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/5ebfb69c/Millwall-Burnley-September-23-2020-EFL-Cup,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-30,Wed,EFL Cup,Fourth round,Home,L 0–3,Burnley,Manchester City,Y,RB,78,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,,,/en/matches/3dd1e6a4/Burnley-Manchester-City-September-30-2020-EFL-Cup,0.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-10-26,Mon,Premier League,Matchweek 6,Home,L 0–1,Burnley,Tottenham,Y,RB,90,0,0,0,0,0,0,0,0,61.0,2.0,5,0.0,0.0,0.0,0.0,1.0,0.0,32.0,49.0,65.3,3.0,30.0,0.0,1.0,1.0,/en/matches/4931660e/Burnley-Tottenham-Hotspur-October-26-2020-Premier-League,0.0,0.5,0.7142857142857142
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-31,Sat,Premier League,Matchweek 7,Home,L 0–3,Burnley,Chelsea,Y,RB,90,0,0,0,0,1,0,0,0,71.0,2.0,0,0.0,0.0,0.0,0.4,2.0,0.0,46.0,63.0,73.0,6.0,32.0,1.0,1.0,1.0,/en/matches/0f158c5c/Burnley-Chelsea-October-31-2020-Premier-League,0.0,0.3333333333333333,0.6785714285714285
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-11-06,Fri,Premier League,Matchweek 8,Away,D 0–0,Burnley,Brighton,Y,RB,90,0,0,0,0,0,0,0,0,47.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,27.0,36.0,75.0,2.0,21.0,4.0,1.0,1.0,/en/matches/c23d7844/Brighton-and-Hove-Albion-Burnley-November-6-2020-Premier-League,0.5,0.0,0.3333333333333333
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-11-23,Mon,Premier League,Matchweek 9,Home,W 1–0,Burnley,Crystal Palace,Y,RB,90,0,0,0,0,0,0,1,0,52.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,47.0,63.8,1.0,24.0,0.0,1.0,0.0,/en/matches/1dde1d03/Burnley-Crystal-Palace-November-23-2020-Premier-League,1.0,0.1666666666666666,0.6794871794871794
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-11-28,Sat,Premier League,Matchweek 10,Away,L 0–5,Burnley,Manchester City,Y,RB,90,0,0,0,0,0,0,0,0,47.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,27.0,39.0,69.2,0.0,20.0,4.0,0.0,0.0,/en/matches/2069ffbc/Manchester-City-Burnley-November-28-2020-Premier-League,0.0,0.5,0.6785714285714286
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-12-05,Sat,Premier League,Matchweek 11,Home,D 1–1,Burnley,Everton,Y,RB,90,0,0,0,0,0,0,0,0,65.0,2.0,2,1.0,0.0,0.0,0.0,1.0,0.0,45.0,58.0,77.6,6.0,42.0,4.0,3.0,3.0,/en/matches/399c7e1c/Burnley-Everton-December-5-2020-Premier-League,0.5,0.5,0.4166666666666667
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-12-13,Sun,Premier League,Matchweek 12,Away,W 1–0,Burnley,Arsenal,Y,RB,90,0,0,0,0,0,0,0,0,63.0,1.0,5,4.0,0.0,0.0,0.0,1.0,0.0,32.0,47.0,68.1,3.0,35.0,1.0,0.0,0.0,/en/matches/e4dc55d0/Arsenal-Burnley-December-13-2020-Premier-League,1.0,0.5,0.41666666666666663
