,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-03,Fri,UEFA Nations League,League A,Home,L 0–3,hr Croatia,at Austria,Y*,CM,70,0,0,0,0,2.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/d20f1af0/Croatia-Austria-June-3-2022-UEFA-Nations-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-06-06,Mon,UEFA Nations League,League A,Home,D 1–1,hr Croatia,fr France,Y,CM,78,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/ed55a4a2/Croatia-France-June-6-2022-UEFA-Nations-League,0.5,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2022-06-10,Fri,UEFA Nations League,League A,Away,W 1–0,hr Croatia,dk Denmark,N,,45,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/f355343d/Denmark-Croatia-June-10-2022-UEFA-Nations-League,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2022-06-13,Mon,UEFA Nations League,League A,Away,W 1–0,hr Croatia,fr France,Y,CM,89,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/98166a08/France-Croatia-June-13-2022-UEFA-Nations-League,1.0,0.5,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2022-08-27,Sat,Premier League,Matchweek 4,Home,W 2–1,Chelsea,Leicester City,N,CM,16,0,0,0,0,0.0,0.0,0,0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,1.0,1.0,0.0,0.0,0.0,/en/matches/b737a3a7/Chelsea-Leicester-City-August-27-2022-Premier-League,1.0,0.8333333333333334,0.2499999999999998
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2022-08-30,Tue,Premier League,Matchweek 5,Away,L 1–2,Chelsea,Southampton,N,"CM,AM",45,0,0,0,0,1.0,0.0,0,0,51.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,39.0,43.0,90.7,7.0,29.0,1.0,0.0,0.0,/en/matches/afd303a8/Southampton-Chelsea-August-30-2022-Premier-League,0.0,1.0,0.5714285714285714
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2022-09-03,Sat,Premier League,Matchweek 6,Home,W 2–1,Chelsea,West Ham,Y,CM,71,0,0,0,0,1.0,0.0,0,0,67.0,1.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,52.0,61.0,85.2,5.0,44.0,1.0,2.0,1.0,/en/matches/d7642197/Chelsea-West-Ham-United-September-3-2022-Premier-League,1.0,0.6666666666666666,0.7023809523809524
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2022-09-06,Tue,Champions Lg,Group stage,Away,L 0–1,eng Chelsea,hr Dinamo Zagreb,Y,CM,58,0,0,0,0,0.0,0.0,0,0,103.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,83.0,93.0,89.2,14.0,71.0,3.0,4.0,3.0,/en/matches/07f058d4/Dinamo-Zagreb-Chelsea-September-6-2022-Champions-League,0.0,0.6666666666666666,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2022-09-14,Wed,Champions Lg,Group stage,Home,D 1–1,eng Chelsea,at RB Salzburg,Y,CM,80,0,0,0,0,1.0,0.0,0,0,49.0,3.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,29.0,38.0,76.3,4.0,35.0,0.0,1.0,0.0,/en/matches/c36141e9/Chelsea-Red-Bull-Salzburg-September-14-2022-Champions-League,0.5,0.3333333333333333,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2022-09-22,Thu,UEFA Nations League,League A,Home,W 2–1,hr Croatia,dk Denmark,Y,CM,76,0,0,0,0,2.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/bf36eb5a/Croatia-Denmark-September-22-2022-UEFA-Nations-League,1.0,0.5,0.5
