,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2021-08-23,Mon,PL2 — Div. 1,Matchweek 2,Away,W 3–1,Liverpool,Everton,Y,FW,89,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/f106a9e8/Everton-U23-Liverpool-U23-August-23-2021-Premier-League-2----Division-1,1.0,0.5
1,1,2021-08-28,Sat,PL2 — Div. 1,Matchweek 3,Home,D 1–1,Liverpool,Brighton,Y,FW,89,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a2416ec3/Liverpool-U23-Brighton-and-Hove-Albion-U23-August-28-2021-Premier-League-2----Division-1,0.5,0.5
2,2,2021-09-11,Sat,PL2 — Div. 1,Matchweek 4,Away,L 1–2,Liverpool,Tottenham,Y,CM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/08c92cad/Tottenham-Hotspur-U23-Liverpool-U23-September-11-2021-Premier-League-2----Division-1,0.0,0.5
3,3,2021-09-21,Tue,EFL Cup,Third round,Away,W 3–0,Liverpool,Norwich City,Y,FW,90,0,0,0,0,2.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/1d32b710/Norwich-City-Liverpool-September-21-2021-EFL-Cup,1.0,0.5
4,4,2021-11-28,Sun,PL2 — Div. 1,Matchweek 13,Home,W 3–0,Liverpool,Leicester City,Y,FW,53,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7435cbd7/Liverpool-U23-Leicester-City-U23-November-28-2021-Premier-League-2----Division-1,1.0,0.5
5,5,2021-12-03,Fri,PL2 — Div. 1,Matchweek 14,Away,L 0–3,Liverpool,Brighton,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/1c8f1b08/Brighton-and-Hove-Albion-U23-Liverpool-U23-December-3-2021-Premier-League-2----Division-1,0.0,0.6666666666666666
6,6,2022-01-09,Sun,FA Cup,Third round proper,Home,W 4–1,Liverpool,Shrewsbury,Y,FW,80,1,0,0,0,3.0,2.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/0d022826/Liverpool-Shrewsbury-Town-January-9-2022-FA-Cup,1.0,0.6666666666666666
7,7,2022-01-16,Sun,Premier League,Matchweek 22,Home,W 3–0,Liverpool,Brentford,N,LW,9,0,0,0,0,1.0,1.0,0,0,7.0,1.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,4.0,4.0,100.0,0.0,3.0,1.0,1.0,0.0,/en/matches/c8c457d6/Liverpool-Brentford-January-16-2022-Premier-League,1.0,0.6666666666666666
8,8,2022-01-20,Thu,EFL Cup,Semi-finals,Away,W 2–0,Liverpool,Arsenal,Y,FW,62,0,0,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/cae31df4/Arsenal-Liverpool-January-20-2022-EFL-Cup,1.0,0.6666666666666666
9,9,2022-01-24,Mon,PL2 — Div. 1,Matchweek 18,Away,W 2–0,Liverpool,Crystal Palace,Y,,90,1,0,0,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/9b047ed6/Crystal-Palace-U23-Liverpool-U23-January-24-2022-Premier-League-2----Division-1,1.0,1.0
10,10,2022-02-07,Mon,PL2 — Div. 1,Matchweek 19,Away,L 0–3,Liverpool,Leeds United,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a9268e99/Leeds-United-U23-Liverpool-U23-February-7-2022-Premier-League-2----Division-1,0.0,1.0
