,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2021-08-15,Sat,Matchweek 3,Home,D 2–2,Newcastle Utd,Southampton,N,CM,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,/en/matches/d81af076/Newcastle-United-Southampton-August-28-2021-Premier-League
1,2021-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2021-08-15,Fri,Matchweek 5,Home,D 1–1,Newcastle Utd,Leeds United,N,RM,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,/en/matches/aad7d38a/Newcastle-United-Leeds-United-September-17-2021-Premier-League
3,2021-08-15,Sat,Matchweek 6,Away,D 1–1,Newcastle Utd,Watford,N,"On matchday squad, but did not play",/en/matches/70fda3e9/Watford-Newcastle-United-September-25-2021-Premier-League,,,,,,,,,,,,,,,,,
4,2021-08-15,Sat,Matchweek 7,Away,L 1–2,Newcastle Utd,Wolves,N,"On matchday squad, but did not play",/en/matches/00dcbdaa/Wolverhampton-Wanderers-Newcastle-United-October-2-2021-Premier-League,,,,,,,,,,,,,,,,,
5,2021-08-15,Sun,Matchweek 8,Home,L 2–3,Newcastle Utd,Tottenham,N,CM,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,/en/matches/4bd69343/Newcastle-United-Tottenham-Hotspur-October-17-2021-Premier-League
6,2021-08-15,Sat,Matchweek 9,Away,D 1–1,Newcastle Utd,Crystal Palace,Y,CM,65,0,0,0,0,2,0,2,0,0,0,0,0,5,0,1,0.0,/en/matches/4d1b6f6f/Crystal-Palace-Newcastle-United-October-23-2021-Premier-League
7,2021-08-15,Sat,Matchweek 10,Home,L 0–3,Newcastle Utd,Chelsea,Y,CM,65,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,100.0,/en/matches/49478cd2/Newcastle-United-Chelsea-October-30-2021-Premier-League
8,2021-08-15,Sat,Matchweek 11,Away,D 1–1,Newcastle Utd,Brighton,N,"On matchday squad, but did not play",/en/matches/10d11999/Brighton-and-Hove-Albion-Newcastle-United-November-6-2021-Premier-League,,,,,,,,,,,,,,,,,
9,2021-08-15,Sat,Matchweek 12,Home,D 3–3,Newcastle Utd,Brentford,N,RW,20,0,0,0,0,0,0,3,1,0,0,0,0,2,0,1,0.0,/en/matches/adbf56bc/Newcastle-United-Brentford-November-20-2021-Premier-League
10,2021-08-15,Sat,Matchweek 13,Away,L 0–2,Newcastle Utd,Arsenal,Y,"RM,WB",90,0,0,0,0,0,0,7,1,1,0,0,0,3,0,0,,/en/matches/067e0ab9/Arsenal-Newcastle-United-November-27-2021-Premier-League
11,2021-08-15,Tue,Matchweek 14,Home,D 1–1,Newcastle Utd,Norwich City,Y,RM,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,/en/matches/ce4d873f/Newcastle-United-Norwich-City-November-30-2021-Premier-League
12,2021-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,
