,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-14,Sat,Premier League,Matchweek 1,Away,L 1–5,Leeds United,Manchester Utd,N,LB,45,0,0,0,0,0.0,0.0,0,0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,30.0,34.0,88.2,6.0,17.0,0.0,0.0,0.0,/en/matches/e62685d4/Manchester-United-Leeds-United-August-14-2021-Premier-League,0.0,0.5,0.5595238095238095
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-21,Sat,Premier League,Matchweek 2,Home,D 2–2,Leeds United,Everton,Y,CM,59,0,0,0,0,0.0,0.0,0,0,54.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,48.0,75.0,6.0,30.0,1.0,0.0,0.0,/en/matches/b9064680/Leeds-United-Everton-August-21-2021-Premier-League,0.5,0.5,0.5595238095238095
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-24,Tue,EFL Cup,Second round,Home,W 3–0,Leeds United,Crewe Alexandra,Y,LB,90,0,0,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/904a62ea/Leeds-United-Crewe-Alexandra-August-24-2021-EFL-Cup,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-12,Sun,Premier League,Matchweek 4,Home,L 0–3,Leeds United,Liverpool,Y,LB,90,0,0,0,0,1.0,0.0,0,0,56.0,3.0,1.0,3.0,0.1,0.1,0.0,1.0,0.0,34.0,43.0,79.1,5.0,35.0,4.0,1.0,1.0,/en/matches/e6a245be/Leeds-United-Liverpool-September-12-2021-Premier-League,0.0,0.5,0.7738095238095237
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-17,Fri,Premier League,Matchweek 5,Away,D 1–1,Leeds United,Newcastle Utd,Y,LB,90,0,0,0,0,2.0,0.0,1,0,72.0,2.0,1.0,0.0,0.2,0.2,0.4,8.0,0.0,53.0,62.0,85.5,5.0,38.0,2.0,1.0,1.0,/en/matches/aad7d38a/Newcastle-United-Leeds-United-September-17-2021-Premier-League,0.5,0.5,0.3095238095238095
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-21,Tue,EFL Cup,Third round,Away,D 0 (6)–0 (5),Leeds United,Fulham,Y,LB,120,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/f0825c2c/Fulham-Leeds-United-September-21-2021-EFL-Cup,0.5,0.5,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-25,Sat,Premier League,Matchweek 6,Home,L 1–2,Leeds United,West Ham,Y,LB,90,0,0,0,0,0.0,0.0,0,0,51.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,40.0,80.0,3.0,26.0,0.0,2.0,0.0,/en/matches/6e228b2c/Leeds-United-West-Ham-United-September-25-2021-Premier-League,0.0,0.3333333333333333,0.5595238095238095
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-02,Sat,Premier League,Matchweek 7,Home,W 1–0,Leeds United,Watford,Y,LB,90,0,0,0,0,0.0,0.0,0,0,70.0,1.0,1.0,2.0,0.0,0.0,0.1,5.0,0.0,50.0,58.0,86.2,8.0,36.0,3.0,1.0,1.0,/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League,1.0,0.3333333333333333,0.4642857142857143
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-29,Fri,PL2 — Div. 1,Matchweek 10,Home,L 2–4,Leeds United,Arsenal,Y,LB,30,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/9aa6a285/Leeds-United-U23-Arsenal-U23-October-29-2021-Premier-League-2----Division-1,0.0,0.5,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-11-21,Sun,Premier League,Matchweek 12,Away,L 1–2,Leeds United,Tottenham,N,"LB,RW",32,0,0,0,0,1.0,0.0,0,0,29.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,21.0,25.0,84.0,2.0,12.0,1.0,1.0,1.0,/en/matches/a74a684e/Tottenham-Hotspur-Leeds-United-November-21-2021-Premier-League,0.0,0.3333333333333333,0.5595238095238095
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-11-27,Sat,Premier League,Matchweek 13,Away,D 0–0,Leeds United,Brighton,Y,LB,45,0,0,0,0,0.0,0.0,1,0,34.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,72.4,3.0,10.0,2.0,1.0,1.0,/en/matches/5d651cd7/Brighton-and-Hove-Albion-Leeds-United-November-27-2021-Premier-League,0.5,0.3333333333333333,0.4047619047619046
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-11-30,Tue,Premier League,Matchweek 14,Home,W 1–0,Leeds United,Crystal Palace,N,LB,45,0,0,0,0,0.0,0.0,1,0,53.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,40.0,51.0,78.4,9.0,38.0,2.0,0.0,0.0,/en/matches/b0ab4044/Leeds-United-Crystal-Palace-November-30-2021-Premier-League,1.0,0.1666666666666666,0.4880952380952381
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-12-05,Sun,Premier League,Matchweek 15,Home,D 2–2,Leeds United,Brentford,Y,"CB,LM",67,0,0,0,0,0.0,0.0,0,0,60.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,50.0,86.0,6.0,38.0,1.0,1.0,0.0,/en/matches/175160b7/Leeds-United-Brentford-December-5-2021-Premier-League,0.5,0.5,0.4761904761904762
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-12-11,Sat,Premier League,Matchweek 16,Away,L 2–3,Leeds United,Chelsea,Y,LB,90,0,0,0,0,1.0,0.0,1,0,46.0,2.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,28.0,38.0,73.7,4.0,17.0,3.0,2.0,1.0,/en/matches/6ad3036b/Chelsea-Leeds-United-December-11-2021-Premier-League,0.0,0.6666666666666666,0.5119047619047619
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-12-14,Tue,Premier League,Matchweek 17,Away,L 0–7,Leeds United,Manchester City,Y,LB,72,0,0,0,0,0.0,0.0,1,0,27.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,19.0,23.0,82.6,1.0,16.0,1.0,1.0,1.0,/en/matches/5730a84c/Manchester-City-Leeds-United-December-14-2021-Premier-League,0.0,0.5,0.7619047619047619
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2022-01-02,Sun,Premier League,Matchweek 21,Home,W 3–1,Leeds United,Burnley,Y,"LM,CM",90,0,0,0,0,2.0,1.0,0,0,46.0,5.0,0.0,0.0,0.1,0.1,0.0,4.0,0.0,27.0,34.0,79.4,9.0,19.0,2.0,3.0,2.0,/en/matches/cff8022b/Leeds-United-Burnley-January-2-2022-Premier-League,1.0,0.1666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2022-01-09,Sun,FA Cup,Third round proper,Away,L 0–2,Leeds United,West Ham,Y,LB,68,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/b5e5de2f/West-Ham-United-Leeds-United-January-9-2022-FA-Cup,0.0,0.3333333333333333,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2022-01-16,Sun,Premier League,Matchweek 22,Away,W 3–2,Leeds United,West Ham,Y,LB,22,0,0,0,0,0.0,0.0,0,0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,75.0,0.0,8.0,0.0,0.0,0.0,/en/matches/62c16969/West-Ham-United-Leeds-United-January-16-2022-Premier-League,1.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2022-02-20,Sun,Premier League,Matchweek 26,Home,L 2–4,Leeds United,Manchester Utd,N,LB,60,0,1,0,0,0.0,0.0,1,0,47.0,4.0,3.0,2.0,0.0,0.0,0.3,8.0,2.0,28.0,33.0,84.8,7.0,31.0,1.0,2.0,1.0,/en/matches/002f0ff0/Leeds-United-Manchester-United-February-20-2022-Premier-League,0.0,0.6666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2022-02-23,Wed,Premier League,Matchweek 19,Away,L 0–6,Leeds United,Liverpool,Y,LB,90,0,0,0,0,0.0,0.0,1,0,50.0,5.0,1.0,5.0,0.0,0.0,0.2,1.0,0.0,34.0,41.0,82.9,5.0,25.0,1.0,0.0,0.0,/en/matches/6d0f3b48/Liverpool-Leeds-United-February-23-2022-Premier-League,0.0,0.3333333333333333,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2022-02-26,Sat,Premier League,Matchweek 27,Home,L 0–4,Leeds United,Tottenham,Y,LB,77,0,0,0,0,0.0,0.0,1,0,61.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,43.0,51.0,84.3,9.0,32.0,2.0,1.0,1.0,/en/matches/05d37de9/Leeds-United-Tottenham-Hotspur-February-26-2022-Premier-League,0.0,0.3333333333333333,0.5
