,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2019-09-21,Sun,Matchweek 8,Home,L 0–2,Manchester City,Wolves,N,"On matchday squad, but did not play",/en/matches/0481092b/Manchester-City-Wolverhampton-Wanderers-October-6-2019-Premier-League,,,,,,,,,,,,,,,,,
1,2019-09-21,Sat,Matchweek 9,Away,W 2–0,Manchester City,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/f334b1dc/Crystal-Palace-Manchester-City-October-19-2019-Premier-League,,,,,,,,,,,,,,,,,
2,2019-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2019-09-21,Tue,Matchweek 15,Away,W 4–1,Manchester City,Burnley,N,CB,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/4d718594/Burnley-Manchester-City-December-3-2019-Premier-League
4,2019-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2019-09-21,Sun,Matchweek 17,Away,W 3–0,Manchester City,Arsenal,N,"On matchday squad, but did not play",/en/matches/bed05936/Arsenal-Manchester-City-December-15-2019-Premier-League,,,,,,,,,,,,,,,,,
6,2019-09-21,Sat,Matchweek 18,Home,W 3–1,Manchester City,Leicester City,N,"On matchday squad, but did not play",/en/matches/733c0243/Manchester-City-Leicester-City-December-21-2019-Premier-League,,,,,,,,,,,,,,,,,
7,2019-09-21,Fri,Matchweek 19,Away,L 2–3,Manchester City,Wolves,N,CB,45,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,6,0,/en/matches/6defd3a2/Wolverhampton-Wanderers-Manchester-City-December-27-2019-Premier-League
8,2019-09-21,Sun,Matchweek 20,Home,W 2–0,Manchester City,Sheffield Utd,Y,CB,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,/en/matches/aaada016/Manchester-City-Sheffield-United-December-29-2019-Premier-League
9,2019-09-21,Wed,Matchweek 21,Home,W 2–1,Manchester City,Everton,Y,CB,90,0,0,0,0,0,0,0,,0,1,0,1,4,4,4,0,/en/matches/ed58271e/Manchester-City-Everton-January-1-2020-Premier-League
10,2019-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2019-09-21,Tue,Matchweek 24,Away,W 1–0,Manchester City,Sheffield Utd,N,CB,13,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,/en/matches/ae7cb0c2/Sheffield-United-Manchester-City-January-21-2020-Premier-League
12,2019-09-21,Sun,Matchweek 25,Away,L 0–2,Manchester City,Tottenham,N,"On matchday squad, but did not play",/en/matches/e98d8736/Tottenham-Hotspur-Manchester-City-February-2-2020-Premier-League,,,,,,,,,,,,,,,,,
13,2019-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2019-09-21,Sun,Matchweek 29,Away,L 0–2,Manchester City,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/04416d35/Manchester-Derby-Manchester-United-Manchester-City-March-8-2020-Premier-League,,,,,,,,,,,,,,,,,
15,2019-09-21,Wed,Matchweek 28,Home,W 3–0,Manchester City,Arsenal,Y,CB,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,/en/matches/5825b217/Manchester-City-Arsenal-June-17-2020-Premier-League
16,2019-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2019-09-21,Thu,Matchweek 32,Home,W 4–0,Manchester City,Liverpool,Y,CB,90,1,0,0,1,0,1,2,50.0,1,0,0,0,1,2,5,0,/en/matches/5dffd237/Manchester-City-Liverpool-July-2-2020-Premier-League
18,2019-09-21,Sun,Matchweek 33,Away,L 0–1,Manchester City,Southampton,Y,CB,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,5,0,/en/matches/260c5c31/Southampton-Manchester-City-July-5-2020-Premier-League
19,2019-09-21,Wed,Matchweek 34,Home,W 5–0,Manchester City,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/426dcb15/Manchester-City-Newcastle-United-July-8-2020-Premier-League,,,,,,,,,,,,,,,,,
20,2019-09-21,Sat,Matchweek 35,Away,W 5–0,Manchester City,Brighton,Y,CB,71,0,0,0,0,0,0,0,,0,0,0,0,4,4,2,0,/en/matches/a24d3d6b/Brighton-and-Hove-Albion-Manchester-City-July-11-2020-Premier-League
21,2019-09-21,Wed,Matchweek 36,Home,W 2–1,Manchester City,Bournemouth,N,RB,45,2,1,1,1,0,1,2,50.0,1,0,0,0,2,4,4,0,/en/matches/eff6988f/Manchester-City-Bournemouth-July-15-2020-Premier-League
22,2019-09-21,Tue,Matchweek 37,Away,W 4–0,Manchester City,Watford,Y,CB,90,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,1,0,/en/matches/9979847f/Watford-Manchester-City-July-21-2020-Premier-League
23,2019-09-21,Sun,Matchweek 38,Home,W 5–0,Manchester City,Norwich City,Y,CB,45,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0,/en/matches/9099d1e5/Manchester-City-Norwich-City-July-26-2020-Premier-League
