,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2022-07-30,Sat,Community Shield,FA Community Shield,Neutral,W 3–1,Liverpool,Manchester City,N,,6,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/341bf7a1/Liverpool-Manchester-City-July-30-2022-FA-Community-Shield,1.0,0.5
1,1,2022-12-22,Thu,EFL Cup,Fourth round,Away,L 2–3,Liverpool,Manchester City,N,,21,0,0,0,0,0.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/b8a0c4f1/Manchester-City-Liverpool-December-22-2022-EFL-Cup,0.0,0.5
2,2,2022-12-26,Mon,Premier League,Matchweek 17,Away,W 3–1,Liverpool,Aston Villa,N,LM,24,0,0,0,0,1.0,0.0,0,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,88.2,2.0,11.0,0.0,0.0,0.0,/en/matches/ab7d4465/Aston-Villa-Liverpool-December-26-2022-Premier-League,1.0,0.5
3,3,2022-12-30,Fri,Premier League,Matchweek 18,Home,W 2–1,Liverpool,Leicester City,N,RM,29,0,0,0,0,1.0,0.0,0,0,19.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,13.0,17.0,76.5,5.0,7.0,0.0,0.0,0.0,/en/matches/c5e4ccf5/Liverpool-Leicester-City-December-30-2022-Premier-League,1.0,0.6666666666666666
4,4,2023-01-02,Mon,Premier League,Matchweek 19,Away,L 1–3,Liverpool,Brentford,N,RM,45,0,0,0,0,1.0,0.0,0,0,50.0,0.0,0.0,1.0,0.1,0.1,0.1,1.0,0.0,30.0,43.0,69.8,1.0,31.0,4.0,1.0,1.0,/en/matches/af6aa183/Brentford-Liverpool-January-2-2023-Premier-League,0.0,0.6666666666666666
5,5,2023-01-07,Sat,FA Cup,Third round proper,Home,D 2–2,Liverpool,Wolves,N,,23,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/5e06a7e4/Liverpool-Wolverhampton-Wanderers-January-7-2023-FA-Cup,0.5,0.6666666666666666
6,6,2023-01-14,Sat,Premier League,Matchweek 20,Away,L 0–3,Liverpool,Brighton,N,CM,23,0,0,0,0,0.0,0.0,0,0,18.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,14.0,15.0,93.3,5.0,14.0,0.0,0.0,0.0,/en/matches/cfc2a193/Brighton-and-Hove-Albion-Liverpool-January-14-2023-Premier-League,0.0,0.5
7,7,2023-01-17,Tue,FA Cup,Third round proper,Away,W 1–0,Liverpool,Wolves,Y,CM,90,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/fb6d14cd/Wolverhampton-Wanderers-Liverpool-January-17-2023-FA-Cup,1.0,0.16666666666666666
8,8,2023-01-21,Sat,Premier League,Matchweek 21,Home,D 0–0,Liverpool,Chelsea,Y,RM,62,0,0,0,0,2.0,0.0,0,0,32.0,1.0,0.0,0.0,0.1,0.1,0.1,1.0,0.0,17.0,27.0,63.0,2.0,18.0,0.0,1.0,1.0,/en/matches/7febc290/Liverpool-Chelsea-January-21-2023-Premier-League,0.5,0.5
9,9,2023-01-29,Sun,FA Cup,Fourth round proper,Away,L 1–2,Liverpool,Brighton,Y,CM,58,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/1583bba4/Brighton-and-Hove-Albion-Liverpool-January-29-2023-FA-Cup,0.0,0.5
10,10,2023-02-04,Sat,Premier League,Matchweek 22,Away,L 0–3,Liverpool,Wolves,Y,RM,64,0,0,0,0,5.0,0.0,0,0,37.0,1.0,0.0,0.0,0.4,0.4,0.3,5.0,0.0,22.0,26.0,84.6,0.0,14.0,0.0,1.0,0.0,/en/matches/d67a16c8/Wolverhampton-Wanderers-Liverpool-February-4-2023-Premier-League,0.0,0.5
11,11,2023-02-13,Mon,Premier League,Matchweek 23,Home,W 2–0,Liverpool,Everton,N,LM,1,0,0,0,0,0.0,0.0,0,0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,/en/matches/a895ec23/Merseyside-Derby-Liverpool-Everton-February-13-2023-Premier-League,1.0,0.16666666666666666
12,12,2023-02-25,Sat,Premier League,Matchweek 25,Away,D 0–0,Liverpool,Crystal Palace,Y,RM,45,0,0,0,0,0.0,0.0,1,0,23.0,1.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,16.0,20.0,80.0,0.0,15.0,1.0,1.0,1.0,/en/matches/8a59c49c/Crystal-Palace-Liverpool-February-25-2023-Premier-League,0.5,0.3333333333333333
13,13,2023-06-17,Sat,Friendlies (M),Friendlies (M),Neutral,L 1–4,gn Guinea,br Brazil,Y*,AM,73,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/416b9e83/Brazil-Guinea-June-17-2023-Friendlies-M,0.0,0.5
