,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-12-28,Mon,Premier League,Matchweek 16,Away,D 1–1,Aston Villa,Chelsea,Y,LW,81,1,0,0,0,2,1,1,0,38.0,1.0,2,2.0,0.3,0.3,0.1,2.0,0.0,12.0,23.0,52.2,1.0,25.0,3.0,3.0,1.0,/en/matches/ac7d1071/Chelsea-Aston-Villa-December-28-2020-Premier-League,0.5,0.8333333333333334,0.4487179487179487
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-01-01,Fri,Premier League,Matchweek 17,Away,L 1–2,Aston Villa,Manchester Utd,Y,"LW,RW",83,0,0,0,0,3,1,0,0,38.0,3.0,0,1.0,0.1,0.1,0.0,3.0,0.0,17.0,24.0,70.8,3.0,25.0,3.0,1.0,1.0,/en/matches/0ae3a66d/Manchester-United-Aston-Villa-January-1-2021-Premier-League,0.0,0.8333333333333334,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-01-20,Wed,Premier League,Matchweek 1,Away,L 0–2,Aston Villa,Manchester City,N,RW,23,0,0,0,0,0,0,0,0,10.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,85.7,1.0,5.0,0.0,0.0,0.0,/en/matches/c9710420/Manchester-City-Aston-Villa-January-20-2021-Premier-League,0.0,0.5,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-01-23,Sat,Premier League,Matchweek 11,Home,W 2–0,Aston Villa,Newcastle Utd,N,AM,11,0,0,0,0,0,0,0,0,7.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,83.3,0.0,4.0,2.0,0.0,0.0,/en/matches/b2143993/Aston-Villa-Newcastle-United-January-23-2021-Premier-League,1.0,0.1666666666666666,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-01-27,Wed,Premier League,Matchweek 20,Away,L 2–3,Aston Villa,Burnley,N,AM,8,0,0,0,0,0,0,0,0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.5,1.0,5.0,0.0,2.0,0.0,/en/matches/f45d57b7/Burnley-Aston-Villa-January-27-2021-Premier-League,0.0,0.3333333333333333,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-02-03,Wed,Premier League,Matchweek 22,Home,L 1–3,Aston Villa,West Ham,Y,RW,45,0,0,0,0,0,0,0,0,19.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,50.0,1.0,4.0,0.0,1.0,1.0,/en/matches/8f9d1856/Aston-Villa-West-Ham-United-February-3-2021-Premier-League,0.0,0.3333333333333333,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-02-21,Sun,Premier League,Matchweek 25,Home,L 1–2,Aston Villa,Leicester City,Y,LW,66,0,0,0,0,0,0,0,0,26.0,1.0,0,1.0,0.0,0.0,0.1,2.0,0.0,18.0,20.0,90.0,3.0,15.0,0.0,2.0,2.0,/en/matches/2c6f8c0e/Aston-Villa-Leicester-City-February-21-2021-Premier-League,0.0,0.3333333333333333,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-02-27,Sat,Premier League,Matchweek 26,Away,W 1–0,Aston Villa,Leeds United,Y,LW,87,1,0,0,0,5,3,0,0,38.0,1.0,0,0.0,0.3,0.3,0.3,7.0,0.0,18.0,26.0,69.2,4.0,20.0,4.0,3.0,2.0,/en/matches/70056c3b/Leeds-United-Aston-Villa-February-27-2021-Premier-League,1.0,0.0,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-03-03,Wed,Premier League,Matchweek 29,Away,L 0–1,Aston Villa,Sheffield Utd,Y,LW,90,0,0,0,0,2,1,0,0,67.0,1.0,0,0.0,0.1,0.1,0.2,7.0,0.0,43.0,62.0,69.4,5.0,47.0,4.0,4.0,2.0,/en/matches/3a9c1c4d/Sheffield-United-Aston-Villa-March-3-2021-Premier-League,0.0,0.3333333333333333,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-03-12,Fri,Premier League,Matchweek 28,Away,D 1–1,Aston Villa,Newcastle Utd,N,LW,70,0,0,0,0,6,2,0,0,40.0,1.0,0,0.0,0.5,0.5,0.0,1.0,0.0,17.0,23.0,73.9,3.0,29.0,2.0,0.0,0.0,/en/matches/5ac8e391/Newcastle-United-Aston-Villa-March-12-2021-Premier-League,0.5,0.3333333333333333,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-03-21,Sun,Premier League,Matchweek 18,Home,L 0–2,Aston Villa,Tottenham,N,AM,31,0,0,0,0,1,0,0,0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,50.0,0.0,13.0,0.0,1.0,0.0,/en/matches/faf3633c/Aston-Villa-Tottenham-Hotspur-March-21-2021-Premier-League,0.0,0.5,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-04-04,Sun,Premier League,Matchweek 30,Home,W 3–1,Aston Villa,Fulham,Y,LW,61,0,0,0,0,1,0,0,0,28.0,1.0,1,1.0,0.0,0.0,0.1,3.0,0.0,13.0,19.0,68.4,0.0,8.0,1.0,1.0,0.0,/en/matches/a2d96ab5/Aston-Villa-Fulham-April-4-2021-Premier-League,1.0,0.1666666666666666,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-04-10,Sat,Premier League,Matchweek 31,Away,L 1–2,Aston Villa,Liverpool,N,"LW,RM",23,0,0,0,0,1,0,0,0,10.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,5.0,6.0,83.3,0.0,5.0,0.0,1.0,0.0,/en/matches/20bdebdc/Liverpool-Aston-Villa-April-10-2021-Premier-League,0.0,0.5,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-04-21,Wed,Premier League,Matchweek 32,Home,L 1–2,Aston Villa,Manchester City,N,RB,16,0,0,0,0,0,0,0,0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,3.0,0.0,1.0,0.0,/en/matches/ac46a079/Aston-Villa-Manchester-City-April-21-2021-Premier-League,0.0,0.3333333333333333,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-04-25,Sun,Premier League,Matchweek 33,Home,D 2–2,Aston Villa,West Brom,Y,LW,90,1,0,1,1,3,1,0,0,63.0,0.0,0,0.0,0.9,0.1,0.1,4.0,2.0,38.0,53.0,71.7,3.0,37.0,3.0,1.0,0.0,/en/matches/2ab535fa/Aston-Villa-West-Bromwich-Albion-April-25-2021-Premier-League,0.5,0.3333333333333333,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-05-01,Sat,Premier League,Matchweek 34,Away,W 2–1,Aston Villa,Everton,Y,LW,89,1,0,0,0,2,1,1,0,56.0,1.0,0,0.0,0.5,0.5,0.0,0.0,0.0,35.0,44.0,79.5,3.0,29.0,1.0,4.0,1.0,/en/matches/2452619d/Everton-Aston-Villa-May-1-2021-Premier-League,1.0,0.1666666666666666,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2021-05-09,Sun,Premier League,Matchweek 35,Home,L 1–3,Aston Villa,Manchester Utd,Y,LW,76,0,0,0,0,3,1,0,0,28.0,0.0,0,1.0,0.1,0.1,0.0,1.0,0.0,15.0,22.0,68.2,4.0,18.0,2.0,1.0,1.0,/en/matches/c80d17ca/Aston-Villa-Manchester-United-May-9-2021-Premier-League,0.0,0.5,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2021-05-13,Thu,Premier League,Matchweek 19,Home,D 0–0,Aston Villa,Everton,Y,"LW,RW",90,0,0,0,0,4,1,0,0,29.0,0.0,0,1.0,0.2,0.2,0.2,5.0,0.0,16.0,22.0,72.7,1.0,20.0,2.0,1.0,1.0,/en/matches/b5b24fd8/Aston-Villa-Everton-May-13-2021-Premier-League,0.5,0.5,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2021-05-16,Sun,Premier League,Matchweek 36,Away,L 2–3,Aston Villa,Crystal Palace,Y,"LW,RW",87,1,0,0,0,4,2,0,0,55.0,2.0,0,0.0,0.5,0.5,0.1,3.0,0.0,25.0,41.0,61.0,3.0,30.0,0.0,2.0,0.0,/en/matches/7b21d5b9/Crystal-Palace-Aston-Villa-May-16-2021-Premier-League,0.0,0.5,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2021-05-19,Wed,Premier League,Matchweek 37,Away,W 2–1,Aston Villa,Tottenham,Y,LW,90,0,0,0,0,2,0,0,0,51.0,1.0,0,2.0,0.1,0.1,0.2,4.0,0.0,31.0,37.0,83.8,0.0,27.0,3.0,1.0,0.0,/en/matches/d4273555/Tottenham-Hotspur-Aston-Villa-May-19-2021-Premier-League,1.0,0.1666666666666666,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2021-05-23,Sun,Premier League,Matchweek 38,Home,W 2–1,Aston Villa,Chelsea,Y,LW,78,1,0,1,1,1,0,0,0,21.0,1.0,0,0.0,0.8,0.1,0.0,0.0,0.0,8.0,16.0,50.0,0.0,12.0,3.0,0.0,0.0,/en/matches/0143966a/Aston-Villa-Chelsea-May-23-2021-Premier-League,1.0,0.5,0.5
