,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2020-09-20,Sat,Matchweek 5,Away,D 2–2,Liverpool,Everton,Y,"LM,CM",90,0,0,0,0,2,0,0,0,91,1,2,1,0.1,0.1,0.1,5,0,73,80,91.3,13,64,1,5,4,/en/matches/6da04e2d/Merseyside-Derby-Everton-Liverpool-October-17-2020-Premier-League
1,2020-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2020-09-20,Wed,Matchweek 16,Away,D 0–0,Liverpool,Newcastle Utd,N,LM,18,0,0,0,0,1,0,0,0,28,0,1,0,0.0,0.0,0.0,1,0,21,24,87.5,5,16,0,0,0,/en/matches/385cda3f/Newcastle-United-Liverpool-December-30-2020-Premier-League
3,2020-09-20,Mon,Matchweek 17,Away,L 0–1,Liverpool,Southampton,Y,CM,90,0,0,0,0,3,0,1,0,97,0,3,0,0.1,0.1,0.0,3,0,80,90,88.9,10,49,0,2,2,/en/matches/d0482032/Southampton-Liverpool-January-4-2021-Premier-League
4,2020-09-20,Sun,Matchweek 19,Home,D 0–0,Liverpool,Manchester Utd,Y,CM,90,0,0,0,0,2,1,0,0,111,3,6,3,0.1,0.1,0.1,3,0,84,97,86.6,13,70,2,5,5,/en/matches/7e1384ef/North-West-Derby-Liverpool-Manchester-United-January-17-2021-Premier-League
5,2020-09-20,Thu,Matchweek 18,Home,L 0–1,Liverpool,Burnley,Y,CM,90,0,0,0,0,0,0,0,0,84,2,0,1,0.0,0.0,0.1,6,0,67,76,88.2,13,53,1,1,1,/en/matches/787d11cc/Liverpool-Burnley-January-21-2021-Premier-League
6,2020-09-20,Thu,Matchweek 20,Away,W 3–1,Liverpool,Tottenham,Y,RM,77,0,0,0,0,1,0,1,0,66,0,1,0,0.0,0.0,0.0,4,1,54,60,90.0,9,50,3,2,2,/en/matches/17bac3d1/Tottenham-Hotspur-Liverpool-January-28-2021-Premier-League
7,2020-09-20,Sun,Matchweek 21,Away,W 3–1,Liverpool,West Ham,Y,RM,90,0,0,0,0,1,0,0,0,116,5,2,0,0.0,0.0,0.6,5,0,93,105,88.6,8,80,3,1,0,/en/matches/3de3a736/West-Ham-United-Liverpool-January-31-2021-Premier-League
8,2020-09-20,Wed,Matchweek 22,Home,L 0–1,Liverpool,Brighton,Y,"RM,CM",90,0,0,0,0,0,0,0,0,100,7,1,0,0.0,0.0,0.0,5,0,81,92,88.0,10,66,1,0,0,/en/matches/314c860f/Liverpool-Brighton-and-Hove-Albion-February-3-2021-Premier-League
9,2020-09-20,Sun,Matchweek 23,Home,L 1–4,Liverpool,Manchester City,Y,RM,67,0,0,0,0,1,0,1,0,70,3,1,1,0.1,0.1,0.0,1,0,52,58,89.7,4,44,0,2,1,/en/matches/e044d71d/Liverpool-Manchester-City-February-7-2021-Premier-League
