,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 1,Away,W 1–0,Crystal Palace,Sheffield Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Mon,PL2,Matchweek 1,Home,W 3–2,Crystal Palace,Manchester Utd,Y,,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
2,Mon,Premier League,Matchweek 2,Home,L 0–1,Crystal Palace,Arsenal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sat,Premier League,Matchweek 3,Away,D 1–1,Crystal Palace,Brentford,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Tue,EFL Cup,Second round,Away,W 4–2,Crystal Palace,Plymouth Argyle,Y,CB,90,0,0,0,0,0,0,0,0,,,5,,,,,,,,,,,,,,,Match Report
5,Sun,Premier League,Matchweek 4,Home,W 3–2,Crystal Palace,Wolves,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Sat,Friendlies (M),Friendlies (M),Home,W 3–0,us United States,uz Uzbekistan,Y,CB,63,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
7,Tue,Friendlies (M),Friendlies (M),Home,W 4–0,us United States,om Oman,Y,CB,70,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
8,Sat,Premier League,Matchweek 5,Away,L 1–3,Crystal Palace,Aston Villa,Y,CB,90,0,0,0,0,0,0,0,0,36,1,1,3,0.0,0.0,0.0,0,0,20,24,83.3,0,13,0,0,0,Match Report
9,Sat,Premier League,Matchweek 6,Home,D 0–0,Crystal Palace,Fulham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,4-0-1,,,5/5,,403,0,0,0,0,0,0,2,0,36,1,6,3,0.0,0.0,0.0,0,0,20,24,83.3,0,13,0,0,0,
