,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2022-06-02,Thu,UEFA Nations League,League A,Home,D 1–1,es Spain,pt Portugal,Y,FW,90,0,1.0,0,0,2,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/2ab716f3/Spain-Portugal-June-2-2022-UEFA-Nations-League,0.5,0.5,0.5
1,1,1,1,2022-06-05,Sun,UEFA Nations League,League A,Away,D 2–2,es Spain,cz Czech Republic,Y,FW,45,0,0.0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/3287891e/Czech-Republic-Spain-June-5-2022-UEFA-Nations-League,0.5,0.5,0.5
2,2,2,2,2022-06-09,Thu,UEFA Nations League,League A,Away,W 1–0,es Spain,ch Switzerland,Y,FW,61,1,0.0,0,0,3,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/ef1c7234/Switzerland-Spain-June-9-2022-UEFA-Nations-League,1.0,0.5,0.5
3,3,3,3,2022-06-12,Sun,UEFA Nations League,League A,Home,W 2–0,es Spain,cz Czech Republic,N,,19,1,0.0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/6f7c35cc/Spain-Czech-Republic-June-12-2022-UEFA-Nations-League,1.0,0.6666666666666666,0.5
4,4,4,4,2022-07-31,Sun,Trophée des Champions,Trophée des Champions,Home,W 4–0,Paris S-G,Nantes,Y,FW,83,0,,0,0,3,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/328d9f78/Paris-Saint-Germain-Nantes-July-31-2022-Trophee-des-Champions,1.0,0.8333333333333334,0.5
5,5,5,5,2022-08-06,Sat,Ligue 1,Matchweek 1,Away,W 5–0,Paris S-G,Clermont Foot,Y,RW,77,0,0.0,0,0,0,0,0,0,31.0,0.0,0,1.0,0.0,0.0,0.0,2.0,1.0,22.0,28.0,78.6,1.0,25.0,0.0,1.0,0.0,/en/matches/d99d9161/Clermont-Foot-Paris-Saint-Germain-August-6-2022-Ligue-1,1.0,1.0,0.5
6,6,6,6,2022-08-13,Sat,Ligue 1,Matchweek 2,Home,W 5–2,Paris S-G,Montpellier,N,FW,5,0,0.0,0,0,0,0,0,0,5.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,1.0,5.0,1.0,0.0,0.0,/en/matches/63a572a1/Paris-Saint-Germain-Montpellier-August-13-2022-Ligue-1,1.0,1.0,0.5
7,7,7,7,2022-08-28,Sun,Ligue 1,Matchweek 4,Home,D 1–1,Paris S-G,Monaco,N,"FW,AM",4,0,0.0,0,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/6113a2a2/Paris-Saint-Germain-Monaco-August-28-2022-Ligue-1,0.5,1.0,0.5
8,8,8,8,2022-09-03,Sat,Ligue 1,Matchweek 6,Away,W 3–0,Paris S-G,Nantes,Y,RW,69,0,0.0,0,0,2,0,0,0,32.0,1.0,0,0.0,0.3,0.3,0.5,3.0,0.0,20.0,27.0,74.1,4.0,28.0,1.0,1.0,1.0,/en/matches/368a55f1/Nantes-Paris-Saint-Germain-September-3-2022-Ligue-1,1.0,0.8333333333333334,0.5
9,9,9,9,2022-09-10,Sat,Ligue 1,Matchweek 7,Home,W 1–0,Paris S-G,Brest,N,FW,14,0,0.0,0,0,0,0,0,0,10.0,0.0,0,0.0,0.0,0.0,0.1,2.0,0.0,8.0,10.0,80.0,1.0,8.0,0.0,0.0,0.0,/en/matches/7e83ffa9/Paris-Saint-Germain-Brest-September-10-2022-Ligue-1,1.0,0.8333333333333334,0.5
