,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sun,Primera Div,Matchweek 6,Away,L 2–3,River Plate,CA Huracán,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Wed,Libertadores,Round of 16,Home,D 0–0,ar River Plate,ar Vélez Sarsf,Y,RM,59,0,0,0,0,0,0,0,0,62,2,0,1,0.0,0.0,0.0,3,0,42,54,77.8,13,36,2,2,1,Match Report
2,Tue,Champions Lg,Third qualifying round,Home,W 4–1,pt Benfica,dk Midtjylland,Y,CM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
3,Fri,Primeira Liga,Matchweek 1,Home,W 4–0,Benfica,Arouca,Y,DM,90,1,0,0,0,4,1,0,0,153,0,0,0,0.2,0.2,0.1,6,0,127,146,87.0,14,91,1,0,0,Match Report
4,Tue,Champions Lg,Third qualifying round,Away,W 3–1,pt Benfica,dk Midtjylland,Y,CM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
5,Sat,Primeira Liga,Matchweek 2,Away,W 1–0,Benfica,Casa Pia,Y,DM,90,0,0,0,0,1,0,0,0,123,4,0,1,0.0,0.0,0.1,3,0,102,113,90.3,9,94,3,0,0,Match Report
6,Wed,Champions Lg,Play-off round,Away,W 2–0,pt Benfica,ua Dynamo Kyiv,Y,CM,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
7,Tue,Champions Lg,Play-off round,Home,W 3–0,pt Benfica,ua Dynamo Kyiv,Y,DM,89,0,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
8,Sat,Primeira Liga,Matchweek 4,Away,W 3–0,Benfica,Boavista,Y,DM,89,0,0,0,0,1,0,0,0,93,3,3,0,0.0,0.0,0.1,1,0,67,82,81.7,7,60,0,3,2,Match Report
9,Tue,Primeira Liga,Matchweek 3,Home,W 3–2,Benfica,Paços,Y,DM,90,0,0,0,0,4,0,1,0,124,2,0,1,0.2,0.2,0.0,6,0,105,114,92.1,11,67,2,2,0,Match Report
10,Fri,Primeira Liga,Matchweek 5,Home,W 2–1,Benfica,Vizela,Y,DM,65,0,0,0,0,3,0,1,0,85,2,3,1,0.1,0.1,0.0,1,0,64,72,88.9,17,59,1,0,0,Match Report
11,Tue,Champions Lg,Group stage,Home,W 2–0,pt Benfica,il Maccabi Haifa,Y,"DM,LM",90,0,0,0,0,6,2,0,0,102,3,3,1,0.3,0.3,0.1,3,0,78,87,89.7,9,76,3,2,0,Match Report
12,Sat,Primeira Liga,Matchweek 6,Away,W 1–0,Benfica,Famalicão,Y,DM,83,0,0,0,0,1,1,0,0,100,4,1,0,0.3,0.3,0.3,5,1,87,93,93.5,8,64,0,0,0,Match Report
13,Wed,Champions Lg,Group stage,Away,W 2–1,pt Benfica,it Juventus,Y,DM,80,0,0,0,0,2,0,0,0,87,7,0,1,0.1,0.1,0.0,3,0,68,73,93.2,7,47,3,3,3,Match Report
14,Sun,Primeira Liga,Matchweek 7,Home,W 5–0,Benfica,Marítimo,Y,DM,67,0,0,0,0,3,0,0,0,106,0,2,1,0.1,0.1,0.7,3,1,90,97,92.8,19,75,1,2,1,Match Report
15,Fri,Friendlies (M),Friendlies (M),Neutral,W 3–0,ar Argentina,hn Honduras,N,,27,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
16,Tue,Friendlies (M),Friendlies (M),Neutral,W 3–0,ar Argentina,jm Jamaica,N,,36,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
17,Sat,Primeira Liga,Matchweek 8,Away,D 0–0,Benfica,Vitória,Y,DM,90,0,0,0,0,3,0,0,0,109,1,1,1,0.1,0.1,0.0,1,0,84,102,82.4,7,53,1,0,0,Match Report
18,Wed,Champions Lg,Group stage,Home,D 1–1,pt Benfica,fr Paris S-G,Y,DM,77,0,0,0,0,0,0,1,0,58,3,2,0,0.0,0.0,0.0,0,0,40,47,85.1,2,47,1,1,0,Match Report
19,Sat,Primeira Liga,Matchweek 9,Home,W 4–2,Benfica,Rio Ave,Y,DM,45,0,1,0,0,2,0,0,0,76,1,0,0,0.3,0.3,0.9,9,2,72,73,98.6,12,45,1,0,0,Match Report
20,Tue,Champions Lg,Group stage,Away,D 1–1,pt Benfica,fr Paris S-G,Y,DM,90,0,0,0,0,0,0,1,0,59,3,3,2,0.0,0.0,0.0,0,0,48,53,90.6,7,45,0,0,0,Match Report
21,Fri,Primeira Liga,Matchweek 10,Away,W 1–0,Benfica,Porto,Y,DM,45,0,0,0,0,1,0,1,0,44,0,0,0,0.0,0.0,0.1,3,0,31,40,77.5,3,25,0,0,0,Match Report
22,Tue,Champions Lg,Group stage,Home,W 4–3,pt Benfica,it Juventus,Y,DM,90,0,1,0,0,3,1,1,0,86,3,1,0,0.1,0.1,0.2,3,1,64,75,85.3,7,46,0,1,0,Match Report
23,Sat,Primeira Liga,Matchweek 11,Home,W 5–0,Benfica,Chaves,Y,"DM,CM",90,0,1,0,0,1,0,0,0,120,1,0,2,0.1,0.1,0.4,6,2,104,114,91.2,10,67,2,0,0,Match Report
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Sun,Primeira Liga,Matchweek 12,Away,W 5–1,Benfica,Estoril,Y,"CM,DM",90,0,0,0,0,1,1,0,0,108,3,2,3,0.4,0.4,0.0,7,1,82,94,87.2,10,59,1,0,0,Match Report
26,Sun,Primeira Liga,Matchweek 13,Home,W 3–1,Benfica,Gil Vicente FC,Y,DM,90,0,1,0,0,1,0,0,0,118,5,1,0,0.1,0.1,0.2,5,1,97,111,87.4,14,80,3,1,0,Match Report
