,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,2022-03-05,Sat,Premier League,Matchweek 28,Away,L 0–1,Leeds United,Leicester City,Y,DM,90,0,0,0,0,3,0,0,0,56.0,1.0,0,4.0,0.1,0.1,0.0,1.0,0.0,31.0,36.0,86.1,4.0,27.0,0.0,0.0,0.0,/en/matches/1d777dcd/Leicester-City-Leeds-United-March-5-2022-Premier-League,0.0,0.0,0.5
11,11,11,11,11,11,11,2022-03-10,Thu,Premier League,Matchweek 20,Home,L 0–3,Leeds United,Aston Villa,Y,DM,90,0,0,0,0,1,0,1,0,45.0,2.0,0,0.0,0.0,0.0,0.1,1.0,0.0,30.0,40.0,75.0,3.0,11.0,0.0,0.0,0.0,/en/matches/79b8fb6e/Leeds-United-Aston-Villa-March-10-2022-Premier-League,0.0,0.0,0.5
12,12,12,12,12,12,12,2022-03-13,Sun,Premier League,Matchweek 29,Home,W 2–1,Leeds United,Norwich City,N,DM,31,0,0,0,0,0,0,0,0,17.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,66.7,1.0,8.0,0.0,0.0,0.0,/en/matches/b13fb9b9/Leeds-United-Norwich-City-March-13-2022-Premier-League,1.0,0.0,0.5
13,13,13,13,13,13,13,2022-03-18,Fri,Premier League,Matchweek 30,Away,W 3–2,Leeds United,Wolves,N,"DM,CB",51,0,0,0,0,0,0,0,0,35.0,4.0,0,3.0,0.0,0.0,0.2,1.0,0.0,23.0,25.0,92.0,3.0,19.0,0.0,0.0,0.0,/en/matches/1c402923/Wolverhampton-Wanderers-Leeds-United-March-18-2022-Premier-League,1.0,0.3333333333333333,0.5
14,14,14,14,14,14,14,2022-04-09,Sat,Premier League,Matchweek 32,Away,W 3–0,Leeds United,Watford,Y,DM,90,0,0,0,0,0,0,0,0,57.0,4.0,3,1.0,0.0,0.0,0.0,1.0,1.0,25.0,44.0,56.8,3.0,12.0,0.0,1.0,0.0,/en/matches/b18deecf/Watford-Leeds-United-April-9-2022-Premier-League,1.0,0.6666666666666666,0.5
15,15,15,15,15,15,15,2022-04-25,Mon,Premier League,Matchweek 34,Away,D 0–0,Leeds United,Crystal Palace,N,DM,45,0,0,0,0,0,0,0,0,26.0,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,60.0,3.0,10.0,1.0,1.0,1.0,/en/matches/1a9f4c1e/Crystal-Palace-Leeds-United-April-25-2022-Premier-League,0.5,1.0,0.5
16,16,16,16,16,16,16,2022-04-30,Sat,Premier League,Matchweek 35,Home,L 0–4,Leeds United,Manchester City,Y,CB,90,0,0,0,0,1,0,0,0,66.0,0.0,0,3.0,0.1,0.1,0.0,1.0,0.0,49.0,58.0,84.5,1.0,39.0,1.0,1.0,1.0,/en/matches/5ce80a04/Leeds-United-Manchester-City-April-30-2022-Premier-League,0.0,0.8333333333333334,0.5
17,17,17,17,17,17,17,2022-05-08,Sun,Premier League,Matchweek 36,Away,L 1–2,Leeds United,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,57.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,41.0,47.0,87.2,0.0,22.0,0.0,1.0,0.0,/en/matches/ef41dec1/Arsenal-Leeds-United-May-8-2022-Premier-League,0.0,0.5,0.5
18,18,18,18,18,18,18,2022-05-11,Wed,Premier League,Matchweek 33,Home,L 0–3,Leeds United,Chelsea,Y,"RB,CB",90,0,0,0,0,1,0,0,0,51.0,2.0,1,2.0,0.3,0.3,0.0,1.0,0.0,29.0,39.0,74.4,1.0,21.0,0.0,0.0,0.0,/en/matches/6f225dc6/Leeds-United-Chelsea-May-11-2022-Premier-League,0.0,0.1666666666666666,0.5
19,19,19,19,19,19,19,2022-05-15,Sun,Premier League,Matchweek 37,Home,D 1–1,Leeds United,Brighton,Y,RB,67,0,0,0,0,1,0,0,0,28.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,20.0,23.0,87.0,3.0,8.0,0.0,0.0,0.0,/en/matches/1ca898da/Leeds-United-Brighton-and-Hove-Albion-May-15-2022-Premier-League,0.5,0.0,0.5
20,20,20,20,20,20,20,2022-05-22,Sun,Premier League,Matchweek 38,Away,W 2–1,Leeds United,Brentford,Y,"RB,RM",90,0,0,0,0,0,0,0,0,68.0,1.0,2,1.0,0.0,0.0,0.0,4.0,0.0,39.0,57.0,68.4,6.0,33.0,0.0,1.0,0.0,/en/matches/076ca089/Brentford-Leeds-United-May-22-2022-Premier-League,1.0,0.1666666666666666,0.5
